timestamp,cpu_idx,processed,dropped,time_squeeze
1776519645.786255555,0,0x0123936b,0x00000000,0x00000000
1776519645.786255555,1,0x010ea9c4,0x00000000,0x00000000
1776519645.786255555,2,0x016be373,0x00000000,0x00000000
1776519645.786255555,3,0x01cd1867,0x00000000,0x00000000
1776519645.786255555,4,0x00add130,0x00000000,0x00000000
1776519645.786255555,5,0x00c05521,0x00000000,0x00000000
1776519645.786255555,6,0x00b2db53,0x00000000,0x00000000
1776519645.786255555,7,0x00df0b6d,0x00000000,0x00000000
1776519645.786255555,8,0x0205d2a5,0x00000000,0x00000000
1776519645.786255555,9,0x023ae038,0x00000000,0x00000000
1776519645.786255555,10,0x0213cdd0,0x00000000,0x00000000
1776519645.786255555,11,0x0228e52b,0x00000000,0x00000000
1776519645.786255555,12,0x014c11a9,0x00000000,0x00000000
1776519645.786255555,13,0x00dea4dc,0x00000000,0x00000000
1776519645.786255555,14,0x01b153f9,0x00000000,0x00000000
1776519645.786255555,15,0x015d8407,0x00000000,0x00000000
1776519645.786255555,16,0x0032604c,0x00000000,0x00000000
1776519645.786255555,17,0x002e45ca,0x00000000,0x00000000
1776519645.786255555,18,0x003d1d09,0x00000000,0x00000000
1776519645.786255555,19,0x004c7271,0x00000000,0x00000000
1776519646.849706985,0,0x01239375,0x00000000,0x00000000
1776519646.849706985,1,0x010ea9c6,0x00000000,0x00000000
1776519646.849706985,2,0x016be38a,0x00000000,0x00000000
1776519646.849706985,3,0x01cd1876,0x00000000,0x00000000
1776519646.849706985,4,0x00add153,0x00000000,0x00000000
1776519646.849706985,5,0x00c05523,0x00000000,0x00000000
1776519646.849706985,6,0x00b2db79,0x00000000,0x00000000
1776519646.849706985,7,0x00df0b6f,0x00000000,0x00000000
1776519646.849706985,8,0x0205d2ab,0x00000000,0x00000000
1776519646.849706985,9,0x023ae038,0x00000000,0x00000000
1776519646.849706985,10,0x0213cdd7,0x00000000,0x00000000
1776519646.849706985,11,0x0228e578,0x00000000,0x00000000
1776519646.849706985,12,0x014c11c0,0x00000000,0x00000000
1776519646.849706985,13,0x00dea4dc,0x00000000,0x00000000
1776519646.849706985,14,0x01b153fa,0x00000000,0x00000000
1776519646.849706985,15,0x015d8407,0x00000000,0x00000000
1776519646.849706985,16,0x0032607e,0x00000000,0x00000000
1776519646.849706985,17,0x002e45f5,0x00000000,0x00000000
1776519646.849706985,18,0x003d1d3d,0x00000000,0x00000000
1776519646.849706985,19,0x004c7295,0x00000000,0x00000000
1776519647.912374980,0,0x01239382,0x00000000,0x00000000
1776519647.912374980,1,0x010ea9c7,0x00000000,0x00000000
1776519647.912374980,2,0x016be3a9,0x00000000,0x00000000
