timestamp,tcp_inuse,tcp_mem_pages
1776519645.786316624,48,0
1776519646.789248957,48,0
1776519647.791669316,48,0
1776519648.794568846,48,0
1776519649.797863652,48,0
1776519650.800901676,48,0
1776519651.804262363,48,0
1776519652.806983759,48,0
1776519653.809841454,48,0
1776519654.812550217,48,0
1776519655.815482202,48,0
1776519656.818501642,48,0
1776519657.821372098,48,0
1776519658.824006217,49,0
1776519659.826531715,49,0
1776519660.829063198,49,0
1776519661.831726793,49,0
1776519662.834429015,49,0
1776519663.836959355,49,0
1776519664.839802279,49,0
1776519665.842283297,49,0
1776519666.845169225,49,0
1776519667.847958309,49,0
1776519668.850835811,49,0
1776519669.854212285,49,0
1776519670.857143465,49,0
1776519671.860460608,49,0
1776519672.863605141,49,0
1776519673.866777102,49,0
1776519674.869659574,49,0
1776519675.872903003,49,0
1776519676.875513647,49,0
1776519677.878539811,49,0
1776519678.881569227,49,0
1776519679.884528731,49,0
1776519680.887863463,49,0
1776519681.890988381,49,0
1776519682.893657091,49,0
1776519683.896984389,49,0
1776519684.899805381,49,0
1776519685.902484801,49,0
1776519686.905858281,49,0
1776519687.908845184,49,0
1776519688.912085493,51,0
1776519689.915103439,51,0
1776519690.917986098,51,0
1776519691.921577553,51,0
1776519692.924922515,51,0
1776519693.927867793,51,0
1776519694.931071776,49,0
1776519695.933577965,49,0
1776519696.936242442,49,0
1776519697.939490148,49,0
1776519698.942246401,49,0
1776519699.945242956,49,0
1776519700.948383154,49,0
1776519701.950983550,51,0
1776519702.954199066,48,0
1776519703.957554614,48,0
1776519704.960701990,48,0
1776519705.964069662,48,0
1776519706.966904466,51,0
1776519707.969652248,48,0
1776519708.973026093,47,0
1776519709.976469974,47,0
1776519710.980044159,47,0
1776519711.982485919,47,0
1776519712.985174833,47,0
1776519713.988108234,47,0
1776519714.991662920,47,0
1776519715.994793704,47,0
1776519716.998173960,47,0
1776519718.001599071,47,0
1776519719.004709155,48,0
1776519720.007710172,48,0
