timestamp,retrans_segs,in_segs,out_segs
1776519645.786207075,8902,184682,185798
1776519646.789833620,8902,184747,185862
1776519647.794051278,8902,184810,185923
1776519648.797365254,8902,184865,185973
1776519649.800421932,8902,184904,186010
1776519650.803188777,8902,184939,186045
1776519651.806207692,8902,184974,186081
1776519652.808732980,8902,185019,186127
1776519653.811536596,8902,185059,186167
1776519654.814145582,8902,185099,186209
1776519655.817087275,8902,185137,186246
1776519656.819797703,8902,185186,186293
1776519657.822346829,8902,185244,186349
1776519658.824911701,8903,185337,186447
1776519659.827533361,8903,185415,186526
1776519660.829865205,8903,185469,186578
1776519661.832538029,8903,185509,186619
1776519662.835247205,8903,185550,186658
1776519663.838382523,8903,185589,186696
1776519664.840944214,8903,185624,186730
1776519665.843796852,8903,185659,186763
1776519666.846505657,8903,185693,186797
1776519667.849487102,8903,185737,186842
1776519668.852254100,8903,185779,186883
1776519669.855417451,8903,185815,186918
1776519670.858818277,8903,185854,186955
1776519671.861770332,8903,185891,186990
1776519672.865178859,8903,185949,187046
1776519673.868760338,8903,185993,187087
1776519674.871772588,8903,186041,187132
1776519675.874614847,8903,186095,187181
1776519676.878021571,8903,186137,187224
1776519677.881295941,8903,186182,187265
1776519678.884368312,8903,186233,187313
1776519679.887085290,8903,186266,187343
1776519680.890185021,8903,186298,187374
1776519681.893171154,8903,186332,187406
1776519682.895949225,8903,186371,187445
1776519683.898534740,8903,186413,187486
1776519684.902204688,8903,186448,187520
1776519685.905682240,8903,186494,187563
1776519686.908765715,8903,186545,187614
1776519687.912249397,8903,186598,187667
1776519688.915543777,8903,186704,187771
1776519689.918733447,8903,186782,187853
1776519690.921525793,8903,186847,187918
1776519691.924584286,8903,186896,187964
1776519692.928090278,8903,186950,188014
1776519693.931018516,8903,186997,188060
1776519694.934222114,8903,187029,188090
1776519695.937386484,8903,187075,188134
1776519696.940278177,8903,187108,188165
1776519697.943877494,8903,187147,188205
1776519698.947179059,8903,187187,188243
1776519699.950380291,8903,187224,188281
1776519700.953704577,8903,187260,188318
1776519701.957208808,8903,187307,188367
1776519702.960586578,8903,187361,188419
1776519703.963912314,8903,187400,188458
1776519704.967291037,8903,187437,188493
1776519705.970610108,8903,187477,188531
1776519706.974033909,8903,187540,188595
1776519707.977422649,8903,187602,188653
1776519708.980588095,8903,187663,188710
1776519709.983738773,8903,187708,188752
1776519710.987171333,8903,187748,188792
1776519711.990600433,8903,187782,188824
1776519712.993535207,8903,187834,188871
1776519713.996414729,8903,187865,188901
1776519714.999943531,8903,187900,188936
1776519716.003347341,8903,187934,188970
1776519717.006663184,8903,187965,189001
1776519718.009755008,8903,188015,189050
1776519719.013253367,8903,188121,189165
1776519720.016307937,8903,188176,189220
