timestamp,tcp_inuse,tcp_mem_pages
1776518110.837715637,49,0
1776518111.849350262,49,0
1776518112.856671332,49,0
1776518113.868477228,49,0
1776518114.877448278,49,0
1776518115.887288928,49,0
1776518116.899553616,49,0
1776518117.907467688,49,0
1776518118.919477047,49,0
1776518119.929069896,49,0
1776518120.944469486,49,0
1776518121.954478727,49,0
1776518122.963417174,49,0
1776518123.977438331,49,0
1776518124.987456072,49,0
1776518125.993334032,49,0
1776518127.015262605,49,0
1776518128.027547226,49,0
1776518129.042265292,51,0
1776518130.058514911,51,0
1776518131.075405107,51,425
1776518132.085413144,51,0
1776518133.097405506,51,0
1776518134.106483516,53,0
1776518135.115455130,48,583
1776518136.127403973,48,0
1776518137.135440528,51,350
1776518138.148458354,48,0
1776518139.164529442,48,0
1776518140.172903944,48,0
1776518141.183763999,48,0
1776518142.197351712,48,0
1776518143.214558474,48,0
1776518144.231535521,48,0
1776518145.238643239,48,0
1776518146.252485997,48,0
1776518147.259755131,48,0
1776518148.265538626,48,0
1776518149.278486746,48,0
1776518150.290503428,48,0
1776518151.302543398,48,0
1776518152.312129531,48,0
1776518153.322494144,48,0
1776518154.329284023,48,0
1776518155.341440281,48,0
1776518156.356478208,48,0
1776518157.367536807,48,0
1776518158.391298172,48,0
1776518159.407403829,49,278
1776518160.424567516,49,0
1776518161.434586402,49,0
1776518162.447464935,49,0
1776518163.458498824,49,56
1776518164.469283642,49,0
1776518165.486527066,49,0
1776518166.498510555,49,0
1776518167.503561265,49,0
1776518168.514521182,49,0
1776518169.527568930,49,0
1776518170.536317526,49,0
1776518171.550601503,49,0
1776518172.566759268,49,0
1776518173.575478273,49,0
1776518174.589503310,49,0
1776518175.602677740,49,0
1776518176.611578233,49,0
1776518177.623601781,49,0
1776518178.637621964,49,0
1776518179.648608512,49,0
1776518180.659633909,49,0
1776518181.669591912,49,0
1776518182.686114159,49,0
1776518183.698595751,49,0
1776518184.709533531,49,0
1776518185.721604906,49,0
