timestamp,tcp_inuse,tcp_mem_pages
1776520489.306546000,46,0
1776520490.312456491,46,0
1776520491.327450963,46,0
1776520492.343422528,46,0
1776520493.351244681,46,405
1776520494.364374749,46,0
1776520495.379280766,46,0
1776520496.387052818,46,125
1776520497.395422541,46,0
1776520498.407980952,46,844
1776520499.418479026,47,876
1776520500.428430395,47,0
1776520501.437509882,47,0
1776520502.448520008,47,0
1776520503.458455428,47,0
1776520504.485328763,47,0
1776520505.495542113,47,0
1776520506.510505495,47,0
1776520507.522568758,47,0
1776520508.534845353,47,0
1776520509.550207543,47,0
1776520510.562493575,47,0
1776520511.574476031,47,0
1776520512.583508424,47,0
1776520513.596394780,47,0
1776520514.610488476,47,0
1776520515.622575112,47,472
1776520516.632710772,47,0
1776520517.643474662,47,0
1776520518.659633518,47,0
1776520519.667535825,47,202
1776520520.683065644,47,0
1776520521.695412990,47,0
1776520522.704199075,47,0
1776520523.717592251,47,0
1776520524.725607883,47,0
1776520525.736059218,47,0
1776520526.751841819,47,0
1776520527.764787808,47,0
1776520528.777190328,49,0
1776520529.787785335,49,0
1776520530.791445891,49,0
1776520531.806615771,49,0
1776520532.824608069,49,0
1776520533.831435836,49,0
1776520534.848844314,47,0
1776520535.860241990,47,0
1776520536.868406019,47,0
1776520537.879599495,47,0
1776520538.898629434,47,0
1776520539.912626492,47,300
1776520540.926499308,47,0
1776520541.941544953,47,0
1776520542.952617387,47,0
1776520543.964707704,47,0
1776520544.979528648,47,0
1776520545.992628739,47,0
1776520547.002731829,47,0
1776520548.009649412,46,0
1776520549.024543543,46,0
1776520550.035582778,46,0
1776520551.043654052,46,0
1776520552.054677773,49,0
1776520553.069602640,49,0
1776520554.084342242,46,0
1776520555.095616441,46,0
1776520556.105653347,46,0
1776520557.114673642,46,0
1776520558.126738842,46,0
1776520559.139796474,47,72
1776520560.154641402,47,0
1776520561.162831058,47,0
1776520562.173579780,47,0
1776520563.186586537,47,0
1776520564.197580631,47,0
