timestamp,retrans_segs,in_segs,out_segs
1776520489.306438490,8920,218682,219649
1776520490.320390759,8920,218726,219693
1776520491.333363620,8920,218766,219736
1776520492.344405972,8920,218837,219807
1776520493.356373034,8920,218889,219859
1776520494.366012433,8920,218932,219900
1776520495.379706795,8920,218968,219936
1776520496.388495089,8920,219011,219978
1776520497.400440176,8920,219062,220027
1776520498.408190863,8920,219109,220073
1776520499.419465042,8920,219201,220169
1776520500.430510722,8920,219265,220232
1776520501.441446765,8920,219319,220285
1776520502.454493173,8920,219370,220332
1776520503.465481544,8920,219413,220373
1776520504.479564295,8920,219454,220412
1776520505.493558191,8920,219500,220455
1776520506.506568430,8920,219540,220495
1776520507.518558043,8920,219585,220540
1776520508.528588199,8920,219624,220578
1776520509.541740101,8920,219671,220626
1776520510.554564517,8920,219723,220677
1776520511.567515432,8920,219755,220711
1776520512.580603445,8920,219795,220749
1776520513.590576916,8920,219848,220798
1776520514.606400228,8920,219894,220845
1776520515.621547475,8920,219940,220888
1776520516.633532888,8920,219974,220921
1776520517.646714414,8920,220028,220974
1776520518.659633541,8920,220082,221023
1776520519.672555958,8920,220122,221062
1776520520.687276392,8920,220168,221109
1776520521.704822079,8920,220206,221148
1776520522.718581402,8920,220261,221202
1776520523.731518631,8920,220311,221249
1776520524.743509983,8920,220367,221304
1776520525.752531955,8920,220407,221344
1776520526.769872197,8920,220467,221406
1776520527.784537143,8920,220518,221457
1776520528.798624390,8920,220667,221604
1776520529.810707017,8922,220751,221679
1776520530.822476497,8922,220820,221745
1776520531.833332481,8922,220878,221800
1776520532.850683568,8922,220930,221848
1776520533.863509631,8922,220981,221896
1776520534.873866681,8922,221029,221941
1776520535.887685568,8922,221081,221992
1776520536.900010502,8922,221120,222030
1776520537.910572246,8922,221169,222077
1776520538.919643510,8922,221220,222126
1776520539.929554041,8922,221273,222178
1776520540.946479088,8922,221312,222215
1776520541.957749140,8922,221355,222259
1776520542.969620721,8922,221400,222306
1776520543.981576095,8922,221456,222358
1776520544.992490931,8922,221490,222390
1776520546.001485653,8922,221527,222429
1776520547.013779996,8922,221567,222468
1776520548.025515397,8922,221644,222542
1776520549.039497400,8922,221686,222580
1776520550.051730683,8922,221730,222624
1776520551.062531596,8922,221771,222665
1776520552.071528097,8922,221828,222724
1776520553.086315424,8922,221918,222805
1776520554.094765453,8922,221994,222875
1776520555.104502955,8922,222045,222923
1776520556.120786572,8922,222090,222967
1776520557.136608706,8922,222139,223014
1776520558.147718687,8922,222192,223065
1776520559.161528678,8922,222298,223178
1776520560.174531085,8922,222363,223242
1776520561.183588054,8922,222412,223293
1776520562.198499494,8922,222469,223346
1776520563.214504178,8922,222516,223392
1776520564.227535293,8922,222568,223445
