timestamp,cpu_idx,processed,dropped,time_squeeze
1776520292.554786765,0,0x021d7b14,0x00000000,0x00000000
1776520292.554786765,1,0x01f3c5e0,0x00000000,0x00000000
1776520292.554786765,2,0x02094a32,0x00000000,0x00000000
1776520292.554786765,3,0x027def3c,0x00000000,0x00000000
1776520292.554786765,4,0x01a93240,0x00000000,0x00000000
1776520292.554786765,5,0x0218590a,0x00000000,0x00000000
1776520292.554786765,6,0x0180beb6,0x00000000,0x00000000
1776520292.554786765,7,0x0176b09c,0x00000000,0x00000000
1776520292.554786765,8,0x03e0f00f,0x00000000,0x00000000
1776520292.554786765,9,0x04a018c9,0x00000000,0x00000000
1776520292.554786765,10,0x02b3736b,0x00000000,0x00000000
1776520292.554786765,11,0x02a27cef,0x00000000,0x00000000
1776520292.554786765,12,0x01c597d4,0x00000000,0x00000000
1776520292.554786765,13,0x0174e0f3,0x00000000,0x00000000
1776520292.554786765,14,0x02d7c098,0x00000000,0x00000000
1776520292.554786765,15,0x0276de7e,0x00000000,0x00000000
1776520292.554786765,16,0x0089187f,0x00000000,0x00000000
1776520292.554786765,17,0x004d6b23,0x00000000,0x00000000
1776520292.554786765,18,0x00681c66,0x00000000,0x00000000
1776520292.554786765,19,0x007e12d3,0x00000000,0x00000000
1776520293.608081352,0,0x021d7b43,0x00000000,0x00000000
1776520293.608081352,1,0x01f3c5ea,0x00000000,0x00000000
1776520293.608081352,2,0x02094a46,0x00000000,0x00000000
1776520293.608081352,3,0x027def4e,0x00000000,0x00000000
1776520293.608081352,4,0x01a93277,0x00000000,0x00000000
1776520293.608081352,5,0x0218590e,0x00000000,0x00000000
1776520293.608081352,6,0x0180bed6,0x00000000,0x00000000
1776520293.608081352,7,0x0176b09c,0x00000000,0x00000000
1776520293.608081352,8,0x03e0f01a,0x00000000,0x00000000
1776520293.608081352,9,0x04a018c9,0x00000000,0x00000000
1776520293.608081352,10,0x02b3736b,0x00000000,0x00000000
1776520293.608081352,11,0x02a27d3c,0x00000000,0x00000000
1776520293.608081352,12,0x01c597d8,0x00000000,0x00000000
1776520293.608081352,13,0x0174e0f3,0x00000000,0x00000000
1776520293.608081352,14,0x02d7c0a2,0x00000000,0x00000000
1776520293.608081352,15,0x0276de7e,0x00000000,0x00000000
1776520293.608081352,16,0x0089189b,0x00000000,0x00000000
1776520293.608081352,17,0x004d6b2e,0x00000000,0x00000000
1776520293.608081352,18,0x00681cbb,0x00000000,0x00000000
1776520293.608081352,19,0x007e1306,0x00000000,0x00000000
1776520294.671596954,0,0x021d7b5a,0x00000000,0x00000000
1776520294.671596954,1,0x01f3c60e,0x00000000,0x00000000
1776520294.671596954,2,0x02094a76,0x00000000,0x00000000
1776520294.671596954,3,0x027def71,0x00000000,0x00000000
1776520294.671596954,4,0x01a93286,0x00000000,0x00000000
1776520294.671596954,5,0x02185910,0x00000000,0x00000000
1776520294.671596954,6,0x0180bedd,0x00000000,0x00000000
1776520294.671596954,7,0x0176b09f,0x00000000,0x00000000
1776520294.671596954,8,0x03e0f021,0x00000000,0x00000000
1776520294.671596954,9,0x04a018cb,0x00000000,0x00000000
1776520294.671596954,10,0x02b3736b,0x00000000,0x00000000
1776520294.671596954,11,0x02a27d80,0x00000000,0x00000000
1776520294.671596954,12,0x01c597d8,0x00000000,0x00000000
1776520294.671596954,13,0x0174e0f3,0x00000000,0x00000000
1776520294.671596954,14,0x02d7c0a5,0x00000000,0x00000000
1776520294.671596954,15,0x0276de87,0x00000000,0x00000000
1776520294.671596954,16,0x00893541,0x00000000,0x00000000
1776520294.671596954,17,0x004d8537,0x00000000,0x00000000
1776520294.671596954,18,0x00682dfc,0x00000000,0x00000000
1776520294.671596954,19,0x007e133f,0x00000000,0x00000000
1776520295.726938845,0,0x021f9fe8,0x00000000,0x00000000
1776520295.726938845,1,0x01f50728,0x00000000,0x00000000
1776520295.726938845,2,0x02094a97,0x00000000,0x00000000
1776520295.726938845,3,0x027def82,0x00000000,0x00000000
1776520295.726938845,4,0x01a93287,0x00000000,0x00000000
1776520295.726938845,5,0x0218591b,0x00000000,0x00000000
1776520295.726938845,6,0x0180c95c,0x00000000,0x00000000
1776520295.726938845,7,0x0176b0a1,0x00000000,0x00000000
1776520295.726938845,8,0x03e0fea2,0x00000000,0x00000000
1776520295.726938845,9,0x04a018ce,0x00000000,0x00000000
1776520295.726938845,10,0x02b37375,0x00000000,0x00000000
1776520295.726938845,11,0x02a27dd1,0x00000000,0x00000000
1776520295.726938845,12,0x01c597db,0x00000000,0x00000000
1776520295.726938845,13,0x0174e0f3,0x00000000,0x00000000
1776520295.726938845,14,0x02d7c0a5,0x00000000,0x00000000
1776520295.726938845,15,0x0276de87,0x00000000,0x00000000
1776520295.726938845,16,0x008a8216,0x00000000,0x00000000
1776520295.726938845,17,0x004da86e,0x00000000,0x00000000
1776520295.726938845,18,0x00684e4d,0x00000000,0x00000000
1776520295.726938845,19,0x007e2145,0x00000000,0x00000000
1776520296.793817161,0,0x021fbd35,0x00000000,0x00000000
1776520296.793817161,1,0x01f518b1,0x00000000,0x00000000
1776520296.793817161,2,0x020a9ec1,0x00000000,0x00000000
1776520296.793817161,3,0x027f7509,0x00000000,0x00000000
1776520296.793817161,4,0x01a94d07,0x00000000,0x00000000
1776520296.793817161,5,0x0218591b,0x00000000,0x00000000
1776520296.793817161,6,0x0180c95c,0x00000000,0x00000000
1776520296.793817161,7,0x0176b0a2,0x00000000,0x00000000
1776520296.793817161,8,0x03e100ff,0x00000000,0x00000000
1776520296.793817161,9,0x04a018ce,0x00000000,0x00000000
1776520296.793817161,10,0x02b3737a,0x00000000,0x00000000
1776520296.793817161,11,0x02a27e0d,0x00000000,0x00000000
1776520296.793817161,12,0x01c597dd,0x00000000,0x00000000
1776520296.793817161,13,0x0174e0f7,0x00000000,0x00000000
1776520296.793817161,14,0x02d7c0a5,0x00000000,0x00000000
1776520296.793817161,15,0x0276de87,0x00000000,0x00000000
1776520296.793817161,16,0x008bdf91,0x00000000,0x00000000
1776520296.793817161,17,0x004dc82c,0x00000000,0x00000000
1776520296.793817161,18,0x0068607a,0x00000000,0x00000000
1776520296.793817161,19,0x007e7d4b,0x00000000,0x00000000
1776520297.865852396,0,0x021fd229,0x00000000,0x00000000
1776520297.865852396,1,0x01f52906,0x00000000,0x00000000
1776520297.865852396,2,0x020cdac1,0x00000000,0x00000000
1776520297.865852396,3,0x0282113f,0x00000000,0x00000000
1776520297.865852396,4,0x01a94d07,0x00000000,0x00000000
1776520297.865852396,5,0x0218591b,0x00000000,0x00000000
1776520297.865852396,6,0x0180c95c,0x00000000,0x00000000
1776520297.865852396,7,0x0176b0a2,0x00000000,0x00000000
1776520297.865852396,8,0x03e100ff,0x00000000,0x00000000
1776520297.865852396,9,0x04a018ce,0x00000000,0x00000000
1776520297.865852396,10,0x02b37387,0x00000000,0x00000000
1776520297.865852396,11,0x02a27e5c,0x00000000,0x00000000
1776520297.865852396,12,0x01c597dd,0x00000000,0x00000000
1776520297.865852396,13,0x0174e0fc,0x00000000,0x00000000
1776520297.865852396,14,0x02d7c0a5,0x00000000,0x00000000
1776520297.865852396,15,0x0276de87,0x00000000,0x00000000
1776520297.865852396,16,0x008c85a3,0x00000000,0x00000000
1776520297.865852396,17,0x004dc86a,0x00000000,0x00000000
1776520297.865852396,18,0x006860ac,0x00000000,0x00000000
1776520297.865852396,19,0x007e8bdc,0x00000000,0x00000000
1776520298.936959933,0,0x021fe5c9,0x00000000,0x00000000
1776520298.936959933,1,0x01f53a24,0x00000000,0x00000000
1776520298.936959933,2,0x020d308b,0x00000000,0x00000000
1776520298.936959933,3,0x02822f02,0x00000000,0x00000000
1776520298.936959933,4,0x01a94d0c,0x00000000,0x00000000
1776520298.936959933,5,0x0218591b,0x00000000,0x00000000
1776520298.936959933,6,0x0181dfaa,0x00000000,0x00000000
1776520298.936959933,7,0x01775365,0x00000000,0x00000000
1776520298.936959933,8,0x03e20111,0x00000000,0x00000000
1776520298.936959933,9,0x04a0b8b9,0x00000000,0x00000000
1776520298.936959933,10,0x02b37387,0x00000000,0x00000000
1776520298.936959933,11,0x02a27ea0,0x00000000,0x00000000
1776520298.936959933,12,0x01c597dd,0x00000000,0x00000000
1776520298.936959933,13,0x0174e0fc,0x00000000,0x00000000
1776520298.936959933,14,0x02d7c0a5,0x00000000,0x00000000
1776520298.936959933,15,0x0276de87,0x00000000,0x00000000
1776520298.936959933,16,0x008d84da,0x00000000,0x00000000
1776520298.936959933,17,0x004dda17,0x00000000,0x00000000
1776520298.936959933,18,0x00686fec,0x00000000,0x00000000
1776520298.936959933,19,0x007e98d3,0x00000000,0x00000000
1776520300.008593490,0,0x021fe5e1,0x00000000,0x00000000
1776520300.008593490,1,0x01f53a24,0x00000000,0x00000000
1776520300.008593490,2,0x020d3a39,0x00000000,0x00000000
1776520300.008593490,3,0x02823f5b,0x00000000,0x00000000
1776520300.008593490,4,0x01a94d19,0x00000000,0x00000000
1776520300.008593490,5,0x0218591b,0x00000000,0x00000000
1776520300.008593490,6,0x0185343a,0x00000000,0x00000000
1776520300.008593490,7,0x017a4d12,0x00000000,0x00000000
1776520300.008593490,8,0x03e20111,0x00000000,0x00000000
1776520300.008593490,9,0x04a0b8b9,0x00000000,0x00000000
1776520300.008593490,10,0x02b37387,0x00000000,0x00000000
1776520300.008593490,11,0x02a27ee7,0x00000000,0x00000000
1776520300.008593490,12,0x01c597dd,0x00000000,0x00000000
1776520300.008593490,13,0x0174e0fc,0x00000000,0x00000000
1776520300.008593490,14,0x02d7c0a5,0x00000000,0x00000000
1776520300.008593490,15,0x0276de8a,0x00000000,0x00000000
1776520300.008593490,16,0x008d8697,0x00000000,0x00000000
1776520300.008593490,17,0x004dda42,0x00000000,0x00000000
1776520300.008593490,18,0x0068702d,0x00000000,0x00000000
1776520300.008593490,19,0x007e98f3,0x00000000,0x00000000
1776520301.080806315,0,0x021fe5ee,0x00000000,0x00000000
1776520301.080806315,1,0x01f53a24,0x00000000,0x00000000
1776520301.080806315,2,0x020f9b23,0x00000000,0x00000000
1776520301.080806315,3,0x02858e5d,0x00000000,0x00000000
1776520301.080806315,4,0x01a94d1d,0x00000000,0x00000000
1776520301.080806315,5,0x02185920,0x00000000,0x00000000
1776520301.080806315,6,0x01855c9d,0x00000000,0x00000000
1776520301.080806315,7,0x017a58e4,0x00000000,0x00000000
1776520301.080806315,8,0x03e20111,0x00000000,0x00000000
1776520301.080806315,9,0x04a0b8b9,0x00000000,0x00000000
1776520301.080806315,10,0x02b37387,0x00000000,0x00000000
1776520301.080806315,11,0x02a27f29,0x00000000,0x00000000
1776520301.080806315,12,0x01c597e2,0x00000000,0x00000000
1776520301.080806315,13,0x0174e0fc,0x00000000,0x00000000
1776520301.080806315,14,0x02d7c0a5,0x00000000,0x00000000
1776520301.080806315,15,0x0276de8a,0x00000000,0x00000000
1776520301.080806315,16,0x008db9b5,0x00000000,0x00000000
1776520301.080806315,17,0x004ddff5,0x00000000,0x00000000
1776520301.080806315,18,0x00687070,0x00000000,0x00000000
1776520301.080806315,19,0x007e9cd9,0x00000000,0x00000000
1776520302.155185949,0,0x021fe5fa,0x00000000,0x00000000
1776520302.155185949,1,0x01f53a27,0x00000000,0x00000000
1776520302.155185949,2,0x0210533e,0x00000000,0x00000000
1776520302.155185949,3,0x028642c5,0x00000000,0x00000000
1776520302.155185949,4,0x01a94d28,0x00000000,0x00000000
1776520302.155185949,5,0x02185922,0x00000000,0x00000000
1776520302.155185949,6,0x018685e1,0x00000000,0x00000000
1776520302.155185949,7,0x017bf99e,0x00000000,0x00000000
1776520302.155185949,8,0x03e2011a,0x00000000,0x00000000
1776520302.155185949,9,0x04a0c6fc,0x00000000,0x00000000
1776520302.155185949,10,0x02b37389,0x00000000,0x00000000
1776520302.155185949,11,0x02a37325,0x00000000,0x00000000
1776520302.155185949,12,0x01c597e3,0x00000000,0x00000000
1776520302.155185949,13,0x0174e0fe,0x00000000,0x00000000
1776520302.155185949,14,0x02d7c0a5,0x00000000,0x00000000
1776520302.155185949,15,0x0276f22e,0x00000000,0x00000000
1776520302.155185949,16,0x008e4a76,0x00000000,0x00000000
1776520302.155185949,17,0x004de195,0x00000000,0x00000000
1776520302.155185949,18,0x0068708c,0x00000000,0x00000000
1776520302.155185949,19,0x007eb130,0x00000000,0x00000000
1776520303.223900170,0,0x021fe609,0x00000000,0x00000000
1776520303.223900170,1,0x01f53a2a,0x00000000,0x00000000
1776520303.223900170,2,0x02105441,0x00000000,0x00000000
1776520303.223900170,3,0x028642c5,0x00000000,0x00000000
1776520303.223900170,4,0x01a94d30,0x00000000,0x00000000
1776520303.223900170,5,0x02185922,0x00000000,0x00000000
1776520303.223900170,6,0x01869246,0x00000000,0x00000000
1776520303.223900170,7,0x017bf99e,0x00000000,0x00000000
1776520303.223900170,8,0x03e2011c,0x00000000,0x00000000
1776520303.223900170,9,0x04a0c6fc,0x00000000,0x00000000
1776520303.223900170,10,0x02b37389,0x00000000,0x00000000
1776520303.223900170,11,0x02a37374,0x00000000,0x00000000
1776520303.223900170,12,0x01c597e3,0x00000000,0x00000000
