timestamp,retrans_segs,in_segs,out_segs
1776520292.554716820,8917,211819,212911
1776520293.558308220,8918,211864,212958
1776520294.561096025,8918,211901,212995
1776520295.563953468,8918,211958,213048
1776520296.567673323,8918,211993,213084
1776520297.571263543,8918,212038,213131
1776520298.574421731,8918,212081,213171
1776520299.577540475,8918,212121,213209
1776520300.580724323,8918,212160,213244
1776520301.584287546,8918,212198,213282
1776520302.587364898,8918,212255,213333
1776520303.590731591,8918,212300,213376
1776520304.594986486,8918,212339,213415
1776520305.598281754,8918,212400,213471
1776520306.601991516,8918,212447,213519
1776520307.604776066,8918,212487,213558
1776520308.607915676,8918,212527,213594
1776520309.610620841,8918,212559,213628
1776520310.613972999,8918,212625,213687
1776520311.617726749,8918,212719,213771
1776520312.620912866,8918,212769,213818
1776520313.623913603,8918,212819,213866
1776520314.627409556,8918,212861,213904
1776520315.630895783,8918,212898,213939
1776520316.635137433,8918,212942,213981
1776520317.639989808,8918,212997,214033
1776520318.643136203,8918,213073,214111
1776520319.646480711,8918,213122,214161
1776520320.650288571,8918,213216,214268
1776520321.654716467,8918,213241,214293
1776520322.658278169,8919,213303,214349
1776520323.661775831,8919,213340,214382
1776520324.665636753,8919,213373,214414
1776520325.669648228,8919,213410,214447
1776520326.673575828,8919,213446,214483
1776520327.676718996,8919,213506,214537
1776520328.680055042,8919,213546,214577
1776520329.683913361,8919,213581,214610
1776520330.687605403,8919,213627,214654
1776520331.691447827,8919,213665,214690
1776520332.694701152,8919,213714,214738
1776520333.698368095,8919,213764,214787
1776520334.701442208,8919,213808,214831
1776520335.705394419,8919,213846,214870
1776520336.709157952,8919,213882,214903
1776520337.713271026,8919,213927,214946
1776520338.716852657,8919,213963,214979
1776520339.719892890,8919,213994,215008
1776520340.724098718,8919,214034,215046
1776520341.727772147,8919,214068,215078
1776520342.731534175,8919,214118,215125
1776520343.734583589,8919,214167,215172
1776520344.737624007,8919,214205,215208
1776520345.742150502,8919,214301,215286
1776520346.746004076,8919,214363,215346
1776520347.749676359,8919,214408,215393
1776520348.753495678,8919,214546,215535
1776520349.757495272,8919,214619,215614
1776520350.761351577,8919,214682,215673
1776520351.764499903,8919,214724,215714
1776520352.768252011,8919,214764,215750
1776520353.772171936,8919,214802,215786
1776520354.775690711,8919,214840,215822
1776520355.778892588,8919,214875,215855
1776520356.782655319,8919,214910,215888
1776520357.786062003,8919,214958,215933
1776520358.790094122,8919,214999,215972
1776520359.793176363,8919,215036,216007
1776520360.796514184,8919,215076,216045
1776520361.800791115,8919,215119,216087
1776520362.804363070,8919,215175,216144
1776520363.808146671,8919,215221,216188
1776520364.811622342,8919,215258,216226
1776520365.814747503,8919,215297,216263
1776520366.817952290,8919,215351,216316
