timestamp,tcp_inuse,tcp_mem_pages
1776519562.377902402,50,0
1776519563.380842711,50,0
1776519564.383631396,50,0
1776519565.386170611,50,0
1776519566.389062494,50,0
1776519567.392007884,50,0
1776519568.394850171,50,0
1776519569.398127509,52,0
1776519570.401262638,52,0
1776519571.404262092,52,0
1776519572.407431352,52,0
1776519573.410581195,52,0
1776519574.413295473,52,0
1776519575.416424752,50,0
1776519576.419641319,50,0
1776519577.422722165,50,0
1776519578.425786342,50,0
1776519579.428173889,50,0
1776519580.430984130,50,0
1776519581.434358465,52,0
1776519582.437798200,49,0
1776519583.440570736,49,0
1776519584.444079672,49,0
1776519585.447082993,49,0
1776519586.450097241,49,0
1776519587.453173809,49,0
1776519588.456331574,49,0
1776519589.459450036,49,0
1776519590.462352107,49,0
1776519591.465506306,49,0
1776519592.468292965,49,0
1776519593.471792628,49,0
1776519594.474734929,49,0
1776519595.477061371,49,0
1776519596.479831266,49,0
1776519597.483022406,49,0
1776519598.485970460,49,0
1776519599.489345061,50,0
1776519600.492701782,50,0
1776519601.495758255,50,0
1776519602.498476004,50,0
1776519603.501601902,50,0
1776519604.504032115,50,0
1776519605.506884749,50,0
1776519606.510175370,50,0
1776519607.512773428,50,0
1776519608.515493214,50,0
1776519609.518652362,50,0
1776519610.521206127,50,0
1776519611.523722278,50,0
1776519612.527068048,50,0
1776519613.530149831,50,0
1776519614.533298142,50,0
1776519615.536234005,50,0
1776519616.539484745,50,0
1776519617.542630445,50,0
1776519618.545529072,50,0
1776519619.548058072,50,0
1776519620.551367263,50,0
1776519621.554197603,50,0
1776519622.557115065,50,0
1776519623.560118144,50,0
1776519624.563394480,50,0
1776519625.566162541,50,0
1776519626.569309637,50,0
1776519627.571918061,50,0
1776519628.575155162,50,0
1776519629.578474402,52,0
1776519630.581327989,52,0
1776519631.584489184,52,0
1776519632.587555805,51,0
1776519633.590827549,51,0
1776519634.594024813,51,0
1776519635.597165074,49,0
1776519636.600048795,49,0
