timestamp,retrans_segs,in_segs,out_segs
1776519562.377758059,8898,182221,183199
1776519563.382346327,8898,182284,183260
1776519564.384881733,8898,182309,183286
1776519565.387552160,8899,182339,183313
1776519566.390078263,8899,182377,183348
1776519567.393280607,8899,182399,183371
1776519568.396686167,8899,182470,183443
1776519569.399329213,8899,182559,183549
1776519570.402461588,8899,182591,183583
1776519571.405454774,8899,182617,183608
1776519572.408769730,8899,182634,183626
1776519573.411864703,8899,182671,183663
1776519574.414561271,8899,182688,183681
1776519575.417561450,8900,182724,183715
1776519576.419968427,8901,182826,183813
1776519577.423016857,8902,182879,183861
1776519578.426256101,8902,182912,183892
1776519579.428841997,8902,183021,184107
1776519580.431777942,8902,183043,184127
1776519581.435092522,8902,183065,184149
1776519582.438103050,8902,183095,184177
1776519583.441874259,8902,183122,184205
1776519584.444909804,8902,183139,184223
1776519585.447911219,8902,183155,184239
1776519586.450889734,8902,183192,184281
1776519587.453887580,8902,183209,184299
1776519588.456851034,8902,183245,184335
1776519589.459768319,8902,183260,184351
1776519590.462534248,8902,183275,184367
1776519591.465893841,8902,183291,184384
1776519592.469325910,8902,183312,184406
1776519593.472487063,8902,183335,184429
1776519594.475987657,8902,183352,184447
1776519595.479183231,8902,183369,184465
1776519596.482109382,8902,183383,184480
1776519597.485478205,8902,183407,184505
1776519598.488498779,8902,183431,184529
1776519599.490867876,8902,183502,184611
1776519600.493500055,8902,183539,184650
1776519601.496738290,8902,183555,184665
1776519602.499703899,8902,183577,184688
1776519603.503069566,8902,183600,184710
1776519604.506442149,8902,183615,184725
1776519605.509170775,8902,183633,184743
1776519606.512399775,8902,183648,184758
1776519607.515232717,8902,183672,184783
1776519608.517920474,8902,183692,184802
1776519609.521112645,8902,183708,184819
1776519610.524222458,8902,183724,184836
1776519611.527196718,8902,183739,184852
1776519612.530133843,8902,183763,184878
1776519613.533695437,8902,183786,184900
1776519614.537304615,8902,183800,184915
1776519615.540308162,8902,183818,184934
1776519616.543656712,8902,183833,184950
1776519617.546792690,8902,183857,184976
1776519618.550117473,8902,183893,185010
1776519619.553460850,8902,183907,185024
1776519620.556786256,8902,183927,185042
1776519621.560194542,8902,183942,185057
1776519622.563629512,8902,183973,185086
1776519623.566971920,8902,183993,185106
1776519624.570369512,8902,184018,185130
1776519625.573706951,8902,184039,185150
1776519626.577017809,8902,184074,185183
1776519627.580524641,8902,184097,185207
1776519628.583932130,8902,184180,185295
1776519629.587190370,8902,184250,185372
1776519630.590275817,8902,184287,185411
1776519631.594345004,8902,184302,185425
1776519632.598751532,8902,184328,185451
1776519633.602228024,8902,184346,185469
1776519634.605625069,8902,184361,185485
1776519635.608952869,8902,184407,185532
1776519636.612392940,8902,184464,185585
