timestamp,tcp_inuse,tcp_mem_pages
1776518396.385445854,47,0
1776518397.391806346,47,0
1776518398.402456818,47,0
1776518399.410752298,48,7
1776518400.418319922,48,0
1776518401.430433718,48,0
1776518402.438687818,48,0
1776518403.447472825,48,0
1776518404.459231744,48,0
1776518405.465687747,48,0
1776518406.477550107,48,0
1776518407.486796246,48,0
1776518408.495136481,48,0
1776518409.503544405,48,854
1776518410.510356101,48,0
1776518411.516765055,48,0
1776518412.523504519,48,0
1776518413.532814294,48,0
1776518414.543357814,48,0
1776518415.553525427,48,0
1776518416.566550635,48,0
1776518417.577408181,48,938
1776518418.590719956,48,1164
1776518419.597995706,49,0
1776518420.606343216,49,1122
1776518421.614420105,49,1215
1776518422.618647261,49,678
1776518423.624008941,49,928
1776518424.632870732,49,0
1776518425.641754675,49,0
1776518426.650989974,50,0
1776518427.661559983,50,0
1776518428.673795178,52,0
1776518429.687283429,52,0
1776518430.699612732,52,0
1776518431.710772422,52,0
1776518432.722570218,52,0
1776518433.732048719,52,0
1776518434.740601731,50,0
1776518435.751540573,52,0
1776518436.763606700,49,0
1776518437.779832538,49,184
1776518438.788166340,49,0
1776518439.796662859,48,0
1776518440.805543789,48,0
1776518441.818600502,48,1
1776518442.830507679,48,0
1776518443.842795474,48,0
1776518444.852531826,48,0
1776518445.862378665,48,0
1776518446.867329203,48,0
1776518447.875387984,48,0
1776518448.883566161,48,0
1776518449.891415112,48,0
1776518450.900609648,48,0
1776518451.914823497,48,0
1776518452.924217200,48,0
1776518453.936555966,48,0
1776518454.947517263,48,0
1776518455.955072904,48,0
1776518456.969489558,48,0
1776518457.980251769,48,0
1776518458.986119748,49,0
1776518459.993654432,49,0
1776518461.006643207,49,0
1776518462.016433534,49,231
1776518463.031521455,49,0
1776518464.042534139,49,0
1776518465.055609242,49,0
1776518466.064827085,49,0
1776518467.074004926,49,0
1776518468.079846002,49,0
1776518469.090412396,49,0
1776518470.095747361,49,0
1776518471.102867598,49,0
