timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776518982.063486230,cpu0,818609,938,13393,1059066,2517,0,2622,0
1776518982.063486230,cpu1,1173056,590,10733,713717,1675,0,2039,0
1776518982.063486230,cpu2,957014,679,21679,922141,2258,0,2986,0
1776518982.063486230,cpu3,1024440,519,20012,857161,2068,0,2889,0
1776518982.063486230,cpu4,1014853,540,7035,882090,1974,0,625,0
1776518982.063486230,cpu5,994104,743,7003,902738,1993,0,608,0
1776518982.063486230,cpu6,1012689,507,8667,882348,1968,0,803,0
1776518982.063486230,cpu7,993496,501,8038,902211,1974,0,1002,0
1776518982.063486230,cpu8,1194317,626,17303,691314,1565,0,2491,0
1776518982.063486230,cpu9,799752,529,21036,1079348,2473,0,2964,0
1776518982.063486230,cpu10,956767,757,16275,927716,3092,0,1932,0
1776518982.063486230,cpu11,1043183,716,17346,837247,2602,0,4367,0
1776518982.063486230,cpu12,1018472,687,12601,870370,2906,0,1688,0
1776518982.063486230,cpu13,981611,412,10165,910610,2872,0,1200,0
1776518982.063486230,cpu14,1151629,545,9340,742383,2140,0,1260,0
1776518982.063486230,cpu15,857458,609,10572,1033707,2900,0,1388,0
1776518982.063486230,cpu16,1853140,194,6196,48916,75,0,634,0
1776518982.063486230,cpu17,1854919,59,4534,49090,74,0,463,0
1776518982.063486230,cpu18,1851817,60,7339,48981,67,0,903,0
1776518982.063486230,cpu19,1853232,66,6136,48901,58,0,790,0
1776518983.069386233,cpu0,818708,938,13394,1059067,2517,0,2622,0
1776518983.069386233,cpu1,1173155,590,10734,713717,1675,0,2039,0
1776518983.069386233,cpu2,957105,679,21688,922142,2258,0,2986,0
1776518983.069386233,cpu3,1024447,519,20104,857163,2068,0,2889,0
1776518983.069386233,cpu4,1014950,540,7038,882090,1974,0,625,0
1776518983.069386233,cpu5,994184,744,7022,902739,1993,0,608,0
1776518983.069386233,cpu6,1012748,508,8707,882349,1968,0,803,0
1776518983.069386233,cpu7,993537,502,8096,902212,1974,0,1002,0
1776518983.069386233,cpu8,1194417,626,17303,691314,1565,0,2491,0
1776518983.069386233,cpu9,799851,529,21037,1079348,2473,0,2964,0
1776518983.069386233,cpu10,956867,757,16276,927716,3092,0,1932,0
1776518983.069386233,cpu11,1043283,717,17346,837247,2602,0,4367,0
1776518983.069386233,cpu12,1018572,687,12602,870371,2906,0,1688,0
1776518983.069386233,cpu13,981711,412,10165,910610,2872,0,1200,0
1776518983.069386233,cpu14,1151727,545,9342,742383,2140,0,1260,0
1776518983.069386233,cpu15,857558,609,10573,1033707,2900,0,1388,0
1776518983.069386233,cpu16,1853239,194,6196,48916,75,0,634,0
1776518983.069386233,cpu17,1855020,59,4534,49090,74,0,463,0
1776518983.069386233,cpu18,1851917,60,7339,48981,67,0,903,0
1776518983.069386233,cpu19,1853332,66,6137,48901,58,0,790,0
1776518984.078421884,cpu0,818809,938,13394,1059067,2517,0,2622,0
1776518984.078421884,cpu1,1173256,590,10734,713717,1675,0,2039,0
1776518984.078421884,cpu2,957205,679,21688,922142,2258,0,2986,0
