timestamp,retrans_segs,in_segs,out_segs
1776517729.563044463,8829,100476,96984
1776517730.568437094,8829,100532,97038
1776517731.579384597,8829,100576,97081
1776517732.591415323,8829,100638,97140
1776517733.600193717,8829,100689,97191
1776517734.607480851,8829,100724,97223
1776517735.619805193,8829,100761,97258
1776517736.634213321,8829,100796,97290
1776517737.648561419,8829,100849,97341
1776517738.661542825,8829,100930,97427
1776517739.672638654,8829,100998,97506
1776517740.684491908,8829,101054,97558
1776517741.696662805,8829,101090,97593
1776517742.709558528,8829,101155,97655
1776517743.729367779,8829,101207,97708
1776517744.744324091,8829,101240,97740
1776517745.761348214,8829,101284,97785
1776517746.778496896,8829,101328,97828
1776517747.790455087,8829,101383,97882
1776517748.801342169,8829,101430,97929
1776517749.809791866,8829,101462,97961
1776517750.831849064,8829,101518,98017
1776517751.846581765,8829,101564,98059
1776517752.861004623,8829,101618,98113
1776517753.870653829,8829,101660,98157
1776517754.884569402,8829,101702,98197
1776517755.891601920,8829,101750,98242
1776517756.903556298,8829,101800,98293
1776517757.918526412,8829,101838,98333
1776517758.932596211,8829,101882,98376
1776517759.942564745,8829,101927,98422
1776517760.955507817,8829,101975,98468
1776517761.965591214,8829,102010,98505
1776517762.978544734,8829,102067,98559
1776517763.985531127,8829,102112,98601
1776517764.997499758,8829,102158,98646
1776517766.009622439,8829,102203,98690
1776517767.024846878,8829,102263,98752
1776517768.034676774,8829,102317,98806
1776517769.049608015,8829,102464,98962
1776517770.061432064,8829,102505,99000
1776517771.078575396,8829,102572,99065
1776517772.091571733,8829,102626,99117
1776517773.100551488,8829,102701,99189
1776517774.107010162,8829,102740,99227
1776517775.120013986,8829,102794,99286
1776517776.132829386,8829,102856,99348
1776517777.150330565,8829,102910,99399
1776517778.160506302,8829,102953,99441
1776517779.176501483,8829,102996,99483
1776517780.189377392,8829,103036,99522
1776517781.197577851,8829,103089,99573
1776517782.214725758,8829,103142,99623
1776517783.231201925,8829,103193,99671
1776517784.241554134,8829,103231,99709
1776517785.251569750,8829,103285,99763
1776517786.262576219,8829,103327,99804
1776517787.270307725,8829,103368,99843
1776517788.282548673,8829,103417,99891
1776517789.293195545,8829,103470,99941
1776517790.303549467,8829,103511,99979
1776517791.312193733,8829,103561,100026
1776517792.322560871,8829,103606,100070
1776517793.334554441,8829,103666,100127
1776517794.348606263,8829,103715,100174
1776517795.359738540,8829,103753,100210
1776517796.371556973,8829,103795,100250
1776517797.383353265,8829,103841,100294
1776517798.394791448,8829,103899,100353
1776517799.412478995,8829,103999,100461
1776517800.423356233,8829,104061,100521
1776517801.443642077,8829,104120,100578
1776517802.455009735,8829,104176,100633
1776517803.468476363,8829,104223,100678
1776517804.496554382,8829,104265,100721
