timestamp,retrans_segs,in_segs,out_segs
1776517535.121038661,8817,93100,89600
1776517536.130891186,8818,93159,89655
1776517537.140408084,8819,93179,89675
1776517538.144961869,8819,93214,89708
1776517539.160301779,8819,93235,89730
1776517540.167409771,8819,93257,89753
1776517541.180553322,8819,93276,89773
1776517542.192505955,8819,93293,89791
1776517543.201942045,8819,93324,89822
1776517544.210637581,8819,93344,89843
1776517545.220459814,8819,93366,89866
1776517546.234769916,8819,93384,89886
1776517547.245243638,8820,93404,89907
1776517548.250403417,8820,93430,89933
1776517549.261703772,8820,93451,89955
1776517550.268874328,8820,93467,89972
1776517551.273802013,8820,93490,89996
1776517552.277444723,8820,93509,90015
1776517553.281424385,8820,93534,90040
1776517554.289543721,8820,93554,90061
1776517555.299583079,8820,93575,90083
1776517556.307670627,8820,93597,90106
1776517557.315348816,8820,93616,90127
1776517558.320711412,8820,93646,90154
1776517559.331523762,8820,93664,90174
1776517560.343413672,8820,93686,90196
1776517561.350239377,8820,93702,90212
1776517562.354223031,8820,93723,90233
1776517563.358338830,8820,93752,90262
1776517564.363327444,8821,93782,90292
1776517565.367740010,8821,93806,90316
1776517566.381700452,8821,93828,90339
1776517567.391881358,8822,93843,90354
1776517568.396840114,8822,93870,90382
1776517569.401068899,8822,93891,90404
1776517570.407696669,8822,93911,90425
1776517571.412866650,8822,93932,90447
1776517572.416550479,8822,93949,90464
1776517573.420284463,8822,93975,90489
1776517574.424532598,8822,93994,90508
1776517575.435540058,8822,94013,90528
1776517576.439873650,8822,94039,90552
1776517577.446680207,8822,94060,90575
1776517578.452830414,8822,94083,90597
1776517579.459619654,8822,94104,90619
1776517580.467385403,8822,94179,90701
1776517581.471749864,8822,94183,90705
1776517582.475411446,8822,94185,90708
1776517583.487854356,8822,94189,90711
1776517584.501517498,8822,94189,90711
1776517585.505763923,8822,94193,90714
1776517586.509766642,8822,94213,90734
1776517587.515661506,8822,94216,90737
1776517588.520656929,8822,94227,90748
1776517589.524853763,8822,94227,90749
1776517590.529837644,8822,94228,90749
1776517591.534882001,8822,94245,90765
1776517592.539696261,8822,94248,90768
1776517593.545493424,8822,94251,90771
1776517594.552721975,8822,94350,90862
1776517595.557861042,8822,94352,90864
1776517596.564570091,8822,94358,90869
1776517597.574972478,8822,94364,90874
1776517598.578938784,8822,94367,90877
1776517599.582862889,8822,94367,90877
1776517600.588861564,8822,94368,90878
1776517601.593238622,8822,94373,90883
1776517602.599737522,8822,94376,90886
1776517603.604582038,8822,94381,90891
1776517604.612737184,8822,94381,90891
1776517605.616777937,8822,94381,90891
1776517606.620709169,8822,94382,90892
1776517607.625068304,8822,94385,90895
1776517608.630830034,8822,94388,90898
1776517609.637415353,8822,94524,91043
