timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776520385.933626811,cpu0,890103,1130,19241,1117542,2792,0,5747,0
1776520385.933626811,cpu1,1251117,786,18644,764374,1916,0,5166,0
1776520385.933626811,cpu2,1029400,867,28639,980027,2489,0,5413,0
1776520385.933626811,cpu3,1106141,678,29101,903349,2235,0,5866,0
1776520385.933626811,cpu4,1087976,738,13279,939828,2184,0,3191,0
1776520385.933626811,cpu5,1071662,888,16069,952535,2149,0,4171,0
1776520385.933626811,cpu6,1084478,763,15738,940623,2246,0,3156,0
1776520385.933626811,cpu7,1070465,671,16057,954801,2181,0,3329,0
1776520385.933626811,cpu8,1274449,744,26259,738461,1674,0,6255,0
1776520385.933626811,cpu9,887940,608,31783,1115814,2529,0,7753,0
1776520385.933626811,cpu10,1032608,873,24831,980091,3227,0,5138,0
1776520385.933626811,cpu11,1134955,802,29246,869590,2703,0,8355,0
1776520385.933626811,cpu12,1098230,838,17546,923953,3088,0,3224,0
1776520385.933626811,cpu13,1070203,506,15925,954364,2941,0,3250,0
1776520385.933626811,cpu14,1228261,698,17472,793522,2308,0,5168,0
1776520385.933626811,cpu15,936095,730,18206,1084126,3028,0,4758,0
1776520385.933626811,cpu16,1922702,393,11216,112620,277,0,1864,0
1776520385.933626811,cpu17,1925092,267,8719,113658,270,0,1055,0
1776520385.933626811,cpu18,1922073,255,11182,113754,262,0,1617,0
1776520385.933626811,cpu19,1922532,271,10785,113694,233,0,1662,0
1776520386.941444029,cpu0,890203,1130,19241,1117542,2792,0,5747,0
1776520386.941444029,cpu1,1251217,786,18644,764374,1916,0,5166,0
1776520386.941444029,cpu2,1029484,867,28655,980027,2489,0,5413,0
1776520386.941444029,cpu3,1106242,678,29101,903349,2235,0,5866,0
1776520386.941444029,cpu4,1088076,738,13279,939828,2184,0,3191,0
1776520386.941444029,cpu5,1071762,888,16069,952535,2149,0,4171,0
1776520386.941444029,cpu6,1084578,763,15738,940623,2246,0,3156,0
1776520386.941444029,cpu7,1070549,671,16073,954802,2181,0,3329,0
1776520386.941444029,cpu8,1274548,744,26261,738461,1674,0,6255,0
1776520386.941444029,cpu9,888041,608,31783,1115814,2529,0,7753,0
1776520386.941444029,cpu10,1032709,873,24831,980091,3227,0,5138,0
1776520386.941444029,cpu11,1135055,802,29247,869590,2703,0,8355,0
1776520386.941444029,cpu12,1098331,838,17546,923953,3088,0,3224,0
1776520386.941444029,cpu13,1070304,506,15925,954364,2941,0,3250,0
1776520386.941444029,cpu14,1228352,698,17480,793522,2308,0,5168,0
1776520386.941444029,cpu15,936180,730,18221,1084126,3028,0,4758,0
1776520386.941444029,cpu16,1922764,393,11253,112620,277,0,1864,0
1776520386.941444029,cpu17,1925186,267,8726,113658,270,0,1055,0
1776520386.941444029,cpu18,1922162,255,11194,113754,262,0,1617,0
1776520386.941444029,cpu19,1922571,271,10846,113695,234,0,1662,0
1776520387.948493719,cpu0,890291,1130,19254,1117542,2792,0,5747,0
1776520387.948493719,cpu1,1251315,786,18647,764374,1916,0,5166,0
