timestamp,retrans_segs,in_segs,out_segs
1776520385.931750505,8919,216013,216976
1776520386.948401602,8919,216069,217030
1776520387.959383293,8919,216094,217055
1776520388.967623755,8919,216128,217085
1776520389.981428125,8919,216143,217099
1776520390.992457872,8919,216164,217119
1776520392.001034704,8919,216180,217134
1776520393.009463093,8919,216209,217161
1776520394.019538715,8919,216228,217179
1776520395.029528202,8919,216249,217199
1776520396.043623996,8919,216267,217216
1776520397.051569047,8919,216288,217236
1776520398.062272974,8919,216310,217256
1776520399.069831864,8919,216328,217273
1776520400.084318640,8919,216342,217287
1776520401.095567570,8919,216356,217301
1776520402.110507144,8919,216373,217318
1776520403.120521752,8919,216400,217343
1776520404.133479416,8919,216427,217370
1776520405.143522486,8919,216442,217386
1776520406.155536898,8919,216506,217436
1776520407.168490766,8919,216531,217463
1776520408.178517941,8919,216576,217508
1776520409.189532298,8919,216689,217629
1776520410.200576577,8919,216721,217662
1776520411.210031217,8919,216745,217686
1776520412.223535305,8919,216762,217704
1776520413.236140691,8919,216791,217734
1776520414.251514171,8919,216811,217753
1776520415.261531559,8919,216829,217772
1776520416.271589566,8920,216843,217786
1776520417.280102412,8920,216860,217804
1776520418.293561195,8920,216886,217832
1776520419.305551523,8920,216903,217848
1776520420.318542372,8920,216939,217885
1776520421.329580111,8920,216967,217910
1776520422.338528619,8920,216984,217928
1776520423.351525398,8920,217011,217956
1776520424.362569763,8920,217029,217973
1776520425.375506969,8920,217044,217989
1776520426.387645837,8920,217061,218007
1776520427.397554448,8920,217091,218038
1776520428.407583477,8920,217120,218068
1776520429.420610174,8920,217136,218083
1776520430.431189379,8920,217151,218098
1776520431.445605326,8920,217178,218129
1776520432.454418565,8920,217207,218158
1776520433.471623668,8920,217234,218184
1776520434.481514122,8920,217259,218208
1776520435.490425391,8920,217273,218222
1776520436.503698231,8920,217288,218238
1776520437.520528877,8920,217310,218261
1776520438.532547047,8920,217332,218283
1776520439.543531762,8920,217405,218369
1776520440.555522181,8920,217443,218409
1776520441.570271204,8920,217458,218423
1776520442.578612801,8920,217481,218448
1776520443.592782768,8920,217506,218472
1776520444.607780947,8920,217523,218489
1776520445.618630763,8920,217538,218505
1776520446.629611413,8920,217553,218521
1776520447.639634062,8920,217578,218548
1776520448.648389261,8920,217607,218577
1776520449.662610403,8920,217623,218593
1776520450.674725350,8920,217640,218610
1776520451.685448153,8920,217655,218627
1776520452.702510905,8920,217680,218653
1776520453.710465466,8920,217700,218673
1776520454.724270072,8920,217723,218696
1776520455.737633637,8920,217740,218714
1776520456.746536466,8920,217755,218730
1776520457.762431106,8920,217780,218755
1776520458.774545272,8920,217806,218782
1776520459.784557487,8920,217823,218797
1776520460.800486890,8920,217842,218816
