timestamp,tcp_inuse,tcp_mem_pages
1776520385.932167528,46,0
1776520386.938493314,46,0
1776520387.951035298,46,0
1776520388.963527262,46,0
1776520389.972419924,46,0
1776520390.986524504,46,0
1776520391.998418297,46,0
1776520393.007521996,46,0
1776520394.019541664,46,0
1776520395.028525288,46,0
1776520396.043747744,46,0
1776520397.054672440,46,0
1776520398.063228136,46,0
1776520399.073466374,46,0
1776520400.083816081,46,0
1776520401.095567456,46,0
1776520402.107563854,46,0
1776520403.119540098,46,0
1776520404.129547770,46,0
1776520405.141502519,46,0
1776520406.150567818,46,0
1776520407.164566875,46,0
1776520408.176806135,46,0
1776520409.189548695,48,915
1776520410.199634688,48,547
1776520411.208182899,48,0
1776520412.222049229,48,494
1776520413.234559049,48,332
1776520414.243481157,48,0
1776520415.257613901,46,413
1776520416.266601135,46,421
1776520417.281525260,46,0
1776520418.289622159,46,1010
1776520419.301253691,46,936
1776520420.310637775,46,0
1776520421.322571770,46,1091
1776520422.334661957,46,0
1776520423.347388272,46,0
1776520424.359570115,46,0
1776520425.375536415,46,0
1776520426.384818594,46,0
1776520427.395601449,45,0
1776520428.415715000,45,0
1776520429.428476722,45,0
1776520430.436575577,45,0
1776520431.451492871,48,0
1776520432.462488192,45,0
1776520433.479477322,45,0
1776520434.491528136,45,0
1776520435.499455422,45,858
1776520436.510575822,45,0
1776520437.521497184,45,0
1776520438.534523746,45,0
1776520439.549544138,46,0
1776520440.559551817,46,0
1776520441.572518167,46,465
1776520442.584566956,46,0
1776520443.596499525,46,0
1776520444.607615245,46,0
1776520445.618301442,46,0
1776520446.631529635,46,0
1776520447.639536690,46,79
1776520448.653748927,46,0
1776520449.664636148,46,0
1776520450.677575682,46,225
1776520451.693494182,46,0
1776520452.708549575,46,0
1776520453.722479194,46,0
1776520454.730547614,46,0
1776520455.742517727,46,0
1776520456.750830766,46,0
1776520457.761497033,46,0
1776520458.773655145,46,0
1776520459.782384198,46,0
1776520460.792471271,46,0
