timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776518890.969711644,cpu0,811042,935,13050,1057988,2515,0,2516,0
1776518890.969711644,cpu1,1165398,587,10472,712620,1673,0,1954,0
1776518890.969711644,cpu2,949835,674,20928,921060,2253,0,2907,0
1776518890.969711644,cpu3,1017386,515,19148,856061,2067,0,2803,0
1776518890.969711644,cpu4,1006903,536,6971,881010,1970,0,622,0
1776518890.969711644,cpu5,986109,742,6992,901636,1993,0,608,0
1776518890.969711644,cpu6,1004897,505,8488,881267,1965,0,759,0
1776518890.969711644,cpu7,985680,498,7889,901106,1974,0,969,0
1776518890.969711644,cpu8,1186306,624,17292,690243,1559,0,2491,0
1776518890.969711644,cpu9,791789,526,20984,1078271,2464,0,2963,0
1776518890.969711644,cpu10,948891,752,16141,926654,3083,0,1914,0
1776518890.969711644,cpu11,1035421,711,17158,836170,2597,0,4305,0
1776518890.969711644,cpu12,1010528,682,12527,869296,2904,0,1685,0
1776518890.969711644,cpu13,973621,411,10151,909507,2872,0,1200,0
1776518890.969711644,cpu14,1143658,542,9296,741304,2136,0,1259,0
1776518890.969711644,cpu15,849467,608,10556,1032618,2890,0,1388,0
1776518890.969711644,cpu16,1845676,188,5700,47842,75,0,569,0
1776518890.969711644,cpu17,1847454,51,4031,48013,74,0,410,0
1776518890.969711644,cpu18,1844168,50,7015,47903,66,0,860,0
1776518890.969711644,cpu19,1846141,61,5340,47823,58,0,657,0
1776518891.975589078,cpu0,811141,935,13051,1057988,2515,0,2516,0
1776518891.975589078,cpu1,1165498,587,10472,712620,1673,0,1954,0
1776518891.975589078,cpu2,949925,674,20939,921060,2253,0,2907,0
1776518891.975589078,cpu3,1017462,515,19172,856061,2067,0,2803,0
1776518891.975589078,cpu4,1007004,536,6971,881010,1970,0,622,0
1776518891.975589078,cpu5,986209,742,6993,901636,1993,0,608,0
1776518891.975589078,cpu6,1004997,505,8489,881267,1965,0,759,0
1776518891.975589078,cpu7,985779,498,7890,901106,1974,0,969,0
1776518891.975589078,cpu8,1186405,624,17293,690243,1559,0,2491,0
1776518891.975589078,cpu9,791889,526,20984,1078271,2464,0,2963,0
1776518891.975589078,cpu10,948989,752,16143,926654,3083,0,1914,0
1776518891.975589078,cpu11,1035521,711,17159,836170,2597,0,4305,0
1776518891.975589078,cpu12,1010627,682,12528,869296,2904,0,1685,0
1776518891.975589078,cpu13,973721,411,10151,909507,2872,0,1200,0
1776518891.975589078,cpu14,1143758,542,9297,741304,2136,0,1259,0
1776518891.975589078,cpu15,849567,608,10556,1032618,2890,0,1388,0
1776518891.975589078,cpu16,1845708,188,5768,47843,75,0,569,0
1776518891.975589078,cpu17,1847534,51,4052,48013,74,0,410,0
1776518891.975589078,cpu18,1844265,50,7018,47903,66,0,860,0
1776518891.975589078,cpu19,1846218,61,5362,47823,58,0,657,0
1776518892.983495644,cpu0,811234,935,13058,1057988,2515,0,2516,0
1776518892.983495644,cpu1,1165586,587,10485,712620,1673,0,1954,0
1776518892.983495644,cpu2,950026,674,20939,921060,2253,0,2907,0
1776518892.983495644,cpu3,1017563,515,19172,856061,2067,0,2803,0
1776518892.983495644,cpu4,1007104,536,6971,881010,1970,0,622,0
1776518892.983495644,cpu5,986310,742,6993,901636,1993,0,608,0
1776518892.983495644,cpu6,1005082,505,8504,881267,1965,0,759,0
1776518892.983495644,cpu7,985880,498,7891,901106,1974,0,969,0
1776518892.983495644,cpu8,1186506,624,17293,690243,1559,0,2491,0
