timestamp,tcp_inuse,tcp_mem_pages
1776521166.179688287,47,0
1776521167.183055468,47,0
1776521168.191146338,47,0
1776521169.199561893,47,320
1776521170.209990361,47,0
1776521171.218434916,47,0
1776521172.226180359,47,42
1776521173.232447622,47,0
1776521174.245532055,47,0
1776521175.255526849,47,0
1776521176.266295324,47,0
1776521177.272798198,47,0
1776521178.278597101,47,0
1776521179.286249033,47,0
1776521180.294062247,47,0
1776521181.300017184,47,0
1776521182.310480368,47,0
1776521183.320481336,47,0
1776521184.333484280,47,0
1776521185.342520252,47,0
1776521186.350931060,47,0
1776521187.363487913,47,0
1776521188.373670013,47,0
1776521189.387488060,49,0
1776521190.401449620,49,0
1776521191.413692721,49,0
1776521192.424451816,49,0
1776521193.436715236,49,0
1776521194.451524420,49,0
1776521195.463518531,47,0
1776521196.474725473,47,0
1776521197.491405922,46,0
1776521198.504531319,46,0
1776521199.517682123,46,0
1776521200.528592300,46,0
1776521201.537510917,46,0
1776521202.549011583,46,0
1776521203.560654088,46,0
1776521204.572548082,46,0
1776521205.587597404,46,0
1776521206.601603854,46,0
1776521207.611808107,46,0
1776521208.625563677,46,0
1776521209.633486964,46,0
1776521210.649436992,48,0
1776521211.665291550,45,0
1776521212.679610833,45,0
1776521213.695923112,45,0
1776521214.708882664,45,0
1776521215.724497253,45,0
1776521216.739540066,45,471
1776521217.750497578,45,0
1776521218.763486651,46,77
1776521219.773539022,45,0
1776521220.781508025,46,808
1776521221.800563510,46,93
1776521222.810510335,46,238
1776521223.820535502,46,0
1776521224.832629950,46,0
1776521225.842500876,46,0
1776521226.857557535,46,272
1776521227.866628893,46,0
1776521228.879630974,46,0
1776521229.894678369,46,0
1776521230.912476791,46,0
1776521231.924725216,46,465
1776521232.931652971,46,810
1776521233.942627001,46,940
1776521234.956721215,46,0
1776521235.966620675,46,0
1776521236.984878391,46,0
1776521238.001856870,46,0
1776521239.011794588,46,160
1776521240.026526012,46,0
1776521241.039633268,46,0
