timestamp,snapshot
1776516888.312270244,none
1776516889.315322806,none
1776516890.318013096,none
1776516891.321316712,none
1776516892.323873259,none
1776516893.326835301,none
1776516894.329540463,none
1776516895.332526893,none
1776516896.334995912,none
1776516897.337567618,none
1776516898.340255253,none
1776516899.343073764,none
1776516900.345615016,none
1776516901.348347357,none
1776516902.351107220,none
1776516903.353803141,none
1776516904.356446136,none
1776516905.359253899,none
1776516906.361728157,none
1776516907.364319546,none
1776516908.367339196,none
1776516909.370236226,none
1776516910.372876177,none
1776516911.375969944,none
1776516912.378802350,none
1776516913.382116997,none
1776516914.385135350,none
1776516915.388400257,none
1776516916.391643057,none
1776516917.394435642,none
1776516918.397364972,none
1776516919.400288328,none
1776516920.403109102,none
1776516921.405953446,none
1776516922.408609040,none
1776516923.411347390,none
1776516924.415539210,none
1776516925.418558397,none
1776516926.421540050,none
1776516927.424635261,none
1776516928.427569839,none
1776516929.430519206,none
1776516930.433540054,none
1776516931.436415974,none
1776516932.439296080,none
1776516933.442293600,none
1776516934.446187629,none
1776516935.449051055,none
1776516936.451897219,none
1776516937.454931736,none
1776516938.457817395,none
1776516939.460746783,none
1776516940.463576653,none
1776516941.466213684,none
1776516942.469087138,none
1776516943.472144905,none
1776516944.474953550,none
1776516945.477868098,none
1776516946.480902539,none
1776516947.483763240,none
1776516948.486868913,none
1776516949.489833658,none
1776516950.493165724,none
1776516951.495998934,none
1776516952.499017349,none
1776516953.502132820,none
1776516954.505096008,none
1776516955.507908728,none
1776516956.510919278,none
1776516957.513779048,none
1776516958.516518856,none
1776516959.519224096,none
1776516960.522056000,none
1776516961.524937464,none
1776516962.527636129,none
