timestamp,tcp_inuse,tcp_mem_pages
1776516888.312319585,50,0
1776516889.315631660,50,0
1776516890.318499855,50,0
1776516891.321052828,50,0
1776516892.323773796,50,0
1776516893.326295245,50,0
1776516894.328895224,50,0
1776516895.332090132,50,0
1776516896.334763686,50,0
1776516897.337552692,50,0
1776516898.340256694,50,0
1776516899.343073719,51,0
1776516900.346466896,50,0
1776516901.349093285,50,0
1776516902.351848299,50,0
1776516903.354423656,50,0
1776516904.357498701,50,0
1776516905.360105282,50,0
1776516906.362561729,50,0
1776516907.365009578,50,0
1776516908.367674455,50,0
1776516909.370521719,50,0
1776516910.373826904,50,0
1776516911.377183011,50,0
1776516912.379996868,50,0
1776516913.382769884,50,0
1776516914.385609597,50,0
1776516915.388494454,50,0
1776516916.391436457,50,0
1776516917.394435616,50,0
1776516918.397373214,50,0
1776516919.400479077,50,0
1776516920.403883115,50,0
1776516921.406790193,50,0
1776516922.410171323,50,0
1776516923.413483352,50,0
1776516924.417104413,50,0
1776516925.419988266,50,0
1776516926.422910633,50,0
1776516927.425743208,50,0
1776516928.428472471,50,0
1776516929.431502941,52,0
1776516930.434485486,51,0
1776516931.437326849,51,0
1776516932.440200828,51,0
1776516933.444524322,51,0
1776516934.447887423,51,0
1776516935.450690979,49,0
1776516936.453585318,49,0
1776516937.456370552,49,0
1776516938.459333604,49,0
1776516939.462179984,49,0
1776516940.464972363,49,0
1776516941.467914149,49,0
1776516942.470785451,48,0
1776516943.474144020,48,0
1776516944.477323204,48,0
1776516945.479990099,48,0
1776516946.482859768,48,0
1776516947.485589307,48,0
1776516948.488288065,48,0
1776516949.491190204,48,0
1776516950.494279888,48,0
1776516951.496977004,48,0
1776516952.499916266,48,0
1776516953.502802100,48,0
1776516954.505646081,48,0
1776516955.508610691,48,0
1776516956.512283465,48,0
1776516957.515059570,48,0
1776516958.517769720,48,0
1776516959.520562620,48,0
1776516960.523539053,48,0
1776516961.526578324,48,0
1776516962.529348649,48,0
