timestamp,retrans_segs,in_segs,out_segs
1776519729.187028478,8903,188468,189509
1776519730.190535818,8903,188507,189549
1776519731.194219032,8903,188559,189602
1776519732.197123150,8903,188599,189641
1776519733.200150982,8903,188648,189690
1776519734.202713637,8903,188686,189726
1776519735.205218445,8903,188720,189761
1776519736.207883052,8903,188757,189799
1776519737.210813354,8903,188794,189837
1776519738.213456272,8903,188843,189886
1776519739.216406528,8903,188896,189939
1776519740.219587791,8903,188937,189977
1776519741.222078276,8903,188982,190019
1776519742.224696596,8903,189039,190074
1776519743.227529167,8903,189088,190122
1776519744.230548775,8903,189122,190156
1776519745.233010452,8903,189156,190190
1776519746.235502205,8903,189202,190234
1776519747.238244982,8903,189237,190267
1776519748.241175774,8903,189323,190349
1776519749.243988747,8903,189432,190466
1776519750.247064655,8903,189483,190517
1776519751.249670631,8903,189528,190562
1776519752.252475174,8903,189565,190600
1776519753.254971326,8903,189615,190649
1776519754.257588192,8903,189650,190685
1776519755.260166380,8903,189692,190725
1776519756.262723796,8903,189737,190768
1776519757.265456989,8903,189778,190807
1776519758.268464139,8903,189843,190869
1776519759.271282626,8903,189889,190912
1776519760.274412487,8903,189939,190960
1776519761.277027357,8903,189976,190996
1776519762.279839482,8903,190028,191046
1776519763.282973268,8903,190075,191092
1776519764.286285153,8903,190117,191131
1776519765.288982971,8903,190154,191165
1776519766.292220496,8903,190193,191205
1776519767.295381765,8903,190239,191253
1776519768.298126619,8903,190297,191310
1776519769.301140072,8903,190344,191357
1776519770.304549500,8903,190383,191394
1776519771.307597885,8903,190422,191431
1776519772.310823500,8903,190459,191466
1776519773.314185688,8903,190511,191515
1776519774.317438615,8903,190551,191556
1776519775.320623341,8903,190599,191601
1776519776.323230001,8903,190647,191648
1776519777.325891681,8903,190704,191702
1776519778.328769471,8904,190785,191782
1776519779.331839908,8904,190876,191880
1776519780.334276015,8904,190939,191942
1776519781.337508196,8905,190977,191978
1776519782.340666200,8905,191013,192010
1776519783.343782898,8905,191059,192055
1776519784.346624767,8905,191095,192090
1776519785.349806715,8905,191134,192127
1776519786.353057145,8905,191176,192165
1776519787.356800878,8905,191216,192203
1776519788.359671523,8905,191267,192251
1776519789.362734098,8905,191303,192287
1776519790.365156812,8905,191368,192347
1776519791.368373424,8905,191408,192385
1776519792.372070722,8906,191500,192483
1776519793.374486726,8906,191575,192558
1776519794.377359156,8906,191622,192602
1776519795.380447060,8906,191792,192953
1776519796.383456328,8906,191838,192997
1776519797.386711276,8906,191868,193024
1776519798.389494848,8906,191916,193074
1776519799.392234392,8907,191964,193122
1776519800.395694087,8907,191999,193157
1776519801.398679144,8907,192035,193194
1776519802.401767613,8907,192097,193253
1776519803.404521311,8907,192156,193310
