timestamp,tcp_inuse,tcp_mem_pages
1776519729.187398412,48,0
1776519730.190421834,48,0
1776519731.193246925,48,0
1776519732.195744652,48,0
1776519733.198575847,48,0
1776519734.201534006,48,0
1776519735.204059059,48,0
1776519736.206730721,48,0
1776519737.209478152,48,0
1776519738.212724122,48,0
1776519739.215470146,48,0
1776519740.218185927,48,0
1776519741.221164999,48,0
1776519742.223761740,48,0
1776519743.226625131,48,0
1776519744.229767409,48,0
1776519745.232342662,48,0
1776519746.234753761,48,0
1776519747.237377819,48,0
1776519748.240645085,48,0
1776519749.243304069,50,0
1776519750.246010330,50,0
1776519751.248703307,50,0
1776519752.251483549,50,0
1776519753.254450086,50,0
1776519754.257395350,50,0
1776519755.259877863,48,0
1776519756.262671480,48,0
1776519757.265330650,48,0
1776519758.268095258,48,0
1776519759.271303943,48,0
1776519760.273704883,48,0
1776519761.276895243,48,0
1776519762.280045767,50,0
1776519763.283107594,47,0
1776519764.286294403,47,0
1776519765.289574127,47,0
1776519766.292246878,47,0
1776519767.295075264,50,0
1776519768.298287192,47,0
1776519769.301154394,47,0
1776519770.303958424,47,0
1776519771.307202179,47,0
1776519772.310384734,47,0
1776519773.313743571,47,0
1776519774.316799713,47,0
1776519775.319822288,47,0
1776519776.322795891,47,0
1776519777.325980176,47,0
1776519778.328799859,47,0
1776519779.331583687,48,0
1776519780.334445813,48,0
1776519781.337506004,48,0
1776519782.340277019,48,0
1776519783.343246312,48,0
1776519784.346545615,48,0
1776519785.349688399,48,0
1776519786.352659386,48,0
1776519787.355715784,48,0
1776519788.358673174,48,0
1776519789.361527093,48,0
1776519790.364692351,48,0
1776519791.367915654,48,0
1776519792.371077030,52,0
1776519793.373769457,52,0
1776519794.376878035,52,0
1776519795.379942969,51,0
1776519796.382426413,51,0
1776519797.385242430,51,0
1776519798.388129231,51,0
1776519799.391802851,51,0
1776519800.395143915,51,0
1776519801.397931793,51,0
1776519802.401050684,51,0
1776519803.404579943,51,0
