timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776519729.186863036,cpu0,865399,1026,15220,1083937,2637,0,3276,0
1776519729.186863036,cpu1,1223230,675,12881,735101,1797,0,2780,0
1776519729.186863036,cpu2,1003256,765,25319,945618,2330,0,4064,0
1776519729.186863036,cpu3,1074526,590,24508,875609,2145,0,4379,0
1776519729.186863036,cpu4,1062120,626,10070,905076,2060,0,1748,0
1776519729.186863036,cpu5,1040448,810,11708,924475,2073,0,2342,0
1776519729.186863036,cpu6,1058020,641,12417,906637,2105,0,1698,0
1776519729.186863036,cpu7,1039374,591,12437,925393,2084,0,2002,0
1776519729.186863036,cpu8,1243947,689,22441,709596,1612,0,3957,0
1776519729.186863036,cpu9,851069,574,25602,1096483,2501,0,4556,0
1776519729.186863036,cpu10,1004731,812,20735,948096,3162,0,3634,0
1776519729.186863036,cpu11,1095127,768,22721,852541,2672,0,6240,0
1776519729.186863036,cpu12,1069300,752,14919,891289,2963,0,2106,0
1776519729.186863036,cpu13,1033487,465,12888,930101,2914,0,1693,0
1776519729.186863036,cpu14,1198985,611,14152,761767,2198,0,4194,0
1776519729.186863036,cpu15,904471,650,14926,1054705,2939,0,3628,0
1776519729.186863036,cpu16,1899949,262,8177,74353,153,0,786,0
1776519729.186863036,cpu17,1901088,129,7029,74615,148,0,679,0
1776519729.186863036,cpu18,1898897,123,9045,74551,134,0,982,0
1776519729.186863036,cpu19,1899375,141,8591,74519,108,0,1022,0
1776519730.189754802,cpu0,865399,1027,15232,1084022,2637,0,3276,0
1776519730.189754802,cpu1,1223231,675,12882,735199,1797,0,2781,0
1776519730.189754802,cpu2,1003257,765,25320,945716,2330,0,4064,0
1776519730.189754802,cpu3,1074527,590,24594,875624,2145,0,4379,0
1776519730.189754802,cpu4,1062121,628,10071,905173,2060,0,1748,0
1776519730.189754802,cpu5,1040448,811,11708,924574,2073,0,2342,0
1776519730.189754802,cpu6,1058021,641,12418,906733,2106,0,1698,0
1776519730.189754802,cpu7,1039374,592,12437,925491,2084,0,2002,0
1776519730.189754802,cpu8,1243948,689,22454,709683,1612,0,3957,0
1776519730.189754802,cpu9,851071,574,25688,1096496,2501,0,4556,0
1776519730.189754802,cpu10,1004732,812,20746,948184,3162,0,3634,0
1776519730.189754802,cpu11,1095129,768,22806,852555,2672,0,6240,0
1776519730.189754802,cpu12,1069301,752,14920,891388,2963,0,2106,0
1776519730.189754802,cpu13,1033489,465,12983,930105,2914,0,1693,0
1776519730.189754802,cpu14,1198986,612,14155,761862,2198,0,4194,0
1776519730.189754802,cpu15,904471,650,14926,1054803,2941,0,3628,0
1776519730.189754802,cpu16,1899950,263,8179,74448,154,0,786,0
1776519730.189754802,cpu17,1901089,130,7032,74712,148,0,679,0
1776519730.189754802,cpu18,1898898,123,9047,74646,134,0,982,0
1776519730.189754802,cpu19,1899377,141,8593,74615,108,0,1022,0
1776519731.192445235,cpu0,865402,1027,15236,1084114,2637,0,3277,0
1776519731.192445235,cpu1,1223231,676,12883,735293,1800,0,2785,0
1776519731.192445235,cpu2,1003259,765,25322,945811,2330,0,4064,0
1776519731.192445235,cpu3,1074527,591,24610,875705,2145,0,4379,0
1776519731.192445235,cpu4,1062122,628,10072,905269,2062,0,1748,0
1776519731.192445235,cpu5,1040450,812,11709,924670,2073,0,2342,0
1776519731.192445235,cpu6,1058024,642,12419,906828,2106,0,1698,0
1776519731.192445235,cpu7,1039374,592,12438,925588,2085,0,2002,0
1776519731.192445235,cpu8,1243949,690,22517,709719,1612,0,3957,0
1776519731.192445235,cpu9,851075,574,25693,1096586,2501,0,4556,0
1776519731.192445235,cpu10,1004736,812,20811,948215,3162,0,3634,0
1776519731.192445235,cpu11,1095132,768,22807,852651,2672,0,6240,0
1776519731.192445235,cpu12,1069301,753,14920,891486,2963,0,2106,0
1776519731.192445235,cpu13,1033490,465,13044,930143,2914,0,1693,0
1776519731.192445235,cpu14,1198992,612,14202,761909,2198,0,4194,0
1776519731.192445235,cpu15,904471,650,14927,1054902,2941,0,3628,0
1776519731.192445235,cpu16,1899952,263,8182,74541,155,0,786,0
