timestamp,tcp_inuse,tcp_mem_pages
1776519468.985759476,50,0
1776519469.992864619,50,0
1776519471.001912848,50,0
1776519472.014007235,50,0
1776519473.025486360,50,0
1776519474.036496512,50,0
1776519475.046030685,50,0
1776519476.052352716,50,0
1776519477.063539111,50,0
1776519478.073626632,50,0
1776519479.082533819,51,0
1776519480.092185356,51,0
1776519481.095551043,51,0
1776519482.106826616,51,0
1776519483.118357446,51,0
1776519484.131781137,51,509
1776519485.141489470,51,0
1776519486.151534937,51,0
1776519487.162203765,51,0
1776519488.178761454,51,0
1776519489.185566993,51,0
1776519490.195690692,51,0
1776519491.205489530,51,0
1776519492.216572990,51,0
1776519493.231259959,51,0
1776519494.240832473,51,0
1776519495.247098040,51,0
1776519496.256639836,51,0
1776519497.265320310,51,0
1776519498.272523912,51,0
1776519499.284589184,51,0
1776519500.296522351,51,0
1776519501.302877133,51,0
1776519502.307514197,51,0
1776519503.319515812,52,0
1776519504.329633712,52,0
1776519505.337554518,52,0
1776519506.345520100,52,0
1776519507.354345779,52,0
1776519508.359078053,52,0
1776519509.368163096,54,0
1776519510.377792455,54,0
1776519511.386225883,54,0
1776519512.393545328,54,0
1776519513.399214461,54,0
1776519514.403405444,54,0
1776519515.417340338,52,0
1776519516.426729607,52,0
1776519517.433122834,52,229
1776519518.439503210,52,0
1776519519.444789427,52,0
1776519520.448263369,52,0
1776519521.458562414,51,0
1776519522.466320055,51,0
1776519523.470550537,51,0
1776519524.481867898,51,0
1776519525.492180331,51,306
1776519526.495700039,51,0
1776519527.500517334,51,0
1776519528.511531359,51,0
1776519529.522522954,51,0
1776519530.533536555,51,0
1776519531.543527753,51,0
1776519532.557532149,51,0
1776519533.565371161,51,0
1776519534.571363392,51,0
1776519535.580551788,51,0
1776519536.589875919,51,0
1776519537.595411794,50,0
1776519538.602368119,51,0
1776519539.616063824,51,0
1776519540.621957796,51,0
1776519541.633527880,51,0
1776519542.639766699,51,0
1776519543.645566143,51,0
