timestamp,tcp_inuse,tcp_mem_pages
1776518684.255575598,46,0
1776518685.259396763,46,0
1776518686.271446506,46,0
1776518687.285434851,46,0
1776518688.300420948,46,0
1776518689.310701249,46,0
1776518690.321431279,46,0
1776518691.330443805,46,0
1776518692.338446652,46,0
1776518693.352499803,46,0
1776518694.359149623,46,0
1776518695.372543351,46,0
1776518696.386773491,46,0
1776518697.392396351,46,0
1776518698.397727362,46,0
1776518699.402348093,47,0
1776518700.412270999,47,0
1776518701.415332008,47,0
1776518702.420667116,47,0
1776518703.423658813,47,0
1776518704.429721179,47,0
1776518705.433833039,47,0
1776518706.439363336,47,0
1776518707.443411736,47,307
1776518708.451487972,47,0
1776518709.463465220,47,0
1776518710.477553863,47,0
1776518711.486933904,47,0
1776518712.499733602,47,0
1776518713.513032059,47,0
1776518714.523515047,47,0
1776518715.532537997,47,0
1776518716.543852654,47,0
1776518717.548238620,47,0
1776518718.552134109,47,0
1776518719.557888838,47,0
1776518720.569549039,47,0
1776518721.576689748,47,0
1776518722.582596430,47,0
1776518723.595589740,47,0
1776518724.609879693,48,0
1776518725.623520238,48,0
1776518726.630572836,48,0
1776518727.642535937,48,0
1776518728.658594041,50,0
1776518729.669910023,50,0
1776518730.679474162,50,0
1776518731.687610646,50,0
1776518732.699555703,50,0
1776518733.711830222,50,0
1776518734.724874718,48,0
1776518735.736339155,48,0
1776518736.749549743,48,0
1776518737.761609420,47,0
1776518738.770605743,47,0
1776518739.786626792,47,0
1776518740.796524881,50,0
1776518741.805264274,47,663
1776518742.816862960,47,0
1776518743.831788516,47,0
1776518744.852883056,47,0
1776518745.863638128,48,0
1776518746.873677432,48,0
1776518747.878835236,48,0
1776518748.888004340,48,228
1776518749.900591087,48,0
1776518750.906771932,48,0
1776518751.914609416,48,0
1776518752.928614775,48,0
1776518753.941577776,48,0
1776518754.952425140,48,0
1776518755.970824118,48,0
1776518756.982638988,48,0
1776518757.994589632,48,0
1776518759.008642173,49,0
