timestamp,retrans_segs,in_segs,out_segs
1776518684.254982338,8860,140545,136611
1776518685.266453908,8860,140598,136667
1776518686.276662270,8860,140618,136687
1776518687.289404956,8860,140643,136709
1776518688.295467629,8860,140670,136735
1776518689.307439947,8860,140686,136752
1776518690.319463131,8860,140700,136766
1776518691.328480967,8860,140717,136784
1776518692.339449745,8860,140735,136803
1776518693.357450158,8860,140760,136830
1776518694.370390442,8860,140776,136846
1776518695.382524490,8860,140791,136862
1776518696.393131392,8860,140806,136878
1776518697.396618847,8860,140821,136894
1776518698.400816407,8860,140846,136921
1776518699.409287844,8860,140915,137001
1776518700.422221380,8861,140951,137039
1776518701.428603734,8861,140976,137063
1776518702.436718571,8861,140996,137084
1776518703.440754288,8861,141027,137115
1776518704.445493803,8861,141047,137135
1776518705.453191390,8861,141064,137153
1776518706.456538486,8861,141082,137173
1776518707.466491944,8861,141119,137209
1776518708.476588652,8861,141142,137231
1776518709.489471115,8861,141163,137252
1776518710.501492846,8861,141180,137268
1776518711.513502588,8861,141202,137289
1776518712.524753336,8861,141236,137321
1776518713.535562595,8861,141260,137345
1776518714.543762146,8861,141276,137360
1776518715.552548090,8861,141298,137381
1776518716.564529002,8861,141314,137396
1776518717.576502948,8861,141341,137423
1776518718.590551469,8861,141360,137443
1776518719.600586478,8861,141377,137459
1776518720.611587926,8861,141393,137476
1776518721.620587013,8861,141416,137500
1776518722.629568405,8861,141442,137524
1776518723.641552125,8861,141461,137543
1776518724.652694595,8861,141501,137589
1776518725.665697637,8861,141587,137662
1776518726.676889042,8861,141629,137705
1776518727.688561368,8861,141646,137723
1776518728.701572549,8861,141761,137847
1776518729.717532081,8861,141804,137895
1776518730.725501316,8861,141844,137934
1776518731.733518949,8861,141868,137958
1776518732.741599299,8861,141893,137983
1776518733.752348851,8861,141912,138002
1776518734.756141541,8861,141924,138015
1776518735.766501262,8861,141945,138037
1776518736.779553448,8861,141959,138052
1776518737.789515721,8861,141998,138091
1776518738.796566221,8861,142019,138112
1776518739.807557430,8861,142038,138132
1776518740.823520881,8861,142120,138204
1776518741.836425887,8861,142157,138239
1776518742.847573108,8861,142191,138272
1776518743.855545954,8861,142210,138290
1776518744.868566000,8861,142225,138305
1776518745.877951866,8861,142259,138342
1776518746.885960067,8861,142276,138359
1776518747.895564478,8861,142300,138383
1776518748.903615002,8861,142319,138402
1776518749.913734641,8861,142337,138421
1776518750.918713598,8861,142353,138438
1776518751.924850969,8861,142370,138456
1776518752.935046010,8861,142418,138501
1776518753.947523034,8861,142440,138522
1776518754.962358581,8861,142469,138549
1776518755.977904304,8861,142490,138569
1776518756.989574101,8861,142505,138584
1776518758.002519094,8861,142530,138609
1776518759.015519833,8862,142616,138707
