timestamp,tcp_inuse,tcp_mem_pages
1776520878.298884810,47,0
1776520879.307618315,47,0
1776520880.318482684,47,0
1776520881.331506230,47,0
1776520882.344409667,47,0
1776520883.356504701,47,0
1776520884.369549646,47,0
1776520885.382514529,47,0
1776520886.392478405,47,0
1776520887.405499674,47,630
1776520888.412889593,47,0
1776520889.425554048,48,0
1776520890.438090416,48,0
1776520891.448492492,48,0
1776520892.463476899,48,0
1776520893.472518191,48,0
1776520894.482486413,48,0
1776520895.494494506,46,0
1776520896.505482574,46,0
1776520897.513524418,46,0
1776520898.526491298,46,0
1776520899.534534331,46,0
1776520900.546466259,46,0
1776520901.557684726,46,0
1776520902.572274313,46,0
1776520903.582516141,46,0
1776520904.594475445,46,0
1776520905.603469276,46,0
1776520906.617628108,46,0
1776520907.628584704,46,0
1776520908.637496830,46,0
1776520909.653695706,45,0
1776520910.666555340,45,0
1776520911.679527807,45,1641
1776520912.693518842,45,0
1776520913.705333805,45,1033
1776520914.720140072,45,0
1776520915.731297217,45,1042
1776520916.742576086,45,1230
1776520917.754761760,45,456
1776520918.772493813,46,0
1776520919.786560638,46,655
1776520920.797479196,46,0
1776520921.809508794,46,0
1776520922.821561927,46,0
1776520923.830451451,46,0
1776520924.838534030,46,0
1776520925.852537053,46,0
1776520926.863451165,46,0
1776520927.873530893,46,0
1776520928.885529371,46,0
1776520929.901525080,46,0
1776520930.911590899,46,0
1776520931.923569112,46,0
1776520932.935538663,46,0
1776520933.945614874,46,0
1776520934.953514787,46,0
1776520935.968689386,46,0
1776520936.983563574,46,0
1776520937.994525737,46,0
1776520939.005286101,46,0
1776520940.015520674,46,0
1776520941.023231686,46,0
1776520942.036525568,46,0
1776520943.048537450,46,0
1776520944.063476922,46,0
1776520945.072508207,46,0
1776520946.082557710,46,0
1776520947.094240080,46,0
1776520948.105238608,46,0
1776520949.120496872,48,0
1776520950.128537441,48,0
1776520951.143522350,48,0
1776520952.154492078,48,0
1776520953.169589952,48,0
