timestamp,tcp_inuse,tcp_mem_pages
1776519272.215075969,51,0
1776519273.224476165,51,0
1776519274.234450369,51,0
1776519275.243424921,49,0
1776519276.255444714,49,0
1776519277.266507790,49,454
1776519278.276452775,49,0
1776519279.297472920,49,0
1776519280.308507434,48,0
1776519281.320485538,48,0
1776519282.330527172,48,0
1776519283.342523781,48,0
1776519284.355445193,51,0
1776519285.367259382,48,0
1776519286.380449186,48,0
1776519287.389458295,48,0
1776519288.399508522,48,0
1776519289.409486336,48,0
1776519290.420638133,48,0
1776519291.431444444,48,0
1776519292.441469548,48,0
1776519293.452440691,48,0
1776519294.463010698,48,0
1776519295.475493683,48,0
1776519296.491501248,48,0
1776519297.505134212,48,0
1776519298.517548516,48,0
1776519299.531467712,49,0
1776519300.543493014,49,0
1776519301.552629599,49,0
1776519302.561173474,49,0
1776519303.569650535,49,0
1776519304.588051239,49,0
1776519305.596452929,49,0
1776519306.604460406,49,0
1776519307.616501013,49,0
1776519308.626751058,49,0
1776519309.637567337,49,0
1776519310.650770338,49,0
1776519311.663516604,49,0
1776519312.677515895,49,418
1776519313.690515978,49,0
1776519314.705683063,49,0
1776519315.717529856,49,0
1776519316.730381434,49,0
1776519317.742712684,49,0
1776519318.754482989,49,0
1776519319.763418858,49,0
1776519320.778494692,49,0
1776519321.789472002,49,0
1776519322.799507844,49,0
1776519323.814511371,49,0
1776519324.823612705,48,0
1776519325.834547287,48,0
1776519326.843779458,48,0
1776519327.858738600,48,0
1776519328.867707939,50,0
1776519329.881140639,50,0
1776519330.888643840,50,0
1776519331.898547972,50,0
1776519332.911207896,50,0
1776519333.922510739,50,0
1776519334.931661572,48,0
1776519335.944605878,48,0
1776519336.958627203,48,0
1776519337.971523446,48,0
1776519338.989589409,48,0
1776519340.001646624,48,0
1776519341.012648868,47,0
1776519342.020429457,47,0
1776519343.030502990,47,0
1776519344.045842791,47,0
1776519345.062236990,47,0
1776519346.076490357,47,0
1776519347.086574814,47,0
