timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776519272.215445907,cpu0,841571,951,14105,1064156,2533,0,2782,0
1776519272.215445907,cpu1,1197110,603,10916,718439,1686,0,2059,0
1776519272.215445907,cpu2,978671,699,23539,927146,2269,0,3421,0
1776519272.215445907,cpu3,1046278,526,22081,861778,2074,0,3357,0
1776519272.215445907,cpu4,1038481,554,7383,887017,1987,0,679,0
1776519272.215445907,cpu5,1017615,753,7509,907639,2004,0,668,0
1776519272.215445907,cpu6,1033547,549,10975,887597,1995,0,1293,0
1776519272.215445907,cpu7,1014128,521,10704,907276,2006,0,1591,0
1776519272.215445907,cpu8,1214975,660,20645,695668,1580,0,3070,0
1776519272.215445907,cpu9,820993,552,23714,1083923,2482,0,3441,0
1776519272.215445907,cpu10,979683,781,17449,932305,3128,0,2181,0
1776519272.215445907,cpu11,1066010,736,18849,841555,2631,0,4653,0
1776519272.215445907,cpu12,1042012,701,13182,875122,2916,0,1776,0
1776519272.215445907,cpu13,1005169,424,10679,915421,2882,0,1297,0
1776519272.215445907,cpu14,1173896,560,10841,747302,2155,0,1522,0
1776519272.215445907,cpu15,879256,624,12605,1038498,2906,0,1752,0
1776519272.215445907,cpu16,1876529,203,6868,53788,81,0,675,0
1776519272.215445907,cpu17,1878187,71,5317,53967,79,0,511,0
1776519272.215445907,cpu18,1874942,71,8268,53875,70,0,943,0
1776519272.215445907,cpu19,1875824,78,7495,53790,61,0,938,0
1776519273.223436491,cpu0,841669,951,14108,1064156,2533,0,2782,0
1776519273.223436491,cpu1,1197211,603,10916,718439,1686,0,2059,0
1776519273.223436491,cpu2,978771,699,23540,927146,2269,0,3421,0
1776519273.223436491,cpu3,1046378,526,22082,861778,2074,0,3357,0
1776519273.223436491,cpu4,1038550,554,7410,887022,1987,0,679,0
1776519273.223436491,cpu5,1017630,753,7583,907651,2004,0,668,0
1776519273.223436491,cpu6,1033616,549,10999,887604,1995,0,1293,0
1776519273.223436491,cpu7,1014178,522,10751,907279,2006,0,1591,0
1776519273.223436491,cpu8,1215075,660,20645,695668,1580,0,3070,0
1776519273.223436491,cpu9,821093,552,23714,1083923,2482,0,3441,0
1776519273.223436491,cpu10,979779,781,17453,932305,3128,0,2181,0
1776519273.223436491,cpu11,1066109,736,18851,841555,2631,0,4653,0
1776519273.223436491,cpu12,1042108,701,13186,875122,2916,0,1776,0
1776519273.223436491,cpu13,1005270,424,10679,915421,2882,0,1297,0
1776519273.223436491,cpu14,1173996,560,10842,747302,2155,0,1523,0
1776519273.223436491,cpu15,879357,624,12605,1038498,2906,0,1752,0
1776519273.223436491,cpu16,1876613,203,6885,53788,81,0,675,0
1776519273.223436491,cpu17,1878287,71,5317,53967,79,0,511,0
1776519273.223436491,cpu18,1875043,71,8268,53875,70,0,943,0
1776519273.223436491,cpu19,1875925,78,7495,53790,61,0,938,0
1776519274.232447017,cpu0,841769,951,14109,1064156,2533,0,2783,0
