timestamp,retrans_segs,in_segs,out_segs
1776519272.215463046,8883,164958,160514
1776519273.224440179,8883,165035,160585
1776519274.231436901,8883,165053,160604
1776519275.243450002,8883,165086,160635
1776519276.259406145,8883,165105,160654
1776519277.272415412,8883,165122,160672
1776519278.282762478,8883,165149,160702
1776519279.296346151,8883,165168,160723
1776519280.309433758,8883,165200,160756
1776519281.317417421,8883,165220,160778
1776519282.330527320,8883,165235,160794
1776519283.341519882,8883,165264,160823
1776519284.351551248,8883,165292,160856
1776519285.360478011,8883,165321,160886
1776519286.368495910,8883,165350,160916
1776519287.379561824,8883,165367,160934
1776519288.388472091,8883,165398,160965
1776519289.397462673,8883,165415,160983
1776519290.411511637,8883,165430,160999
1776519291.420568184,8883,165447,161017
1776519292.433524390,8883,165463,161034
1776519293.444529259,8883,165488,161058
1776519294.452478012,8883,165503,161074
1776519295.461485702,8883,165530,161098
1776519296.472631232,8883,165548,161116
1776519297.482566128,8883,165573,161142
1776519298.497613306,8883,165596,161165
1776519299.509487890,8883,165670,161249
1776519300.520602579,8883,165708,161289
1776519301.535760103,8883,165726,161306
1776519302.546633286,8883,165752,161334
1776519303.559542875,8883,165776,161357
1776519304.568381654,8883,165791,161373
1776519305.582652437,8883,165808,161391
1776519306.593642219,8883,165829,161413
1776519307.602491778,8883,165855,161440
1776519308.614646241,8883,165873,161458
1776519309.628669330,8883,165888,161472
1776519310.638508878,8883,165902,161486
1776519311.651524357,8883,165916,161500
1776519312.663862142,8883,165940,161523
1776519313.678614021,8883,165959,161541
1776519314.695653018,8883,165974,161556
1776519315.705770140,8883,165991,161573
1776519316.713747171,8883,166019,161601
1776519317.724579688,8883,166041,161622
1776519318.739452112,8883,166061,161641
1776519319.751510882,8883,166076,161656
1776519320.767772383,8883,166091,161671
1776519321.782862635,8883,166108,161688
1776519322.794855590,8883,166132,161712
1776519323.810498966,8883,166150,161730
1776519324.822014931,8883,166168,161748
1776519325.838306375,8883,166230,161800
1776519326.849495624,8883,166264,161836
1776519327.866332108,8883,166288,161861
1776519328.875344218,8883,166403,161982
1776519329.885519150,8883,166443,162027
1776519330.901519556,8883,166482,162067
1776519331.915786005,8883,166497,162082
1776519332.926519408,8883,166525,162111
1776519333.938353432,8883,166548,162134
1776519334.950766824,8883,166565,162152
1776519335.960496509,8883,166578,162166
1776519336.969758439,8883,166595,162184
1776519337.984479176,8883,166621,162211
1776519338.995477515,8883,166638,162228
1776519340.007874614,8883,166657,162247
1776519341.018594189,8883,166686,162276
1776519342.033523816,8883,166700,162290
1776519343.046499566,8883,166723,162313
1776519344.057331303,8883,166742,162332
1776519345.069500694,8883,166850,162425
1776519346.080521280,8883,166871,162447
1776519347.092654716,8883,166896,162473
