timestamp,retrans_segs,in_segs,out_segs
1776517638.483559398,8827,95765,92318
1776517639.489428870,8827,95813,92366
1776517640.499462017,8827,95859,92410
1776517641.511693680,8827,95920,92468
1776517642.517437890,8827,95976,92522
1776517643.525665259,8827,96028,92575
1776517644.534468474,8827,96069,92615
1776517645.540447579,8827,96116,92660
1776517646.551690955,8827,96165,92706
1776517647.556354440,8827,96214,92756
1776517648.565287475,8827,96327,92874
1776517649.571652081,8827,96418,92965
1776517650.575702152,8827,96480,93025
1776517651.584751896,8827,96545,93090
1776517652.597299481,8827,96616,93158
1776517653.611654095,8827,96657,93196
1776517654.620523607,8827,96788,93319
1776517655.636436851,8827,96833,93364
1776517656.651433863,8827,96885,93415
1776517657.656611784,8827,96945,93472
1776517658.663313337,8827,96999,93527
1776517659.670580905,8827,97042,93568
1776517660.679433824,8827,97077,93602
1776517661.689439915,8827,97114,93641
1776517662.698326886,8827,97172,93695
1776517663.707734116,8827,97229,93754
1776517664.714346809,8827,97278,93803
1776517665.726580454,8827,97323,93849
1776517666.737518689,8827,97372,93896
1776517667.748510341,8827,97410,93932
1776517668.752629477,8827,97462,93987
1776517669.764340862,8827,97509,94032
1776517670.776589929,8827,97553,94073
1776517671.787734669,8827,97595,94114
1776517672.798391941,8827,97637,94158
1776517673.803967868,8827,97682,94205
1776517674.810684963,8827,97732,94254
1776517675.815147676,8827,97777,94296
1776517676.820395009,8827,97823,94342
1776517677.824643614,8827,97874,94396
1776517678.830848664,8827,97974,94500
1776517679.839536836,8827,98032,94560
1776517680.844125342,8827,98099,94627
1776517681.851809816,8827,98149,94677
1776517682.858388812,8827,98203,94729
1776517683.865376201,8827,98249,94778
1776517684.872166857,8827,98305,94832
1776517685.878432803,8827,98354,94881
1776517686.886833333,8827,98412,94938
1776517687.892885939,8827,98448,94975
1776517688.901540980,8827,98485,95016
1776517689.909873296,8827,98519,95051
1776517690.919300656,8828,98569,95100
1776517691.928001306,8828,98617,95147
1776517692.934776884,8828,98678,95204
1776517693.938783764,8828,98727,95251
1776517694.942614246,8828,98787,95308
1776517695.947685627,8828,98829,95348
1776517696.956681031,8828,98868,95389
1776517697.962948293,8828,98917,95440
1776517698.967727488,8828,98956,95478
1776517699.971666023,8828,99003,95523
1776517700.977687410,8828,99046,95564
1776517701.982714659,8828,99098,95614
1776517702.986504138,8828,99156,95673
1776517703.995788148,8828,99206,95720
1776517705.002525223,8828,99257,95768
1776517706.006427481,8828,99316,95829
1776517707.010260453,8828,99372,95885
1776517708.013919778,8828,99427,95935
1776517709.018943980,8828,99600,96111
1776517710.023427296,8828,99646,96158
1776517711.027517264,8828,99730,96239
1776517712.031258690,8828,99783,96291
1776517713.035077214,8828,99848,96353
