timestamp,tcp_inuse,tcp_mem_pages
1776517638.483559431,48,1423
1776517639.488911885,48,1423
1776517640.499422321,48,1423
1776517641.508787652,48,1708
1776517642.515703253,48,2237
1776517643.519649873,48,1845
1776517644.522850046,48,2072
1776517645.526677577,48,2287
1776517646.533721741,48,2499
1776517647.541943944,48,2760
1776517648.549904833,50,2769
1776517649.553813409,50,2192
1776517650.558956511,50,2389
1776517651.567543566,52,2622
1776517652.580494773,49,2358
1776517653.591682701,49,2331
1776517654.598873573,49,3088
1776517655.605557929,47,2031
1776517656.614731499,47,2304
1776517657.618116327,47,2699
1776517658.622573248,47,2198
1776517659.636485624,47,2203
1776517660.649342587,47,2357
1776517661.659520827,47,2162
1776517662.670543793,47,2377
1776517663.679736191,47,2342
1776517664.684199884,47,3561
1776517665.689731683,47,1904
1776517666.703454593,47,2195
1776517667.712803574,47,1823
1776517668.722266603,47,2163
1776517669.729807689,47,1872
1776517670.740573007,47,1778
1776517671.748498900,47,1565
1776517672.760336360,47,1754
1776517673.766810661,47,1896
1776517674.779827904,47,2794
1776517675.783680182,47,3047
1776517676.787249758,47,2507
1776517677.795549354,47,3383
1776517678.799148004,48,2953
1776517679.807969654,48,2764
1776517680.816805904,48,2775
1776517681.820726714,48,2381
1776517682.827716046,48,2102
1776517683.836552343,48,2565
1776517684.847447930,48,3016
1776517685.851897944,48,2479
1776517686.857730621,48,2120
1776517687.861940836,48,3007
1776517688.867129132,48,1941
1776517689.874895768,48,2132
1776517690.878557721,48,2067
1776517691.882306193,48,2057
1776517692.886115200,48,2047
1776517693.890464125,48,1967
1776517694.894405497,48,2162
1776517695.899611837,48,1562
1776517696.911360992,48,1805
1776517697.917901055,48,2295
1776517698.921456530,48,1761
1776517699.925782510,48,2490
1776517700.929558973,48,2938
1776517701.936607807,48,1769
1776517702.946450439,48,1729
1776517703.950973225,48,1714
1776517704.954693468,48,1715
1776517705.960222424,49,2383
1776517706.963684983,49,2874
1776517707.968955160,49,2821
1776517708.977812251,51,1809
1776517709.981416961,51,2789
1776517710.987406919,51,1856
1776517711.990907136,53,1856
1776517712.994478733,50,1856
