timestamp,retrans_segs,in_segs,out_segs
1776520085.876049375,8915,204530,205600
1776520086.879367949,8915,204594,205663
1776520087.882044975,8915,204640,205706
1776520088.885706961,8915,204689,205754
1776520089.888820682,8915,204726,205791
1776520090.891594779,8915,204741,205806
1776520091.894223070,8915,204760,205826
1776520092.897222741,8915,204784,205850
1776520093.899980063,8915,204803,205869
1776520094.902807639,8915,204819,205886
1776520095.905680083,8915,204836,205904
1776520096.908678077,8915,204852,205921
1776520097.911275875,8915,204875,205944
1776520098.913808617,8915,204922,205990
1776520099.916458066,8915,204948,206012
1776520100.919075886,8915,204964,206028
1776520101.922021701,8915,204989,206054
1776520102.924424111,8915,205011,206076
1776520103.928106762,8915,205029,206093
1776520104.930921297,8915,205044,206108
1776520105.934492020,8915,205127,206181
1776520106.937276775,8915,205155,206211
1776520107.940411301,8915,205182,206236
1776520108.943360965,8915,205337,206399
1776520109.948234782,8915,205362,206423
1776520110.951777955,8915,205409,206469
1776520111.954727418,8915,205424,206484
1776520112.957833350,8915,205449,206509
1776520113.960835656,8915,205467,206527
1776520114.964453534,8915,205492,206551
1776520115.967914484,8915,205505,206564
1776520116.971279154,8915,205525,206582
1776520117.974454363,8915,205546,206602
1776520118.978478462,8915,205566,206622
1776520119.982422531,8915,205580,206637
1776520120.985819688,8915,205597,206655
1776520121.990114656,8915,205611,206670
1776520122.993636257,8915,205634,206693
1776520123.996819387,8915,205653,206712
1776520125.000252375,8915,205674,206734
1776520126.004302663,8915,205699,206760
1776520127.008345276,8915,205713,206776
1776520128.011741722,8915,205736,206798
1776520129.015569810,8915,205754,206815
1776520130.019747174,8915,205787,206853
1776520131.023638889,8915,205802,206868
1776520132.027447771,8915,205826,206893
1776520133.030895031,8915,205848,206915
1776520134.034396401,8915,205866,206932
1776520135.038371453,8915,205880,206946
1776520136.042391893,8915,205899,206965
1776520137.046026483,8915,205913,206979
1776520138.051263505,8915,205935,207001
1776520139.054408457,8915,206006,207084
1776520140.057332360,8915,206020,207099
1776520141.061147279,8915,206058,207138
1776520142.064622633,8915,206071,207152
1776520143.068153104,8915,206093,207174
1776520144.071402109,8915,206111,207191
1776520145.074947377,8915,206125,207205
1776520146.078596590,8915,206140,207220
1776520147.082459452,8915,206178,207256
1776520148.086414520,8915,206202,207278
1776520149.090387827,8915,206222,207297
1776520150.094085783,8915,206236,207311
1776520151.098197315,8915,206254,207329
1776520152.102134320,8915,206268,207343
1776520153.106190629,8915,206292,207368
1776520154.109717421,8915,206312,207388
1776520155.113125887,8915,206328,207405
1776520156.118597503,8915,206346,207424
1776520157.122729484,8915,206361,207440
1776520158.126391534,8915,206386,207466
1776520159.129140130,8915,206405,207484
1776520160.132249885,8915,206419,207498
