timestamp,tcp_inuse,tcp_mem_pages
1776517444.031751549,50,368
1776517445.039412026,50,368
1776517446.046015387,50,368
1776517447.052323303,50,368
1776517448.059170016,50,368
1776517449.062115099,50,613
1776517450.065013138,50,586
1776517451.068115278,50,586
1776517452.075068741,50,586
1776517453.079285312,50,586
1776517454.082510342,50,586
1776517455.089734585,50,315
1776517456.093685171,50,298
1776517457.096769506,50,298
1776517458.099850516,50,298
1776517459.102912338,50,298
1776517460.106696371,50,298
1776517461.109728705,50,298
1776517462.113724124,50,298
1776517463.116679533,50,298
1776517464.119783620,50,298
1776517465.122747260,50,298
1776517466.125890781,50,281
1776517467.129530132,50,281
1776517468.132742073,50,544
1776517469.135956683,52,544
1776517470.139472682,52,800
1776517471.142619535,51,800
1776517472.145783873,51,800
1776517473.149150438,54,800
1776517474.152296294,51,800
1776517475.155541031,49,800
1776517476.160054912,49,800
1776517477.163879147,49,800
1776517478.167882334,49,523
1776517479.171943631,49,523
1776517480.175420319,49,523
1776517481.179004295,49,523
1776517482.182890751,49,525
1776517483.186413984,49,525
1776517484.190836614,49,525
1776517485.197318298,49,525
1776517486.205559999,49,525
1776517487.209202656,49,493
1776517488.212725106,49,220
1776517489.216283219,49,220
1776517490.220309231,49,220
1776517491.223816616,49,444
1776517492.227464649,49,444
1776517493.231217675,49,444
1776517494.235278672,49,444
1776517495.238685766,49,444
1776517496.242875348,49,444
1776517497.255459984,49,444
1776517498.265294986,49,444
1776517499.269047955,50,436
1776517500.272417921,50,418
1776517501.275825745,50,418
1776517502.279362688,50,418
1776517503.282671741,50,418
1776517504.286117956,50,418
1776517505.289499972,50,418
1776517506.292633452,50,688
1776517507.298604829,50,688
1776517508.304829166,50,688
1776517509.308127078,50,688
1776517510.311360060,50,688
1776517511.314835522,50,1174
1776517512.318779855,50,882
1776517513.322331243,50,591
1776517514.325899644,50,591
1776517515.329432786,50,591
1776517516.335504604,50,591
1776517517.346628199,50,591
1776517518.357371303,50,591
