timestamp,retrans_segs,in_segs,out_segs
1776517261.834720136,8801,81377,77974
1776517262.842503769,8801,81452,78044
1776517263.860477782,8801,81476,78068
1776517264.870674895,8801,81497,78088
1776517265.883275288,8801,81512,78104
1776517266.896288616,8801,81527,78120
1776517267.909429720,8801,81550,78146
1776517268.920410759,8801,81569,78164
1776517269.929454512,8801,81585,78181
1776517270.943457073,8802,81607,78204
1776517271.954634938,8802,81621,78219
1776517272.968441427,8802,81654,78253
1776517273.978527896,8802,81668,78268
1776517274.994477078,8802,81699,78299
1776517276.009494020,8802,81723,78323
1776517277.022594612,8802,81744,78345
1776517278.034496736,8802,81773,78375
1776517279.046704744,8803,81800,78403
1776517280.056568849,8803,81818,78422
1776517281.069567796,8803,81838,78443
1776517282.080548147,8803,81858,78464
1776517283.091071813,8803,81892,78499
1776517284.101520475,8803,81913,78521
1776517285.112764771,8803,81929,78538
1776517286.126487226,8803,81955,78565
1776517287.135118579,8803,81987,78598
1776517288.147785173,8803,82014,78626
1776517289.160521950,8803,82155,78778
1776517290.169315704,8803,82191,78814
1776517291.178491052,8803,82238,78867
1776517292.188426564,8803,82273,78903
1776517293.205477882,8803,82318,78946
1776517294.217491229,8803,82337,78966
1776517295.229505653,8803,82363,78990
1776517296.242524264,8804,82383,79009
1776517297.250518930,8805,82410,79033
1776517298.261511249,8805,82463,79086
1776517299.271524937,8805,82575,79189
1776517300.283498554,8805,82644,79255
1776517301.296510892,8805,82669,79279
1776517302.311469345,8805,82684,79295
1776517303.322518941,8805,82735,79348
1776517304.334551766,8805,82753,79366
1776517305.345496378,8806,82776,79390
1776517306.356329031,8806,82812,79424
1776517307.371579030,8806,82831,79443
1776517308.385549302,8806,82872,79485
1776517309.398623231,8807,82897,79511
1776517310.409470715,8807,82921,79537
1776517311.420505103,8807,82941,79558
1776517312.431424658,8807,82978,79595
1776517313.441493986,8807,83007,79624
1776517314.458459780,8808,83068,79678
1776517315.468483072,8808,83089,79700
1776517316.492506046,8808,83112,79724
1776517317.497543772,8808,83134,79748
1776517318.510493465,8808,83156,79770
1776517319.523520714,8808,83225,79851
1776517320.534487960,8808,83263,79891
1776517321.542755258,8808,83282,79909
1776517322.553522732,8809,83350,79972
1776517323.563476970,8809,83380,80000
1776517324.577504577,8809,83402,80022
1776517325.592481052,8809,83422,80043
1776517326.605515226,8809,83440,80062
1776517327.617552661,8809,83463,80087
1776517328.624558518,8809,83488,80112
1776517329.635523765,8809,83509,80134
1776517330.647473779,8809,83524,80150
1776517331.664491206,8809,83566,80194
1776517332.676581734,8809,83591,80221
1776517333.688510538,8809,83616,80246
1776517334.697478968,8809,83649,80280
1776517335.707785438,8809,83670,80300
1776517336.724474230,8809,83692,80323
