timestamp,tcp_inuse,tcp_mem_pages
1776517261.834770921,50,1490
1776517262.846357738,50,1490
1776517263.859439899,50,1490
1776517264.868468922,50,1490
1776517265.881433564,50,1490
1776517266.892609235,50,1490
1776517267.900387212,50,1476
1776517268.904481270,50,1476
1776517269.916421056,50,1476
1776517270.924034540,50,1476
1776517271.941520927,50,1476
1776517272.950414184,50,1476
1776517273.962733583,50,1476
1776517274.971503298,50,1476
1776517275.984538828,50,1476
1776517276.994504207,50,1476
1776517278.007558869,50,1476
1776517279.021678386,50,1476
1776517280.031490901,50,1476
1776517281.040533813,50,1237
1776517282.050541987,50,1237
1776517283.063566857,50,1237
1776517284.077472796,50,1237
1776517285.091481709,50,1237
1776517286.124491319,50,1256
1776517287.135466788,50,1256
1776517288.147507971,50,1224
1776517289.163548264,51,1223
1776517290.177530139,50,1223
1776517291.186459075,51,1223
1776517292.196534562,53,1223
1776517293.207515823,50,1223
1776517294.216577483,50,1223
1776517295.228507120,48,1223
1776517296.243486296,48,1223
1776517297.255522323,48,1223
1776517298.266486553,48,1223
1776517299.278508858,48,1223
1776517300.289488297,48,1223
1776517301.298467674,48,1223
1776517302.311500825,48,1223
1776517303.323499284,48,1223
1776517304.332524439,48,1223
1776517305.343517557,48,1223
1776517306.359540837,48,1223
1776517307.367418020,48,1223
1776517308.377506230,48,1223
1776517309.390508683,48,1223
1776517310.401471635,48,1223
1776517311.413483772,48,1223
1776517312.423743779,48,1223
1776517313.437484662,48,1223
1776517314.450503906,48,1223
1776517315.456506230,48,1223
1776517316.468465418,48,1223
1776517317.476483744,48,1223
1776517318.486468613,48,1223
1776517319.497506805,49,1223
1776517320.507553104,49,1223
1776517321.520506934,49,1223
1776517322.531506519,49,1223
1776517323.539627284,49,1223
1776517324.556519488,49,1223
1776517325.569502611,49,663
1776517326.582479613,49,663
1776517327.591868319,49,663
1776517328.606527463,49,663
1776517329.618498050,49,663
1776517330.629511114,49,663
1776517331.640504275,49,663
1776517332.651580604,49,663
1776517333.660500607,49,663
1776517334.673483290,48,663
1776517335.681761659,48,663
1776517336.695469284,48,663
