timestamp,tcp_inuse,tcp_mem_pages
1776516804.905463799,54,0
1776516805.912609579,54,0
1776516806.915455700,54,0
1776516807.918355847,53,0
1776516808.921298187,59,0
1776516809.924148381,56,0
1776516810.927026568,56,0
1776516811.929848951,56,0
1776516812.932652858,56,0
1776516813.935500998,56,0
1776516814.938290998,54,0
1776516815.941114754,54,0
1776516816.944049690,54,0
1776516817.946930986,54,0
1776516818.949768141,54,0
1776516819.952585784,54,0
1776516820.955381903,54,0
1776516821.958308613,54,0
1776516822.961179350,54,0
1776516823.964203438,54,0
1776516824.967173426,54,0
1776516825.970303262,54,0
1776516826.973173380,54,349
1776516827.975973074,54,0
1776516828.978906723,54,0
1776516829.981749399,54,0
1776516830.984507306,54,0
1776516831.987352926,54,0
1776516832.990235503,54,0
1776516833.993006490,54,0
1776516834.995764305,54,0
1776516835.998788679,54,0
1776516837.001538946,54,0
1776516838.004410053,54,0
1776516839.007264433,54,0
1776516840.010088719,54,0
1776516841.013068366,54,0
1776516842.016445421,54,0
1776516843.019265766,54,0
1776516844.022371397,54,0
1776516845.025299475,54,0
1776516846.028654804,54,0
1776516847.031453476,54,0
1776516848.034352134,54,0
1776516849.037461317,54,0
1776516850.040431158,54,0
1776516851.043602490,54,0
1776516852.046451653,54,0
1776516853.049263963,54,0
1776516854.051949105,54,0
1776516855.054817647,54,0
1776516856.057619446,54,0
1776516857.061048200,54,386
1776516858.064528871,54,293
1776516859.067351474,54,0
1776516860.070063515,54,0
1776516861.072878161,54,62
1776516862.075806918,54,3
1776516863.078642030,54,195
1776516864.081490390,54,80
1776516865.084390085,54,0
1776516866.087179886,54,0
1776516867.090208526,54,0
1776516868.093198701,53,0
1776516869.096016349,56,0
1776516870.098851796,55,0
1776516871.102035155,56,0
1776516872.104971303,56,0
1776516873.107845971,56,0
1776516874.110643619,56,0
1776516875.113648945,54,0
1776516876.116536718,54,272
1776516877.119243738,54,0
1776516878.123067249,50,0
1776516879.125791354,50,0
