timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776516804.902044256,cpu0,681526,551,3268,992222,2205,0,708,0
1776516804.902044256,cpu1,1022163,352,2181,657934,1438,0,248,0
1776516804.902044256,cpu2,821598,393,3002,862319,2002,0,116,0
1776516804.902044256,cpu3,882853,292,2757,801724,1895,0,107,0
1776516804.902044256,cpu4,862666,254,2706,822387,1689,0,98,0
1776516804.902044256,cpu5,841828,491,2885,842625,1763,0,94,0
1776516804.902044256,cpu6,862733,279,2615,822217,1716,0,92,0
1776516804.902044256,cpu7,841425,312,2782,843302,1770,0,97,0
1776516804.902044256,cpu8,1051201,283,2022,635607,1250,0,68,0
1776516804.902044256,cpu9,652757,266,4120,1029127,2240,0,220,0
1776516804.902044256,cpu10,807234,490,3393,875331,2813,0,100,0
1776516804.902044256,cpu11,896693,387,2831,784390,2296,0,1909,0
1776516804.902044256,cpu12,870856,363,3222,812350,2592,0,99,0
1776516804.902044256,cpu13,834448,124,2896,849197,2639,0,97,0
1776516804.902044256,cpu14,997450,275,2401,687874,1892,0,83,0
1776516804.902044256,cpu15,707804,272,3475,974886,2587,0,120,0
1776516804.902044256,cpu16,1689546,125,96,1876,20,0,0,0
1776516804.902044256,cpu17,1689721,0,102,1811,19,0,0,0
1776516804.902044256,cpu18,1689732,0,93,1811,21,0,0,0
1776516804.902044256,cpu19,1689729,0,88,1820,20,0,0,0
1776516805.907397186,cpu0,681627,551,3268,992222,2205,0,708,0
1776516805.907397186,cpu1,1022165,352,2277,657936,1438,0,248,0
1776516805.907397186,cpu2,821698,393,3002,862319,2002,0,116,0
1776516805.907397186,cpu3,882860,294,2760,801811,1895,0,107,0
1776516805.907397186,cpu4,862670,254,2791,822399,1689,0,98,0
1776516805.907397186,cpu5,841929,491,2885,842625,1763,0,94,0
1776516805.907397186,cpu6,862735,279,2710,822220,1716,0,92,0
1776516805.907397186,cpu7,841525,312,2782,843302,1770,0,97,0
1776516805.907397186,cpu8,1051203,283,2078,635648,1250,0,68,0
1776516805.907397186,cpu9,652857,266,4120,1029127,2240,0,220,0
1776516805.907397186,cpu10,807236,491,3446,875377,2813,0,100,0
1776516805.907397186,cpu11,896793,387,2831,784390,2296,0,1909,0
1776516805.907397186,cpu12,870902,363,3224,812401,2592,0,99,0
