timestamp,tcp_inuse,tcp_mem_pages
1776520981.692474953,46,0
1776520982.702383235,46,0
1776520983.716365315,46,0
1776520984.727423494,46,0
1776520985.737144885,46,0
1776520986.745405506,46,0
1776520987.755400619,46,0
1776520988.762165358,46,0
1776520989.773504690,46,0
1776520990.788408717,46,0
1776520991.795192662,46,0
1776520992.799144251,46,0
1776520993.802807256,46,0
1776520994.812514300,46,0
1776520995.822538119,46,0
1776520996.835752063,46,0
1776520997.846578285,46,0
1776520998.856503817,46,0
1776520999.867609144,46,0
1776521000.878567811,46,0
1776521001.892514011,46,0
1776521002.908506265,46,0
1776521003.923598279,46,0
1776521004.932660629,46,0
1776521005.943703568,47,0
1776521006.949723495,47,195
1776521007.956489939,47,0
1776521008.965456095,49,0
1776521009.971807959,49,195
1776521010.977848756,49,0
1776521011.985801915,49,0
1776521012.995493490,49,0
1776521014.004736653,49,0
1776521015.011632834,47,0
1776521016.027689103,47,0
1776521017.042564606,47,0
1776521018.052748269,47,0
1776521019.061439268,47,0
1776521020.075781306,47,0
1776521021.081603421,47,0
1776521022.094583129,47,0
1776521023.103429707,47,0
1776521024.117590256,47,0
1776521025.127400621,47,0
1776521026.134622846,47,0
1776521027.146517523,47,0
1776521028.160578705,47,0
1776521029.168558898,47,0
1776521030.180601769,46,0
1776521031.193718484,46,0
1776521032.198514180,46,0
1776521033.211523486,46,0
1776521034.224601598,46,0
1776521035.236547903,46,0
1776521036.249549482,46,0
1776521037.260507119,46,0
1776521038.274586977,49,0
1776521039.282458432,47,0
1776521040.294590357,47,0
1776521041.306269818,47,0
1776521042.313056464,47,0
1776521043.326633440,47,0
1776521044.335577970,47,0
1776521045.346342078,47,0
1776521046.357909394,47,0
1776521047.385016969,47,0
1776521048.397552442,47,0
1776521049.408503207,47,0
1776521050.420539915,47,0
1776521051.429462729,47,0
1776521052.445638482,47,0
1776521053.455450947,47,0
1776521054.464655089,47,0
1776521055.469710838,47,0
1776521056.475742557,47,0
