timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776520981.692002805,cpu0,936881,1166,20591,1128559,2840,0,5924,0
1776520981.692002805,cpu1,1298305,816,20434,774650,1959,0,5386,0
1776520981.692002805,cpu2,1069889,902,36753,989642,2521,0,6646,0
1776520981.692002805,cpu3,1145922,720,38024,912609,2253,0,7399,0
1776520981.692002805,cpu4,1135458,768,14417,950531,2219,0,3312,0
1776520981.692002805,cpu5,1117943,922,17792,963773,2171,0,4427,0
1776520981.692002805,cpu6,1131815,801,16718,951591,2285,0,3299,0
1776520981.692002805,cpu7,1117891,699,16712,966072,2219,0,3469,0
1776520981.692002805,cpu8,1322889,777,27591,747958,1723,0,6427,0
1776520981.692002805,cpu9,936911,625,32933,1125013,2558,0,7939,0
1776520981.692002805,cpu10,1080762,906,26427,989444,3264,0,5493,0
1776520981.692002805,cpu11,1182317,832,31381,878943,2726,0,8955,0
1776520981.692002805,cpu12,1147651,870,18364,933033,3125,0,3354,0
1776520981.692002805,cpu13,1118274,523,16621,965003,2950,0,3376,0
1776520981.692002805,cpu14,1275587,729,18956,804034,2334,0,5317,0
1776520981.692002805,cpu15,984136,750,20363,1093161,3035,0,5063,0
1776520981.692002805,cpu16,1968468,412,13508,123806,296,0,2093,0
1776520981.692002805,cpu17,1968711,293,12902,124851,293,0,1520,0
1776520981.692002805,cpu18,1967511,278,13760,124973,280,0,1864,0
1776520981.692002805,cpu19,1964071,301,16892,124909,252,0,2273,0
1776520982.700474651,cpu0,936981,1166,20591,1128559,2840,0,5924,0
1776520982.700474651,cpu1,1298405,816,20434,774651,1959,0,5386,0
1776520982.700474651,cpu2,1069988,902,36755,989642,2521,0,6646,0
1776520982.700474651,cpu3,1146022,720,38024,912609,2253,0,7399,0
1776520982.700474651,cpu4,1135558,768,14417,950531,2219,0,3312,0
1776520982.700474651,cpu5,1118044,923,17792,963773,2171,0,4427,0
1776520982.700474651,cpu6,1131916,801,16718,951591,2285,0,3299,0
1776520982.700474651,cpu7,1117991,699,16712,966072,2219,0,3469,0
1776520982.700474651,cpu8,1322911,778,27651,747976,1723,0,6427,0
1776520982.700474651,cpu9,937009,625,32935,1125014,2558,0,7939,0
1776520982.700474651,cpu10,1080857,906,26432,989445,3264,0,5493,0
1776520982.700474651,cpu11,1182334,834,31442,878963,2727,0,8956,0
