timestamp,retrans_segs,in_segs,out_segs
1776517065.106019901,8787,72826,69513
1776517066.109117355,8787,72872,69557
1776517067.112131571,8787,72922,69606
1776517068.115291098,8788,72985,69663
1776517069.118220041,8788,73024,69702
1776517070.121162477,8788,73062,69739
1776517071.124217796,8788,73100,69776
1776517072.127118984,8788,73137,69812
1776517073.129588819,8788,73186,69862
1776517074.132187499,8788,73225,69900
1776517075.135210881,8788,73263,69937
1776517076.138063697,8788,73304,69977
1776517077.140836353,8788,73347,70020
1776517078.144327355,8788,73406,70079
1776517079.147078585,8788,73497,70176
1776517080.149689690,8788,73535,70213
1776517081.152237416,8788,73603,70277
1776517082.154609959,8788,73634,70306
1776517083.157378795,8788,73681,70350
1776517084.159795025,8788,73717,70385
1776517085.162708464,8788,73757,70423
1776517086.165726722,8788,73790,70454
1776517087.168519790,8788,73832,70493
1776517088.171447125,8788,73897,70556
1776517089.174176850,8788,73943,70600
1776517090.177363812,8788,73980,70636
1776517091.180176936,8788,74020,70677
1776517092.183052514,8788,74055,70711
1776517093.185895889,8788,74117,70771
1776517094.188518420,8788,74160,70810
1776517095.191351703,8788,74207,70856
1776517096.194204444,8788,74252,70900
1776517097.196994842,8788,74282,70929
1776517098.199525049,8788,74339,70984
1776517099.202305899,8788,74370,71013
1776517100.204991484,8788,74420,71061
1776517101.207570383,8788,74458,71097
1776517102.210559503,8788,74492,71130
1776517103.214168681,8788,74535,71174
1776517104.217001837,8788,74574,71212
1776517105.219826763,8788,74614,71250
1776517106.222765715,8788,74668,71303
1776517107.225787468,8788,74710,71345
1776517108.228561194,8788,74772,71412
1776517109.232100018,8789,74929,71577
1776517110.235320907,8789,74977,71624
1776517111.238591483,8789,75068,71718
1776517112.241308975,8789,75113,71760
1776517113.243959567,8789,75170,71815
1776517114.247870929,8789,75212,71855
1776517115.250946989,8789,75252,71894
1776517116.253858134,8789,75288,71928
1776517117.256956506,8789,75320,71957
1776517118.259631533,8789,75366,72001
1776517119.263521580,8789,75401,72034
1776517120.266497618,8789,75439,72070
1776517121.269443606,8789,75474,72103
1776517122.272440107,8789,75511,72138
1776517123.276217085,8789,75560,72186
1776517124.279023461,8789,75599,72223
1776517125.281907123,8789,75642,72264
1776517126.284589896,8789,75678,72300
1776517127.287616886,8789,75713,72336
1776517128.290591857,8789,75766,72391
1776517129.293610894,8789,75816,72438
1776517130.296675870,8789,75862,72482
1776517131.299627959,8789,75909,72529
1776517132.302680467,8789,75943,72560
1776517133.308645698,8789,76016,72630
1776517134.311892702,8789,76068,72678
1776517135.315205795,8789,76116,72724
1776517136.318373548,8789,76150,72757
1776517137.321674174,8789,76196,72800
1776517138.324798033,8789,76267,72869
1776517139.328034915,8789,76413,73027
