timestamp,tcp_inuse,tcp_mem_pages
1776517065.106019917,48,1409
1776517066.109310223,48,1409
1776517067.112008749,48,1409
1776517068.114655275,48,801
1776517069.117526823,48,601
1776517070.120808124,48,373
1776517071.123567984,48,684
1776517072.126381219,48,1036
1776517073.128863747,48,836
1776517074.132041779,48,557
1776517075.134640810,48,1142
1776517076.137419558,48,810
1776517077.140224344,48,681
1776517078.142698104,48,698
1776517079.145449415,48,698
1776517080.148537632,48,698
1776517081.151040625,48,698
1776517082.154081907,48,698
1776517083.157033429,48,698
1776517084.159915267,48,698
1776517085.162809603,48,698
1776517086.165710289,48,698
1776517087.168647974,48,698
1776517088.171220017,48,878
1776517089.174076613,48,695
1776517090.176917441,48,955
1776517091.179744759,48,856
1776517092.182678117,48,882
1776517093.185352629,48,357
1776517094.188301217,48,873
1776517095.191241408,48,1048
1776517096.193859123,48,1882
1776517097.196609921,48,1526
1776517098.199379212,48,1861
1776517099.201970516,48,1758
1776517100.204988200,48,790
1776517101.207570365,48,1072
1776517102.210286189,48,562
1776517103.212916914,48,948
1776517104.215701995,48,1130
1776517105.218450058,48,821
1776517106.221147296,48,837
1776517107.224272219,48,969
1776517108.227213245,48,1783
1776517109.230187061,49,1544
1776517110.233056571,49,2350
1776517111.236166343,49,1375
1776517112.239593314,49,989
1776517113.242371780,49,1078
1776517114.245258435,49,1184
1776517115.248321417,47,1119
1776517116.251086014,47,1111
1776517117.253741744,47,949
1776517118.256561755,47,1249
1776517119.259315253,47,1304
1776517120.262027965,47,1177
1776517121.265307165,47,1078
1776517122.268366409,47,1451
1776517123.271524921,47,1729
1776517124.274419292,47,1687
1776517125.277283920,47,1639
1776517126.280323499,47,1665
1776517127.283310970,47,1608
1776517128.287304626,47,1986
1776517129.290243109,47,1824
1776517130.293824913,47,1773
1776517131.296779224,47,2039
1776517132.299745302,47,1697
1776517133.302846718,47,1339
1776517134.305813527,47,1623
1776517135.309263075,47,2142
1776517136.312497881,47,1934
1776517137.315793277,47,1826
1776517138.318730109,47,2016
1776517139.321897989,48,1741
