timestamp,cpu_idx,processed,dropped,time_squeeze
1776518017.445442403,0,0x00413e07,0x00000000,0x00000000
1776518017.445442403,1,0x002e5bea,0x00000000,0x00000000
1776518017.445442403,2,0x001e2ee7,0x00000000,0x00000000
1776518017.445442403,3,0x003d758d,0x00000000,0x00000000
1776518017.445442403,4,0x002c14c2,0x00000000,0x00000000
1776518017.445442403,5,0x00381c7c,0x00000000,0x00000000
1776518017.445442403,6,0x00102206,0x00000000,0x00000000
1776518017.445442403,7,0x001f9445,0x00000000,0x00000000
1776518017.445442403,8,0x012a3d45,0x00000000,0x00000000
1776518017.445442403,9,0x01a3c8a8,0x00000000,0x00000000
1776518017.445442403,10,0x011d8f72,0x00000000,0x00000000
1776518017.445442403,11,0x013fb1dc,0x00000000,0x00000000
1776518017.445442403,12,0x00bff2a8,0x00000000,0x00000000
1776518017.445442403,13,0x007012c7,0x00000000,0x00000000
1776518017.445442403,14,0x004e4ca0,0x00000000,0x00000000
1776518017.445442403,15,0x00406777,0x00000000,0x00000000
1776518017.445442403,16,0x0016de88,0x00000000,0x00000000
1776518017.445442403,17,0x000986d5,0x00000000,0x00000000
1776518017.445442403,18,0x001af517,0x00000000,0x00000000
1776518017.445442403,19,0x0013e666,0x00000000,0x00000000
1776518018.582283285,0,0x00413e16,0x00000000,0x00000000
1776518018.582283285,1,0x002e5bea,0x00000000,0x00000000
1776518018.582283285,2,0x001e2efa,0x00000000,0x00000000
1776518018.582283285,3,0x003d758d,0x00000000,0x00000000
1776518018.582283285,4,0x002c14d5,0x00000000,0x00000000
1776518018.582283285,5,0x00381c7f,0x00000000,0x00000000
1776518018.582283285,6,0x0010221a,0x00000000,0x00000000
1776518018.582283285,7,0x001f9460,0x00000000,0x00000000
1776518018.582283285,8,0x012a3d45,0x00000000,0x00000000
1776518018.582283285,9,0x01a3c8b6,0x00000000,0x00000000
1776518018.582283285,10,0x011d8f72,0x00000000,0x00000000
1776518018.582283285,11,0x013fb235,0x00000000,0x00000000
1776518018.582283285,12,0x00bff2e0,0x00000000,0x00000000
1776518018.582283285,13,0x007012c7,0x00000000,0x00000000
1776518018.582283285,14,0x004e4cda,0x00000000,0x00000000
1776518018.582283285,15,0x0040677b,0x00000000,0x00000000
1776518018.582283285,16,0x0016de88,0x00000000,0x00000000
1776518018.582283285,17,0x000986d5,0x00000000,0x00000000
1776518018.582283285,18,0x001af52b,0x00000000,0x00000000
1776518018.582283285,19,0x0013e668,0x00000000,0x00000000
1776518019.847562988,0,0x00417517,0x00000000,0x00000000
1776518019.847562988,1,0x002e5bea,0x00000000,0x00000000
1776518019.847562988,2,0x001e2eff,0x00000000,0x00000000
1776518019.847562988,3,0x003d7593,0x00000000,0x00000000
1776518019.847562988,4,0x002c14e1,0x00000000,0x00000000
1776518019.847562988,5,0x00381c7f,0x00000000,0x00000000
1776518019.847562988,6,0x0010b19b,0x00000000,0x00000000
1776518019.847562988,7,0x001f952a,0x00000000,0x00000000
1776518019.847562988,8,0x012a3d45,0x00000000,0x00000000
1776518019.847562988,9,0x01a3c92b,0x00000000,0x00000000
1776518019.847562988,10,0x011d8f72,0x00000000,0x00000000
1776518019.847562988,11,0x013fb29b,0x00000000,0x00000000
1776518019.847562988,12,0x00bff2ee,0x00000000,0x00000000
1776518019.847562988,13,0x007012c7,0x00000000,0x00000000
1776518019.847562988,14,0x004e4cdb,0x00000000,0x00000000
1776518019.847562988,15,0x0040677c,0x00000000,0x00000000
1776518019.847562988,16,0x0016de88,0x00000000,0x00000000
1776518019.847562988,17,0x000986d5,0x00000000,0x00000000
1776518019.847562988,18,0x001af532,0x00000000,0x00000000
1776518019.847562988,19,0x0013e680,0x00000000,0x00000000
1776518021.137589107,0,0x00417517,0x00000000,0x00000000
1776518021.137589107,1,0x002e5bea,0x00000000,0x00000000
1776518021.137589107,2,0x001e7d4e,0x00000000,0x00000000
1776518021.137589107,3,0x003e6da5,0x00000000,0x00000000
1776518021.137589107,4,0x002c14e1,0x00000000,0x00000000
1776518021.137589107,5,0x00381c7f,0x00000000,0x00000000
1776518021.137589107,6,0x0013e361,0x00000000,0x00000000
1776518021.137589107,7,0x001f9be6,0x00000000,0x00000000
1776518021.137589107,8,0x012a3d45,0x00000000,0x00000000
