timestamp,retrans_segs,in_segs,out_segs
1776518017.445617615,8834,112341,108729
1776518018.451497412,8834,112389,108773
1776518019.461171404,8834,112436,108818
1776518020.466710085,8834,112500,108877
1776518021.478386351,8834,112543,108919
1776518022.492305976,8834,112583,108956
1776518023.505683056,8835,112618,108991
1776518024.516519559,8835,112656,109027
1776518025.527222325,8835,112695,109065
1776518026.541133632,8835,112740,109108
1776518027.550282669,8835,112789,109155
1776518028.563500495,8835,112824,109188
1776518029.575596770,8835,112868,109230
1776518030.586619758,8835,112911,109273
1776518031.592117659,8835,112951,109314
1776518032.597636299,8835,112998,109362
1776518033.602615401,8835,113043,109406
1776518034.611617602,8835,113081,109441
1776518035.617751299,8835,113112,109470
1776518036.624104979,8835,113154,109511
1776518037.630765588,8835,113202,109558
1776518038.634781567,8835,113277,109636
1776518039.644674159,8836,113359,109719
1776518040.654580865,8836,113442,109798
1776518041.662851822,8836,113483,109838
1776518042.675363378,8836,113526,109881
1776518043.685849253,8836,113569,109921
1776518044.695770281,8836,113616,109965
1776518045.703257358,8836,113664,110010
1776518046.709866322,8836,113705,110050
1776518047.716855078,8836,113768,110108
1776518048.723873581,8836,113802,110140
1776518049.738587798,8836,113840,110176
1776518050.750601352,8836,113888,110222
1776518051.761558989,8836,113933,110267
1776518052.772594726,8836,113983,110316
1776518053.783446397,8836,114024,110355
1776518054.796839478,8836,114059,110389
1776518055.807588429,8836,114099,110429
1776518056.817592217,8836,114153,110482
1776518057.830957234,8836,114205,110532
1776518058.841354160,8836,114251,110577
1776518059.851472255,8836,114301,110627
1776518060.862221844,8836,114339,110663
1776518061.868592196,8836,114380,110703
1776518062.877561899,8836,114439,110762
1776518063.884250966,8836,114483,110805
1776518064.894359028,8836,114523,110846
1776518065.903592036,8836,114562,110882
1776518066.913981629,8836,114625,110946
1776518067.919823113,8836,114684,111003
1776518068.923799657,8836,114839,111157
1776518069.927704729,8836,114915,111234
1776518070.935503266,8836,114984,111297
1776518071.948735679,8836,115023,111335
1776518072.955427448,8836,115065,111376
1776518073.961871313,8836,115116,111427
1776518074.967007930,8836,115182,111491
1776518075.976655198,8836,115226,111533
1776518076.982960989,8836,115290,111602
1776518077.990154573,8836,115345,111656
1776518078.997765938,8836,115381,111691
1776518080.005559565,8836,115426,111734
1776518081.023624084,8836,115476,111783
1776518082.039632688,8836,115520,111826
1776518083.050601991,8836,115579,111881
1776518084.065603612,8836,115611,111913
1776518085.076596241,8836,115664,111965
1776518086.090802435,8836,115710,112011
1776518087.104482562,8836,115763,112065
1776518088.114819222,8836,115820,112123
1776518089.121521185,8836,115856,112158
1776518090.132617717,8836,115898,112201
1776518091.148604127,8836,115951,112252
1776518092.163496692,8836,115997,112296
