timestamp,tcp_inuse,tcp_mem_pages
1776519812.600498251,53,0
1776519813.607402349,53,0
1776519814.620465958,53,0
1776519815.630456675,51,0
1776519816.644423440,51,0
1776519817.654429686,51,0
1776519818.669458632,51,0
1776519819.682745339,51,0
1776519820.692973692,51,0
1776519821.703449496,50,0
1776519822.710483675,52,0
1776519823.720494472,49,0
1776519824.732195199,49,0
1776519825.739538860,49,0
1776519826.751494430,49,0
1776519827.765495008,49,0
1776519828.781440138,49,0
1776519829.791712284,49,0
1776519830.811085328,49,0
1776519831.821412961,49,0
1776519832.829560757,49,0
1776519833.840477288,49,0
1776519834.849603586,49,0
1776519835.859548606,49,0
1776519836.872500653,49,0
1776519837.881539185,49,0
1776519838.893500564,50,0
1776519839.906545392,50,0
1776519840.919596521,50,0
1776519841.936727109,50,0
1776519842.948578460,50,0
1776519843.958460064,50,0
1776519844.967601538,50,0
1776519845.978552767,50,0
1776519846.992567783,57,0
1776519848.006420245,58,0
1776519849.018550746,59,0
1776519850.033604185,55,0
1776519851.049589705,60,0
1776519852.061508074,60,0
1776519853.073605780,60,0
1776519854.086650634,60,0
1776519855.103056922,60,0
1776519856.114127433,63,0
1776519857.119573319,67,0
1776519858.134418618,68,0
1776519859.173538145,68,0
1776519860.185767613,68,0
1776519861.198438051,67,0
1776519862.211807784,67,0
1776519863.221542081,67,0
1776519864.228619777,67,0
1776519865.236522077,67,0
1776519866.249615961,67,0
1776519867.260819025,67,0
1776519868.276606681,67,0
1776519869.291175570,69,0
1776519870.304697982,69,0
1776519871.316654544,69,0
1776519872.333459743,69,0
1776519873.345705228,69,0
1776519874.356428930,69,0
1776519875.365108832,67,0
1776519876.393489728,67,0
1776519877.410416273,67,0
1776519878.426526058,67,0
1776519879.442498043,67,0
1776519880.453428732,67,0
1776519881.463543492,67,0
1776519882.480380758,66,0
1776519883.493902867,65,0
1776519884.508541084,65,0
1776519885.517262445,65,0
1776519886.521025255,65,0
1776519887.524725244,65,0
