timestamp,cpu_idx,processed,dropped,time_squeeze
1776519812.600055792,0,0x01432800,0x00000000,0x00000000
1776519812.600055792,1,0x012f5eaf,0x00000000,0x00000000
1776519812.600055792,2,0x01825a76,0x00000000,0x00000000
1776519812.600055792,3,0x01fce474,0x00000000,0x00000000
1776519812.600055792,4,0x010e7a2f,0x00000000,0x00000000
1776519812.600055792,5,0x016a6996,0x00000000,0x00000000
1776519812.600055792,6,0x00e99cd4,0x00000000,0x00000000
1776519812.600055792,7,0x01103848,0x00000000,0x00000000
1776519812.600055792,8,0x0376dd0f,0x00000000,0x00000000
1776519812.600055792,9,0x042d0115,0x00000000,0x00000000
1776519812.600055792,10,0x024b68d7,0x00000000,0x00000000
1776519812.600055792,11,0x0263dc92,0x00000000,0x00000000
1776519812.600055792,12,0x014d2850,0x00000000,0x00000000
1776519812.600055792,13,0x00dfcd12,0x00000000,0x00000000
1776519812.600055792,14,0x028ab308,0x00000000,0x00000000
1776519812.600055792,15,0x0244d722,0x00000000,0x00000000
1776519812.600055792,16,0x00329452,0x00000000,0x00000000
1776519812.600055792,17,0x002ef2c7,0x00000000,0x00000000
1776519812.600055792,18,0x003d57ef,0x00000000,0x00000000
1776519812.600055792,19,0x004cc4b3,0x00000000,0x00000000
1776519813.689477756,0,0x01432827,0x00000000,0x00000000
1776519813.689477756,1,0x012f5eaf,0x00000000,0x00000000
1776519813.689477756,2,0x01825a83,0x00000000,0x00000000
1776519813.689477756,3,0x01fce474,0x00000000,0x00000000
1776519813.689477756,4,0x010e7a54,0x00000000,0x00000000
1776519813.689477756,5,0x016a6999,0x00000000,0x00000000
1776519813.689477756,6,0x00e99ced,0x00000000,0x00000000
1776519813.689477756,7,0x0110385b,0x00000000,0x00000000
1776519813.689477756,8,0x0376dd4c,0x00000000,0x00000000
1776519813.689477756,9,0x042d0115,0x00000000,0x00000000
1776519813.689477756,10,0x024b68df,0x00000000,0x00000000
1776519813.689477756,11,0x0263dd0c,0x00000000,0x00000000
1776519813.689477756,12,0x014d288d,0x00000000,0x00000000
1776519813.689477756,13,0x00dfcd2d,0x00000000,0x00000000
1776519813.689477756,14,0x028ab326,0x00000000,0x00000000
1776519813.689477756,15,0x0244d722,0x00000000,0x00000000
1776519813.689477756,16,0x00329452,0x00000000,0x00000000
1776519813.689477756,17,0x002ef2d9,0x00000000,0x00000000
1776519813.689477756,18,0x003d57f6,0x00000000,0x00000000
1776519813.689477756,19,0x004cc4b7,0x00000000,0x00000000
1776519815.016663529,0,0x01432845,0x00000000,0x00000000
1776519815.016663529,1,0x012f5eb3,0x00000000,0x00000000
1776519815.016663529,2,0x01825a90,0x00000000,0x00000000
1776519815.016663529,3,0x01fce476,0x00000000,0x00000000
1776519815.016663529,4,0x010e7a68,0x00000000,0x00000000
1776519815.016663529,5,0x016a6999,0x00000000,0x00000000
1776519815.016663529,6,0x00e9e57c,0x00000000,0x00000000
1776519815.016663529,7,0x01110965,0x00000000,0x00000000
1776519815.016663529,8,0x037964fa,0x00000000,0x00000000
1776519815.016663529,9,0x042d1b21,0x00000000,0x00000000
1776519815.016663529,10,0x024b9575,0x00000000,0x00000000
1776519815.016663529,11,0x0263dd79,0x00000000,0x00000000
1776519815.016663529,12,0x014d288d,0x00000000,0x00000000
1776519815.016663529,13,0x00dfcd2d,0x00000000,0x00000000
1776519815.016663529,14,0x028ab35c,0x00000000,0x00000000
1776519815.016663529,15,0x0244d722,0x00000000,0x00000000
1776519815.016663529,16,0x0032a64f,0x00000000,0x00000000
1776519815.016663529,17,0x002ef2e5,0x00000000,0x00000000
1776519815.016663529,18,0x003d57f6,0x00000000,0x00000000
1776519815.016663529,19,0x004cc4b7,0x00000000,0x00000000
1776519816.315520817,0,0x0143284f,0x00000000,0x00000000
1776519816.315520817,1,0x012f5eb8,0x00000000,0x00000000
1776519816.315520817,2,0x01825a9a,0x00000000,0x00000000
1776519816.315520817,3,0x01fce478,0x00000000,0x00000000
1776519816.315520817,4,0x010e7a6c,0x00000000,0x00000000
1776519816.315520817,5,0x016a6999,0x00000000,0x00000000
1776519816.315520817,6,0x00e9e57c,0x00000000,0x00000000
1776519816.315520817,7,0x01112dae,0x00000000,0x00000000
1776519816.315520817,8,0x03796511,0x00000000,0x00000000
1776519816.315520817,9,0x04346a35,0x00000000,0x00000000
1776519816.315520817,10,0x024bfea2,0x00000000,0x00000000
1776519816.315520817,11,0x0264256b,0x00000000,0x00000000
1776519816.315520817,12,0x01508eea,0x00000000,0x00000000
1776519816.315520817,13,0x00dfcd2d,0x00000000,0x00000000
1776519816.315520817,14,0x028ab395,0x00000000,0x00000000
1776519816.315520817,15,0x0244d722,0x00000000,0x00000000
1776519816.315520817,16,0x0033134c,0x00000000,0x00000000
1776519816.315520817,17,0x002ef316,0x00000000,0x00000000
1776519816.315520817,18,0x003d57f6,0x00000000,0x00000000
1776519816.315520817,19,0x004cc4b7,0x00000000,0x00000000
1776519817.620579943,0,0x0143284f,0x00000000,0x00000000
1776519817.620579943,1,0x012f5ebd,0x00000000,0x00000000
1776519817.620579943,2,0x01825aae,0x00000000,0x00000000
1776519817.620579943,3,0x01fce478,0x00000000,0x00000000
1776519817.620579943,4,0x010e7a6c,0x00000000,0x00000000
1776519817.620579943,5,0x016a6999,0x00000000,0x00000000
1776519817.620579943,6,0x00e9e57c,0x00000000,0x00000000
1776519817.620579943,7,0x01112e30,0x00000000,0x00000000
1776519817.620579943,8,0x0379652d,0x00000000,0x00000000
1776519817.620579943,9,0x043de652,0x00000000,0x00000000
1776519817.620579943,10,0x024bfeb6,0x00000000,0x00000000
1776519817.620579943,11,0x026425cf,0x00000000,0x00000000
1776519817.620579943,12,0x01538fdb,0x00000000,0x00000000
1776519817.620579943,13,0x00dfcd2d,0x00000000,0x00000000
1776519817.620579943,14,0x028ab3b4,0x00000000,0x00000000
