timestamp,retrans_segs,in_segs,out_segs
1776519812.600658946,8907,192561,193711
1776519813.609464831,8907,192624,193771
1776519814.623912181,8907,192639,193788
1776519815.629442497,8907,192668,193816
1776519816.636417609,8907,192685,193834
1776519817.654461176,8907,192712,193862
1776519818.667687220,8907,192732,193882
1776519819.677483346,8907,192747,193898
1776519820.693448989,8907,192764,193916
1776519821.709398187,8907,192781,193934
1776519822.720464971,8907,192812,193966
1776519823.727748887,8907,192843,193997
1776519824.741086910,8907,192858,194013
1776519825.748461471,8907,192885,194040
1776519826.762472980,8907,192901,194057
1776519827.772529548,8907,192948,194108
1776519828.784492475,8907,192978,194137
1776519829.794265737,8907,193003,194162
1776519830.811554017,8907,193025,194182
1776519831.820042022,8907,193040,194197
1776519832.829773449,8907,193068,194222
1776519833.844553699,8907,193087,194241
1776519834.856703418,8907,193109,194262
1776519835.867448980,8907,193123,194276
1776519836.878504929,8907,193144,194295
1776519837.888457775,8907,193168,194318
1776519838.899486226,8907,193218,194372
1776519839.914527555,8907,193263,194421
1776519840.925478055,8907,193295,194455
1776519841.935516156,8907,193317,194477
1776519842.951708123,8907,193342,194503
1776519843.963477078,8907,193378,194544
1776519844.971464065,8907,193393,194560
1776519845.985769426,8907,193408,194576
1776519846.995944678,8907,193465,194654
1776519848.010434148,8907,193495,194688
1776519849.020765652,8907,193519,194715
1776519850.034584887,8907,193582,194799
1776519851.044684394,8907,193661,194877
1776519852.060565637,8907,193677,194894
1776519853.079528574,8907,193702,194920
1776519854.088591977,8907,193723,194941
1776519855.099655146,8907,193745,194965
1776519856.117485371,8907,193829,195055
1776519857.127866497,8907,193872,195109
1776519858.147053331,8907,193904,195144
1776519859.169762097,8907,193926,195166
1776519860.186495051,8907,193953,195194
1776519861.197665374,8907,193979,195224
1776519862.207711282,8907,194001,195247
1776519863.218994319,8907,194029,195273
1776519864.238525128,8907,194045,195288
1776519865.251528337,8907,194062,195305
1776519866.264542620,8907,194092,195333
1776519867.273488007,8907,194110,195352
1776519868.284499267,8907,194164,195407
1776519869.301308385,8907,194269,195514
1776519870.315615860,8907,194299,195546
1776519871.327388624,8907,194321,195568
1776519872.346790401,8907,194337,195584
1776519873.359529541,8907,194373,195622
1776519874.371546517,8907,194389,195637
1776519875.392473626,8907,194411,195661
1776519876.402159219,8907,194426,195677
1776519877.415947189,8907,194443,195695
1776519878.433585842,8907,194470,195723
1776519879.446559237,8907,194493,195746
1776519880.461584553,8907,194508,195762
1776519881.474848486,8907,194525,195780
1776519882.486534202,8907,194547,195805
1776519883.501549518,8907,194584,195841
1776519884.511489901,8907,194601,195858
1776519885.526517577,8907,194628,195883
1776519886.532748963,8907,194644,195899
1776519887.537690079,8907,194669,195926
