timestamp,tcp_inuse,tcp_mem_pages
1776519075.462070378,48,0
1776519076.472414298,48,0
1776519077.484141116,48,0
1776519078.492428517,48,0
1776519079.502453003,48,0
1776519080.517441815,48,0
1776519081.532671528,48,0
1776519082.548415883,48,0
1776519083.560434615,48,0
1776519084.570427079,48,0
1776519085.580465817,48,0
1776519086.589459456,48,0
1776519087.599379687,48,0
1776519088.608286853,48,0
1776519089.618586558,50,0
1776519090.627555406,50,0
1776519091.641518855,50,0
1776519092.651407290,50,0
1776519093.654731320,50,0
1776519094.660549897,50,0
1776519095.667782874,48,0
1776519096.676553358,48,0
1776519097.680237371,48,0
1776519098.683587114,48,0
1776519099.692910068,47,0
1776519100.703532247,47,0
1776519101.711746651,47,0
1776519102.723338807,47,0
1776519103.730525687,47,0
1776519104.737588786,47,0
1776519105.743797336,47,0
1776519106.753443393,47,0
1776519107.766541655,47,0
1776519108.777501334,47,0
1776519109.787355131,47,0
1776519110.797500938,47,0
1776519111.809525542,47,0
1776519112.815963529,47,0
1776519113.825541940,47,0
1776519114.834567613,47,0
1776519115.843657525,47,0
1776519116.850912325,47,0
1776519117.858836527,47,0
1776519118.873622685,48,0
1776519119.883777209,48,0
1776519120.892616143,48,0
1776519121.908531331,48,0
1776519122.916595998,48,0
1776519123.926420139,48,0
1776519124.930147290,48,0
1776519125.937625239,48,0
1776519126.946675443,48,0
1776519127.960402075,48,668
1776519128.976554873,48,0
1776519129.986494069,48,0
1776519131.000497432,48,0
1776519132.014587228,48,0
1776519133.027619693,48,0
1776519134.036506812,48,0
1776519135.049589306,48,0
1776519136.056475510,48,0
1776519137.072638372,48,0
1776519138.084425880,48,335
1776519139.096487594,48,0
1776519140.101582484,48,0
1776519141.112606054,48,0
1776519142.123615573,48,0
1776519143.135608198,48,0
1776519144.142498906,48,0
1776519145.152843624,48,0
1776519146.165604919,49,0
1776519147.178618619,49,0
1776519148.187426149,49,0
1776519149.199708686,51,0
1776519150.207570583,51,0
