timestamp,retrans_segs,in_segs,out_segs
1776518293.029258093,8837,123533,119844
1776518294.036457321,8837,123595,119902
1776518295.049453336,8837,123652,119959
1776518296.058731748,8837,123709,120011
1776518297.066595669,8837,123754,120055
1776518298.076120740,8837,123796,120096
1776518299.091468046,8837,123840,120139
1776518300.104477466,8837,123884,120184
1776518301.115496368,8837,123930,120227
1776518302.126191675,8837,123980,120275
1776518303.134337040,8837,124036,120330
1776518304.143458966,8837,124084,120378
1776518305.157021995,8837,124126,120419
1776518306.163551437,8837,124172,120462
1776518307.173597782,8837,124223,120514
1776518308.180221146,8837,124308,120597
1776518309.187509136,8837,124438,120730
1776518310.198177444,8837,124501,120790
1776518311.203592931,8837,124556,120846
1776518312.208710416,8837,124601,120892
1776518313.214593022,8837,124649,120940
1776518314.218623178,8837,124684,120972
1776518315.226522978,8837,124740,121028
1776518316.238426388,8837,124792,121079
1776518317.249467817,8837,124856,121141
1776518318.258485671,8837,124926,121216
1776518319.269684073,8837,124982,121269
1776518320.280697405,8837,125024,121311
1776518321.289637471,8837,125071,121357
1776518322.298439232,8837,125117,121400
1776518323.308332516,8837,125182,121463
1776518324.322525660,8837,125223,121504
1776518325.330233593,8837,125266,121544
1776518326.336549352,8837,125311,121587
1776518327.349577771,8837,125359,121633
1776518328.357592186,8837,125422,121694
1776518329.370566962,8837,125467,121737
1776518330.380539618,8837,125508,121778
1776518331.398528708,8837,125551,121820
1776518332.410513708,8837,125604,121870
1776518333.423523937,8837,125656,121920
1776518334.432245640,8837,125708,121970
1776518335.444563538,8837,125750,122014
1776518336.460538397,8837,125791,122055
1776518337.471522343,8837,125851,122112
1776518338.486489855,8837,125901,122159
1776518339.497536140,8837,125991,122257
1776518340.509620932,8837,126050,122319
1776518341.518550745,8837,126101,122369
1776518342.526917202,8837,126156,122422
1776518343.536180596,8837,126193,122456
1776518344.545217318,8837,126232,122496
1776518345.556048624,8837,126269,122535
1776518346.569588831,8837,126317,122584
1776518347.580723241,8837,126372,122638
1776518348.593361676,8837,126430,122693
1776518349.604562684,8837,126477,122737
1776518350.616578021,8837,126525,122784
1776518351.624869626,8837,126566,122823
1776518352.637520844,8837,126620,122878
1776518353.650526179,8837,126672,122928
1776518354.666505448,8837,126712,122966
1776518355.675278811,8837,126746,123002
1776518356.681941420,8837,126797,123051
1776518357.687683273,8837,126857,123109
1776518358.693608158,8837,126908,123157
1776518359.701981439,8837,126965,123213
1776518360.707633030,8837,127010,123257
1776518361.719475852,8838,127050,123295
1776518362.728556417,8838,127098,123343
1776518363.732627798,8838,127146,123390
1776518364.744634489,8838,127220,123459
1776518365.750798292,8838,127291,123527
1776518366.758599692,8838,127365,123599
1776518367.766347835,8838,127423,123655
