timestamp,tcp_inuse,tcp_mem_pages
1776518293.029566646,49,0
1776518294.043510025,49,0
1776518295.053989715,49,0
1776518296.065458949,49,0
1776518297.075448853,49,0
1776518298.088810021,49,0
1776518299.101464514,49,0
1776518300.109413508,49,0
1776518301.119104080,49,0
1776518302.131483427,49,0
1776518303.135749189,49,0
1776518304.147456732,49,0
1776518305.156058895,49,0
1776518306.162617811,48,0
1776518307.172554778,48,0
1776518308.186278792,48,0
1776518309.193872479,50,0
1776518310.205300472,50,0
1776518311.211491990,50,0
1776518312.219913839,50,0
1776518313.227678683,50,0
1776518314.232476290,50,0
1776518315.241737206,47,0
1776518316.250460070,47,0
1776518317.256040498,47,0
1776518318.263486065,47,0
1776518319.273683416,47,0
1776518320.294486098,47,0
1776518321.305453106,47,0
1776518322.320486276,47,0
1776518323.328456233,47,0
1776518324.339476651,47,0
1776518325.347261363,47,0
1776518326.355734223,47,0
1776518327.364746638,47,0
1776518328.371535399,47,0
1776518329.378234070,47,0
1776518330.391540254,47,0
1776518331.403529313,47,0
1776518332.414531421,47,0
1776518333.423493118,47,0
1776518334.433525720,47,0
1776518335.446508222,47,0
1776518336.457509758,47,0
1776518337.470510800,47,0
1776518338.482488697,47,0
1776518339.494518577,48,0
1776518340.503708067,48,0
1776518341.511816638,48,0
1776518342.521095103,48,0
1776518343.533381164,48,0
1776518344.541961438,48,0
1776518345.548062675,48,0
1776518346.559587670,48,0
1776518347.573633939,48,0
1776518348.584598031,48,0
1776518349.595572870,48,0
1776518350.605357861,48,0
1776518351.615609002,48,0
1776518352.629866609,48,0
1776518353.637599814,48,0
1776518354.646176185,48,0
1776518355.652939795,48,0
1776518356.656778413,48,0
1776518357.661219047,48,0
1776518358.666867827,48,0
1776518359.675964155,48,0
1776518360.679535483,48,0
1776518361.683120697,48,0
1776518362.688590069,48,0
1776518363.697586694,48,0
1776518364.708467373,48,0
1776518365.716768275,48,0
1776518366.726881609,48,0
1776518367.732789306,48,0
