timestamp,retrans_segs,in_segs,out_segs
1776516721.486912030,8780,63976,60389
1776516722.492482235,8780,64060,60466
1776516723.495337120,8780,64084,60490
1776516724.498181685,8780,64170,60571
1776516725.501043522,8780,64186,60585
1776516726.504082057,8780,64201,60600
1776516727.507095794,8780,64222,60623
1776516728.510183905,8780,64244,60646
1776516729.513146228,8780,64259,60662
1776516730.516145369,8780,64273,60677
1776516731.519159713,8780,64287,60692
1776516732.522138555,8780,64311,60718
1776516733.525268896,8780,64328,60736
1776516734.528306482,8780,64360,60766
1776516735.531397534,8780,64377,60782
1776516736.534373534,8780,64435,60835
1776516737.537326746,8780,64458,60857
1776516738.540333220,8780,64497,60894
1776516739.543314619,8780,64513,60909
1776516740.546284597,8780,64539,60935
1776516741.549415916,8780,64556,60951
1776516742.552378919,8780,64584,60977
1776516743.555223474,8780,64635,61030
1776516744.558246273,8780,64652,61045
1776516745.561147762,8780,64693,61084
1776516746.564051897,8780,64725,61116
1776516747.567096664,8780,64768,61159
1776516748.570151285,8780,64882,61289
1776516749.573005292,8780,65000,61409
1776516750.575909565,8780,65076,61483
1776516751.578911441,8780,65093,61499
1776516752.581934651,8780,65131,61538
1776516753.584967294,8780,65181,61587
1776516754.588100543,8780,65200,61605
1776516755.591298400,8780,65217,61622
1776516756.594532559,8780,65235,61641
1776516757.597488734,8780,65258,61666
1776516758.600580540,8780,65276,61685
1776516759.603475703,8780,65291,61701
1776516760.606494366,8780,65306,61717
1776516761.609335165,8780,65322,61734
1776516762.612213027,8780,65345,61759
1776516763.615181045,8780,65362,61777
1776516764.618074112,8780,65376,61792
1776516765.620997419,8780,65394,61811
1776516766.623870338,8780,65413,61831
1776516767.626774738,8780,65434,61854
1776516768.629961874,8780,65455,61876
1776516769.633057830,8780,65470,61892
1776516770.636076833,8780,65487,61910
1776516771.639047744,8780,65503,61927
1776516772.641996834,8780,65528,61954
1776516773.644921745,8780,65545,61972
1776516774.648226157,8780,65560,61988
1776516775.651187870,8780,65575,62004
1776516776.654083054,8780,65591,62021
1776516777.657041126,8780,65619,62050
1776516778.659945572,8780,65664,62096
1776516779.662757664,8780,65717,62156
1776516780.665910910,8780,65756,62196
1776516781.668991944,8780,65773,62213
1776516782.671963327,8780,65796,62237
1776516783.674929345,8780,65817,62258
1776516784.677917771,8780,65833,62274
1776516785.680831778,8780,65850,62292
1776516786.683809215,8780,65865,62308
1776516787.686818868,8780,65891,62336
1776516788.690015783,8780,65909,62355
1776516789.693073805,8780,65924,62371
1776516790.696321745,8780,65939,62387
1776516791.699488400,8780,65955,62404
1776516792.702524586,8780,65979,62430
1776516793.705542712,8780,65996,62448
1776516794.708414033,8780,66024,62478
1776516795.711496270,8780,66054,62507
