timestamp,tcp_inuse,tcp_mem_pages
1776516721.486396752,55,936
1776516722.491035263,55,936
1776516723.494186586,55,936
1776516724.496874943,55,875
1776516725.499697227,55,521
1776516726.502548288,55,442
1776516727.505344226,55,0
1776516728.508285504,55,0
1776516729.511072331,55,0
1776516730.513856877,55,0
1776516731.516871034,55,0
1776516732.519682023,55,0
1776516733.522573127,55,0
1776516734.525878461,55,0
1776516735.528802041,55,0
1776516736.531555301,55,0
1776516737.534676083,55,0
1776516738.537493365,55,0
1776516739.540996018,55,0
1776516740.543800473,55,0
1776516741.546700142,55,0
1776516742.549422690,55,0
1776516743.552304596,55,0
1776516744.555209360,55,0
1776516745.557944218,55,0
1776516746.560686282,55,0
1776516747.563512272,54,0
1776516748.566376049,57,0
1776516749.569285216,57,0
1776516750.572227623,57,0
1776516751.575148042,57,0
1776516752.578088331,57,0
1776516753.581065757,57,0
1776516754.584429507,55,0
1776516755.587260579,55,416
1776516756.590127227,55,92
1776516757.592997139,55,0
1776516758.596074371,55,0
1776516759.598895640,55,0
1776516760.601808370,55,0
1776516761.606010138,55,0
1776516762.608722186,55,0
1776516763.611469787,55,0
1776516764.614305082,55,0
1776516765.617110918,55,0
1776516766.619929684,55,0
1776516767.622771098,55,0
1776516768.625810323,55,0
1776516769.628864284,55,0
1776516770.631551608,55,0
1776516771.634372384,55,0
1776516772.637138221,55,0
1776516773.639858590,55,0
1776516774.642765292,55,0
1776516775.645622596,55,0
1776516776.648354274,55,0
1776516777.651208465,55,0
1776516778.653975352,55,0
1776516779.656908386,54,0
1776516780.659785667,54,0
1776516781.662710466,54,0
1776516782.665662511,54,0
1776516783.668715543,54,0
1776516784.671664136,54,0
1776516785.674458211,54,0
1776516786.677469859,54,49
1776516787.680570693,54,0
1776516788.683485195,54,0
1776516789.686337979,54,0
1776516790.689325532,54,0
1776516791.692237734,54,0
1776516792.695166305,54,0
1776516793.698110165,54,0
1776516794.700814496,53,0
1776516795.703531407,54,0
