timestamp,tcp_inuse,tcp_mem_pages
1776519903.694782153,68,0
1776519904.703916477,68,0
1776519905.714451489,68,0
1776519906.723552423,68,0
1776519907.733622141,69,0
1776519908.746387001,69,0
1776519909.758075559,69,0
1776519910.771710764,69,0
1776519911.779658764,69,0
1776519912.792448164,69,0
1776519913.801476180,69,0
1776519914.817804705,69,0
1776519915.826616848,69,0
1776519916.835359096,63,0
1776519917.847523009,63,0
1776519918.858556527,63,0
1776519919.871557533,63,0
1776519920.883768858,63,0
1776519921.893579705,63,0
1776519922.904610826,63,0
1776519923.916566433,63,0
1776519924.930588513,63,0
1776519925.942401655,63,0
1776519926.954627049,63,0
1776519927.965554255,63,0
1776519928.979547390,65,0
1776519929.990367636,65,0
1776519931.003744369,65,0
1776519932.018837395,65,0
1776519933.027563147,65,0
1776519934.034524261,65,0
1776519935.053572448,63,0
1776519936.064573355,63,0
1776519937.080624973,63,0
1776519938.092527157,63,0
1776519939.104546230,64,0
1776519940.115871069,63,0
1776519941.127698398,63,0
1776519942.139467147,63,0
1776519943.154635720,63,0
1776519944.169556781,62,0
1776519945.179578446,62,0
1776519946.196481304,62,0
1776519947.212574989,62,0
1776519948.223643981,65,0
1776519949.235624325,62,0
1776519950.247494674,62,0
1776519951.255011253,62,0
1776519952.271615695,58,0
1776519953.283191400,58,0
1776519954.298623948,58,0
1776519955.306524561,58,0
1776519956.317603903,58,0
1776519957.332428566,58,0
1776519958.341691332,58,0
1776519959.355532612,59,0
1776519960.374190708,59,0
1776519961.384275977,59,0
1776519962.394805400,59,0
1776519963.408519108,49,0
1776519964.420344474,49,0
1776519965.430624959,49,0
1776519966.444822656,49,0
1776519967.458616528,49,0
1776519968.469598378,49,0
1776519969.480480396,49,0
1776519970.495538733,49,0
1776519971.509620882,49,0
1776519972.523629944,48,0
1776519973.532479226,48,0
1776519974.543502498,48,0
1776519975.559570131,48,0
1776519976.573501692,48,0
1776519977.591480480,48,0
1776519978.599470014,48,0
