timestamp,cpu_idx,processed,dropped,time_squeeze
1776520683.834736950,0,0x024a925d,0x00000000,0x00000000
1776520683.834736950,1,0x02147981,0x00000000,0x00000000
1776520683.834736950,2,0x02927492,0x00000000,0x00000000
1776520683.834736950,3,0x0318724c,0x00000000,0x00000000
1776520683.834736950,4,0x01d5e66e,0x00000000,0x00000000
1776520683.834736950,5,0x0244ae7c,0x00000000,0x00000000
1776520683.834736950,6,0x01acb9e4,0x00000000,0x00000000
1776520683.834736950,7,0x01af1058,0x00000000,0x00000000
1776520683.834736950,8,0x03fb2ede,0x00000000,0x00000000
1776520683.834736950,9,0x04b83ca2,0x00000000,0x00000000
1776520683.834736950,10,0x02d86f23,0x00000000,0x00000000
1776520683.834736950,11,0x02d0d22e,0x00000000,0x00000000
1776520683.834736950,12,0x01dc5f89,0x00000000,0x00000000
1776520683.834736950,13,0x0189b280,0x00000000,0x00000000
1776520683.834736950,14,0x03067a42,0x00000000,0x00000000
1776520683.834736950,15,0x02a1e59d,0x00000000,0x00000000
1776520683.834736950,16,0x009a218b,0x00000000,0x00000000
1776520683.834736950,17,0x005bc81f,0x00000000,0x00000000
1776520683.834736950,18,0x006fc11c,0x00000000,0x00000000
1776520683.834736950,19,0x008541fb,0x00000000,0x00000000
1776520685.079815732,0,0x024a925d,0x00000000,0x00000000
1776520685.079815732,1,0x02147981,0x00000000,0x00000000
1776520685.079815732,2,0x02927492,0x00000000,0x00000000
1776520685.079815732,3,0x0318724c,0x00000000,0x00000000
1776520685.079815732,4,0x01d5e67a,0x00000000,0x00000000
1776520685.079815732,5,0x0244ae80,0x00000000,0x00000000
1776520685.079815732,6,0x01acb9e4,0x00000000,0x00000000
1776520685.079815732,7,0x01af1058,0x00000000,0x00000000
1776520685.079815732,8,0x03fb2ede,0x00000000,0x00000000
1776520685.079815732,9,0x04b83ca2,0x00000000,0x00000000
1776520685.079815732,10,0x02d86f67,0x00000000,0x00000000
1776520685.079815732,11,0x02d0d2aa,0x00000000,0x00000000
1776520685.079815732,12,0x01dc5f89,0x00000000,0x00000000
1776520685.079815732,13,0x0189b280,0x00000000,0x00000000
1776520685.079815732,14,0x03067a44,0x00000000,0x00000000
1776520685.079815732,15,0x02a1e5b9,0x00000000,0x00000000
1776520685.079815732,16,0x009a219b,0x00000000,0x00000000
1776520685.079815732,17,0x005bc81f,0x00000000,0x00000000
1776520685.079815732,18,0x006fc125,0x00000000,0x00000000
1776520685.079815732,19,0x0085425a,0x00000000,0x00000000
1776520686.358556034,0,0x024a925d,0x00000000,0x00000000
1776520686.358556034,1,0x02147986,0x00000000,0x00000000
1776520686.358556034,2,0x02927492,0x00000000,0x00000000
1776520686.358556034,3,0x0318724c,0x00000000,0x00000000
1776520686.358556034,4,0x01d5e686,0x00000000,0x00000000
1776520686.358556034,5,0x0244ae85,0x00000000,0x00000000
1776520686.358556034,6,0x01acc3fb,0x00000000,0x00000000
1776520686.358556034,7,0x01af94a9,0x00000000,0x00000000
1776520686.358556034,8,0x03fb2ede,0x00000000,0x00000000
1776520686.358556034,9,0x04b83ca2,0x00000000,0x00000000
1776520686.358556034,10,0x02d873e3,0x00000000,0x00000000
1776520686.358556034,11,0x02d18f6d,0x00000000,0x00000000
1776520686.358556034,12,0x01dc5f89,0x00000000,0x00000000
1776520686.358556034,13,0x0189b280,0x00000000,0x00000000
1776520686.358556034,14,0x03067a44,0x00000000,0x00000000
1776520686.358556034,15,0x02a1e5b9,0x00000000,0x00000000
1776520686.358556034,16,0x009a21a5,0x00000000,0x00000000
1776520686.358556034,17,0x005bc825,0x00000000,0x00000000
1776520686.358556034,18,0x006fc139,0x00000000,0x00000000
1776520686.358556034,19,0x008542a6,0x00000000,0x00000000
1776520687.465515487,0,0x024a925d,0x00000000,0x00000000
1776520687.465515487,1,0x02147986,0x00000000,0x00000000
1776520687.465515487,2,0x02927492,0x00000000,0x00000000
1776520687.465515487,3,0x03187284,0x00000000,0x00000000
1776520687.465515487,4,0x01d5e69e,0x00000000,0x00000000
1776520687.465515487,5,0x0244ae85,0x00000000,0x00000000
1776520687.465515487,6,0x01acc7a0,0x00000000,0x00000000
1776520687.465515487,7,0x01b2f14c,0x00000000,0x00000000
1776520687.465515487,8,0x03fb2ede,0x00000000,0x00000000
1776520687.465515487,9,0x04b83ca2,0x00000000,0x00000000
1776520687.465515487,10,0x02d87c86,0x00000000,0x00000000
1776520687.465515487,11,0x02d3696b,0x00000000,0x00000000
1776520687.465515487,12,0x01dc5f89,0x00000000,0x00000000
1776520687.465515487,13,0x0189b280,0x00000000,0x00000000
1776520687.465515487,14,0x03067a44,0x00000000,0x00000000
1776520687.465515487,15,0x02a1e5b9,0x00000000,0x00000000
1776520687.465515487,16,0x009a21b9,0x00000000,0x00000000
1776520687.465515487,17,0x005bc83e,0x00000000,0x00000000
1776520687.465515487,18,0x006fc146,0x00000000,0x00000000
1776520687.465515487,19,0x008542a6,0x00000000,0x00000000
1776520688.747517940,0,0x024a925d,0x00000000,0x00000000
1776520688.747517940,1,0x02147986,0x00000000,0x00000000
1776520688.747517940,2,0x02927492,0x00000000,0x00000000
1776520688.747517940,3,0x03187287,0x00000000,0x00000000
1776520688.747517940,4,0x01d5e6af,0x00000000,0x00000000
1776520688.747517940,5,0x0244ae85,0x00000000,0x00000000
1776520688.747517940,6,0x01acc7a2,0x00000000,0x00000000
1776520688.747517940,7,0x01b2f14c,0x00000000,0x00000000
1776520688.747517940,8,0x03fb2ede,0x00000000,0x00000000
1776520688.747517940,9,0x04b83ca2,0x00000000,0x00000000
1776520688.747517940,10,0x02d88e65,0x00000000,0x00000000
1776520688.747517940,11,0x02d6187d,0x00000000,0x00000000
1776520688.747517940,12,0x01dc5f89,0x00000000,0x00000000
1776520688.747517940,13,0x0189b28b,0x00000000,0x00000000
1776520688.747517940,14,0x03067a44,0x00000000,0x00000000
1776520688.747517940,15,0x02a1e5b9,0x00000000,0x00000000
1776520688.747517940,16,0x009a21c3,0x00000000,0x00000000
1776520688.747517940,17,0x005bc8ba,0x00000000,0x00000000
1776520688.747517940,18,0x006fc15b,0x00000000,0x00000000
1776520688.747517940,19,0x008542b6,0x00000000,0x00000000
1776520690.048503111,0,0x024a925d,0x00000000,0x00000000
1776520690.048503111,1,0x02147986,0x00000000,0x00000000
1776520690.048503111,2,0x02927492,0x00000000,0x00000000
1776520690.048503111,3,0x031872de,0x00000000,0x00000000
1776520690.048503111,4,0x01d5e6b9,0x00000000,0x00000000
1776520690.048503111,5,0x0244ae85,0x00000000,0x00000000
1776520690.048503111,6,0x01acc7a2,0x00000000,0x00000000
1776520690.048503111,7,0x01b2f14c,0x00000000,0x00000000
1776520690.048503111,8,0x03fb2ee3,0x00000000,0x00000000
1776520690.048503111,9,0x04b83ca2,0x00000000,0x00000000
1776520690.048503111,10,0x02d9c545,0x00000000,0x00000000
1776520690.048503111,11,0x02d78a09,0x00000000,0x00000000
1776520690.048503111,12,0x01dc5f8b,0x00000000,0x00000000
1776520690.048503111,13,0x0189b28b,0x00000000,0x00000000
1776520690.048503111,14,0x03067a44,0x00000000,0x00000000
1776520690.048503111,15,0x02a1e5b9,0x00000000,0x00000000
1776520690.048503111,16,0x009a21d2,0x00000000,0x00000000
1776520690.048503111,17,0x005bc8ea,0x00000000,0x00000000
1776520690.048503111,18,0x006fc15b,0x00000000,0x00000000
1776520690.048503111,19,0x008542b6,0x00000000,0x00000000
1776520691.310345293,0,0x024aa3dd,0x00000000,0x00000000
1776520691.310345293,1,0x02147986,0x00000000,0x00000000
1776520691.310345293,2,0x02927492,0x00000000,0x00000000
1776520691.310345293,3,0x0318fa00,0x00000000,0x00000000
1776520691.310345293,4,0x01d5e6c3,0x00000000,0x00000000
1776520691.310345293,5,0x0244ae85,0x00000000,0x00000000
1776520691.310345293,6,0x01acc7a2,0x00000000,0x00000000
1776520691.310345293,7,0x01b2f14c,0x00000000,0x00000000
1776520691.310345293,8,0x03fb2f00,0x00000000,0x00000000
1776520691.310345293,9,0x04b83ca2,0x00000000,0x00000000
1776520691.310345293,10,0x02dadcdc,0x00000000,0x00000000
1776520691.310345293,11,0x02d857b9,0x00000000,0x00000000
1776520691.310345293,12,0x01dc5f8f,0x00000000,0x00000000
1776520691.310345293,13,0x0189b28b,0x00000000,0x00000000
1776520691.310345293,14,0x03067a89,0x00000000,0x00000000
1776520691.310345293,15,0x02a1e5b9,0x00000000,0x00000000
1776520691.310345293,16,0x009a21e6,0x00000000,0x00000000
1776520691.310345293,17,0x005bc912,0x00000000,0x00000000
1776520691.310345293,18,0x006fc15b,0x00000000,0x00000000
1776520691.310345293,19,0x008542b6,0x00000000,0x00000000
1776520692.593603558,0,0x024aa3dd,0x00000000,0x00000000
1776520692.593603558,1,0x02147986,0x00000000,0x00000000
1776520692.593603558,2,0x02927494,0x00000000,0x00000000
1776520692.593603558,3,0x0318fa5d,0x00000000,0x00000000
1776520692.593603558,4,0x01d5e6d7,0x00000000,0x00000000
1776520692.593603558,5,0x0244ae85,0x00000000,0x00000000
1776520692.593603558,6,0x01acc7a2,0x00000000,0x00000000
1776520692.593603558,7,0x01b2f14c,0x00000000,0x00000000
1776520692.593603558,8,0x03fb2f0c,0x00000000,0x00000000
1776520692.593603558,9,0x04b83ca2,0x00000000,0x00000000
1776520692.593603558,10,0x02dafb95,0x00000000,0x00000000
1776520692.593603558,11,0x02dae2fb,0x00000000,0x00000000
1776520692.593603558,12,0x01dc5f97,0x00000000,0x00000000
1776520692.593603558,13,0x0189b28f,0x00000000,0x00000000
1776520692.593603558,14,0x03067aa7,0x00000000,0x00000000
1776520692.593603558,15,0x02a1e5b9,0x00000000,0x00000000
1776520692.593603558,16,0x009a21f5,0x00000000,0x00000000
1776520692.593603558,17,0x005bc96b,0x00000000,0x00000000
1776520692.593603558,18,0x006fc15d,0x00000000,0x00000000
1776520692.593603558,19,0x008542b6,0x00000000,0x00000000
1776520693.905546869,0,0x024aa3dd,0x00000000,0x00000000
1776520693.905546869,1,0x02147986,0x00000000,0x00000000
1776520693.905546869,2,0x02927494,0x00000000,0x00000000
1776520693.905546869,3,0x0318fb0d,0x00000000,0x00000000
1776520693.905546869,4,0x01d5e6f0,0x00000000,0x00000000
1776520693.905546869,5,0x0244ae85,0x00000000,0x00000000
1776520693.905546869,6,0x01acc7a2,0x00000000,0x00000000
1776520693.905546869,7,0x01b2f14c,0x00000000,0x00000000
1776520693.905546869,8,0x03fb2f0c,0x00000000,0x00000000
1776520693.905546869,9,0x04b83ca2,0x00000000,0x00000000
1776520693.905546869,10,0x02dccc6d,0x00000000,0x00000000
1776520693.905546869,11,0x02dbb4a8,0x00000000,0x00000000
1776520693.905546869,12,0x01dc5f97,0x00000000,0x00000000
1776520693.905546869,13,0x0189b28f,0x00000000,0x00000000
1776520693.905546869,14,0x03067aba,0x00000000,0x00000000
1776520693.905546869,15,0x02a1e5b9,0x00000000,0x00000000
1776520693.905546869,16,0x009a21ff,0x00000000,0x00000000
1776520693.905546869,17,0x005bc98e,0x00000000,0x00000000
1776520693.905546869,18,0x006fc15d,0x00000000,0x00000000
1776520693.905546869,19,0x008542cd,0x00000000,0x00000000
1776520695.211571171,0,0x024aa3dd,0x00000000,0x00000000
1776520695.211571171,1,0x02147986,0x00000000,0x00000000
1776520695.211571171,2,0x02927494,0x00000000,0x00000000
1776520695.211571171,3,0x0318fb77,0x00000000,0x00000000
1776520695.211571171,4,0x01d5e705,0x00000000,0x00000000
1776520695.211571171,5,0x0244ae85,0x00000000,0x00000000
1776520695.211571171,6,0x01acc7a2,0x00000000,0x00000000
1776520695.211571171,7,0x01b2f14c,0x00000000,0x00000000
1776520695.211571171,8,0x03fb2f0c,0x00000000,0x00000000
1776520695.211571171,9,0x04b83ca2,0x00000000,0x00000000
1776520695.211571171,10,0x02df658b,0x00000000,0x00000000
1776520695.211571171,11,0x02dbb8ff,0x00000000,0x00000000
1776520695.211571171,12,0x01dc5f97,0x00000000,0x00000000
1776520695.211571171,13,0x0189b28f,0x00000000,0x00000000
1776520695.211571171,14,0x03067b1a,0x00000000,0x00000000
1776520695.211571171,15,0x02a1e5b9,0x00000000,0x00000000
1776520695.211571171,16,0x009a2213,0x00000000,0x00000000
1776520695.211571171,17,0x005bc98e,0x00000000,0x00000000
1776520695.211571171,18,0x006fc15d,0x00000000,0x00000000
1776520695.211571171,19,0x008542cd,0x00000000,0x00000000
1776520696.505554534,0,0x024b7d79,0x00000000,0x00000000
1776520696.505554534,1,0x02147986,0x00000000,0x00000000
1776520696.505554534,2,0x02927494,0x00000000,0x00000000
1776520696.505554534,3,0x0318fc00,0x00000000,0x00000000
1776520696.505554534,4,0x01d5e720,0x00000000,0x00000000
1776520696.505554534,5,0x0244ae85,0x00000000,0x00000000
1776520696.505554534,6,0x01acc7a6,0x00000000,0x00000000
1776520696.505554534,7,0x01b2f14c,0x00000000,0x00000000
1776520696.505554534,8,0x03fb2f0c,0x00000000,0x00000000
1776520696.505554534,9,0x04b83ca2,0x00000000,0x00000000
1776520696.505554534,10,0x02e08c6a,0x00000000,0x00000000
1776520696.505554534,11,0x02dbb96b,0x00000000,0x00000000
1776520696.505554534,12,0x01dc5f97,0x00000000,0x00000000
1776520696.505554534,13,0x0189b28f,0x00000000,0x00000000
1776520696.505554534,14,0x03067b52,0x00000000,0x00000000
1776520696.505554534,15,0x02a1e5b9,0x00000000,0x00000000
1776520696.505554534,16,0x009a2227,0x00000000,0x00000000
1776520696.505554534,17,0x005bc99a,0x00000000,0x00000000
1776520696.505554534,18,0x006fc15d,0x00000000,0x00000000
1776520696.505554534,19,0x008542cd,0x00000000,0x00000000
1776520697.796582128,0,0x024caafc,0x00000000,0x00000000
1776520697.796582128,1,0x0215bb3a,0x00000000,0x00000000
1776520697.796582128,2,0x02927494,0x00000000,0x00000000
1776520697.796582128,3,0x0318fc65,0x00000000,0x00000000
1776520697.796582128,4,0x01d5e738,0x00000000,0x00000000
1776520697.796582128,5,0x0244ae85,0x00000000,0x00000000
1776520697.796582128,6,0x01acc7a6,0x00000000,0x00000000
1776520697.796582128,7,0x01b2f14c,0x00000000,0x00000000
1776520697.796582128,8,0x03fb2f0c,0x00000000,0x00000000
1776520697.796582128,9,0x04b83ca2,0x00000000,0x00000000
1776520697.796582128,10,0x02e08c6a,0x00000000,0x00000000
1776520697.796582128,11,0x02dbb9d6,0x00000000,0x00000000
1776520697.796582128,12,0x01dc5f97,0x00000000,0x00000000
1776520697.796582128,13,0x0189b28f,0x00000000,0x00000000
1776520697.796582128,14,0x03067bfd,0x00000000,0x00000000
1776520697.796582128,15,0x02a1e5b9,0x00000000,0x00000000
1776520697.796582128,16,0x009a2231,0x00000000,0x00000000
1776520697.796582128,17,0x005bc99a,0x00000000,0x00000000
1776520697.796582128,18,0x006fc15d,0x00000000,0x00000000
1776520697.796582128,19,0x008542cd,0x00000000,0x00000000
1776520699.098296330,0,0x024cc91e,0x00000000,0x00000000
1776520699.098296330,1,0x02177855,0x00000000,0x00000000
1776520699.098296330,2,0x02927494,0x00000000,0x00000000
1776520699.098296330,3,0x0318fcf6,0x00000000,0x00000000
1776520699.098296330,4,0x01d5e749,0x00000000,0x00000000
1776520699.098296330,5,0x0244ae89,0x00000000,0x00000000
1776520699.098296330,6,0x01acc7a6,0x00000000,0x00000000
1776520699.098296330,7,0x01b2f14c,0x00000000,0x00000000
1776520699.098296330,8,0x03fb2f0c,0x00000000,0x00000000
1776520699.098296330,9,0x04b83ca2,0x00000000,0x00000000
1776520699.098296330,10,0x02e08c6c,0x00000000,0x00000000
1776520699.098296330,11,0x02dbba2d,0x00000000,0x00000000
1776520699.098296330,12,0x01dc5f97,0x00000000,0x00000000
1776520699.098296330,13,0x0189b28f,0x00000000,0x00000000
1776520699.098296330,14,0x03067c4c,0x00000000,0x00000000
1776520699.098296330,15,0x02a1e5b9,0x00000000,0x00000000
1776520699.098296330,16,0x009a223b,0x00000000,0x00000000
1776520699.098296330,17,0x005bc99a,0x00000000,0x00000000
1776520699.098296330,18,0x006fc15d,0x00000000,0x00000000
1776520699.098296330,19,0x008542cd,0x00000000,0x00000000
1776520700.365302901,0,0x024cf820,0x00000000,0x00000000
1776520700.365302901,1,0x021925b4,0x00000000,0x00000000
1776520700.365302901,2,0x02927494,0x00000000,0x00000000
1776520700.365302901,3,0x0318fd76,0x00000000,0x00000000
1776520700.365302901,4,0x01d5e753,0x00000000,0x00000000
1776520700.365302901,5,0x0244ae90,0x00000000,0x00000000
1776520700.365302901,6,0x01acc7a6,0x00000000,0x00000000
1776520700.365302901,7,0x01b2f14c,0x00000000,0x00000000
1776520700.365302901,8,0x03fb2f0c,0x00000000,0x00000000
1776520700.365302901,9,0x04b83ca2,0x00000000,0x00000000
1776520700.365302901,10,0x02e08c6c,0x00000000,0x00000000
1776520700.365302901,11,0x02dbba76,0x00000000,0x00000000
1776520700.365302901,12,0x01dc5fa3,0x00000000,0x00000000
1776520700.365302901,13,0x0189b291,0x00000000,0x00000000
1776520700.365302901,14,0x03067c66,0x00000000,0x00000000
1776520700.365302901,15,0x02a1e5b9,0x00000000,0x00000000
1776520700.365302901,16,0x009a226a,0x00000000,0x00000000
1776520700.365302901,17,0x005bc99a,0x00000000,0x00000000
1776520700.365302901,18,0x006fc15d,0x00000000,0x00000000
1776520700.365302901,19,0x008542cd,0x00000000,0x00000000
1776520701.660628058,0,0x024d002d,0x00000000,0x00000000
1776520701.660628058,1,0x021ae87b,0x00000000,0x00000000
1776520701.660628058,2,0x02927494,0x00000000,0x00000000
1776520701.660628058,3,0x0318fdc0,0x00000000,0x00000000
1776520701.660628058,4,0x01d5e75e,0x00000000,0x00000000
1776520701.660628058,5,0x0244ae90,0x00000000,0x00000000
1776520701.660628058,6,0x01acc7a6,0x00000000,0x00000000
1776520701.660628058,7,0x01b2f14c,0x00000000,0x00000000
1776520701.660628058,8,0x03fb2f0c,0x00000000,0x00000000
