timestamp,cpu_idx,processed,dropped,time_squeeze
1776519178.806089359,0,0x00f3f113,0x00000000,0x00000000
1776519178.806089359,1,0x00e10f4b,0x00000000,0x00000000
1776519178.806089359,2,0x00ee708e,0x00000000,0x00000000
1776519178.806089359,3,0x01208a5f,0x00000000,0x00000000
1776519178.806089359,4,0x004ac1ed,0x00000000,0x00000000
1776519178.806089359,5,0x00470aab,0x00000000,0x00000000
1776519178.806089359,6,0x00832cf1,0x00000000,0x00000000
1776519178.806089359,7,0x00bc2b84,0x00000000,0x00000000
1776519178.806089359,8,0x01f4f401,0x00000000,0x00000000
1776519178.806089359,9,0x022700cf,0x00000000,0x00000000
1776519178.806089359,10,0x0184bffe,0x00000000,0x00000000
1776519178.806089359,11,0x019418c4,0x00000000,0x00000000
1776519178.806089359,12,0x011fce26,0x00000000,0x00000000
1776519178.806089359,13,0x00bbe6bc,0x00000000,0x00000000
1776519178.806089359,14,0x00affdbe,0x00000000,0x00000000
1776519178.806089359,15,0x00c82277,0x00000000,0x00000000
1776519178.806089359,16,0x002ce76b,0x00000000,0x00000000
1776519178.806089359,17,0x0023ffc5,0x00000000,0x00000000
1776519178.806089359,18,0x003abdd4,0x00000000,0x00000000
1776519178.806089359,19,0x00486c17,0x00000000,0x00000000
1776519180.045147967,0,0x00f3f13b,0x00000000,0x00000000
1776519180.045147967,1,0x00e10f80,0x00000000,0x00000000
1776519180.045147967,2,0x00ee708e,0x00000000,0x00000000
1776519180.045147967,3,0x01208a5f,0x00000000,0x00000000
1776519180.045147967,4,0x004ac1f1,0x00000000,0x00000000
1776519180.045147967,5,0x00470acd,0x00000000,0x00000000
1776519180.045147967,6,0x00832cff,0x00000000,0x00000000
1776519180.045147967,7,0x00bc2b84,0x00000000,0x00000000
1776519180.045147967,8,0x01f4f403,0x00000000,0x00000000
1776519180.045147967,9,0x022700db,0x00000000,0x00000000
1776519180.045147967,10,0x0184c023,0x00000000,0x00000000
1776519180.045147967,11,0x0194192f,0x00000000,0x00000000
1776519180.045147967,12,0x011fce30,0x00000000,0x00000000
1776519180.045147967,13,0x00bbe6bc,0x00000000,0x00000000
1776519180.045147967,14,0x00affdcd,0x00000000,0x00000000
1776519180.045147967,15,0x00c8229c,0x00000000,0x00000000
1776519180.045147967,16,0x002ce76b,0x00000000,0x00000000
1776519180.045147967,17,0x0023ffc5,0x00000000,0x00000000
1776519180.045147967,18,0x003abdef,0x00000000,0x00000000
1776519180.045147967,19,0x00486c21,0x00000000,0x00000000
1776519181.169842317,0,0x00f3f13e,0x00000000,0x00000000
1776519181.169842317,1,0x00e10f8f,0x00000000,0x00000000
1776519181.169842317,2,0x00ef04aa,0x00000000,0x00000000
1776519181.169842317,3,0x01208bf7,0x00000000,0x00000000
1776519181.169842317,4,0x004ac23a,0x00000000,0x00000000
1776519181.169842317,5,0x00470acd,0x00000000,0x00000000
1776519181.169842317,6,0x00833655,0x00000000,0x00000000
1776519181.169842317,7,0x00bc2b84,0x00000000,0x00000000
1776519181.169842317,8,0x01f4f40a,0x00000000,0x00000000
1776519181.169842317,9,0x022700e2,0x00000000,0x00000000
1776519181.169842317,10,0x0184c043,0x00000000,0x00000000
1776519181.169842317,11,0x01941984,0x00000000,0x00000000
1776519181.169842317,12,0x011fce30,0x00000000,0x00000000
1776519181.169842317,13,0x00bbe6bc,0x00000000,0x00000000
1776519181.169842317,14,0x00affde2,0x00000000,0x00000000
1776519181.169842317,15,0x00c822bd,0x00000000,0x00000000
1776519181.169842317,16,0x002ce76b,0x00000000,0x00000000
1776519181.169842317,17,0x0023ffc5,0x00000000,0x00000000
1776519181.169842317,18,0x003abdef,0x00000000,0x00000000
1776519181.169842317,19,0x00486c21,0x00000000,0x00000000
1776519182.244807117,0,0x00f3f18e,0x00000000,0x00000000
1776519182.244807117,1,0x00e10f99,0x00000000,0x00000000
1776519182.244807117,2,0x00efe5b8,0x00000000,0x00000000
1776519182.244807117,3,0x01255160,0x00000000,0x00000000
1776519182.244807117,4,0x004ac29f,0x00000000,0x00000000
1776519182.244807117,5,0x00470acd,0x00000000,0x00000000
1776519182.244807117,6,0x00833655,0x00000000,0x00000000
1776519182.244807117,7,0x00bc2b84,0x00000000,0x00000000
1776519182.244807117,8,0x01f4f410,0x00000000,0x00000000
1776519182.244807117,9,0x02270135,0x00000000,0x00000000
1776519182.244807117,10,0x0184c045,0x00000000,0x00000000
1776519182.244807117,11,0x019419dd,0x00000000,0x00000000
1776519182.244807117,12,0x011fce32,0x00000000,0x00000000
1776519182.244807117,13,0x00bbe6bc,0x00000000,0x00000000
1776519182.244807117,14,0x00affdec,0x00000000,0x00000000
1776519182.244807117,15,0x00c822da,0x00000000,0x00000000
1776519182.244807117,16,0x002ce76b,0x00000000,0x00000000
1776519182.244807117,17,0x0023ffc5,0x00000000,0x00000000
1776519182.244807117,18,0x003abdef,0x00000000,0x00000000
1776519182.244807117,19,0x00486c21,0x00000000,0x00000000
1776519183.538524737,0,0x00f3f1a9,0x00000000,0x00000000
1776519183.538524737,1,0x00e10fad,0x00000000,0x00000000
1776519183.538524737,2,0x00f25cd4,0x00000000,0x00000000
1776519183.538524737,3,0x0129789b,0x00000000,0x00000000
1776519183.538524737,4,0x004ac2c2,0x00000000,0x00000000
1776519183.538524737,5,0x00470acd,0x00000000,0x00000000
1776519183.538524737,6,0x00833657,0x00000000,0x00000000
1776519183.538524737,7,0x00bc2b84,0x00000000,0x00000000
1776519183.538524737,8,0x01f4f41a,0x00000000,0x00000000
1776519183.538524737,9,0x02270164,0x00000000,0x00000000
1776519183.538524737,10,0x0184c045,0x00000000,0x00000000
1776519183.538524737,11,0x01941a32,0x00000000,0x00000000
1776519183.538524737,12,0x011fce32,0x00000000,0x00000000
1776519183.538524737,13,0x00bbe6bc,0x00000000,0x00000000
1776519183.538524737,14,0x00affe03,0x00000000,0x00000000
1776519183.538524737,15,0x00c822da,0x00000000,0x00000000
1776519183.538524737,16,0x002ce76b,0x00000000,0x00000000
1776519183.538524737,17,0x0023ffc5,0x00000000,0x00000000
1776519183.538524737,18,0x003abe2e,0x00000000,0x00000000
1776519183.538524737,19,0x00486c21,0x00000000,0x00000000
1776519184.842440014,0,0x00f3f21b,0x00000000,0x00000000
1776519184.842440014,1,0x00e10fb7,0x00000000,0x00000000
1776519184.842440014,2,0x00f5849b,0x00000000,0x00000000
1776519184.842440014,3,0x012cb615,0x00000000,0x00000000
1776519184.842440014,4,0x004ac2cd,0x00000000,0x00000000
1776519184.842440014,5,0x00470acd,0x00000000,0x00000000
1776519184.842440014,6,0x00833657,0x00000000,0x00000000
1776519184.842440014,7,0x00bc2b84,0x00000000,0x00000000
1776519184.842440014,8,0x01f4f41e,0x00000000,0x00000000
