timestamp,snapshot
1776517168.455064825,none
1776517169.458266955,none
1776517170.460726226,none
1776517171.463418884,none
1776517172.466391090,none
1776517173.469002068,none
1776517174.471663529,none
1776517175.474341111,none
1776517176.477150371,none
1776517177.480136663,none
1776517178.483059418,none
1776517179.485976862,none
1776517180.488915477,none
1776517181.491901077,none
1776517182.494880050,none
1776517183.497866111,none
1776517184.500371184,none
1776517185.502661978,none
1776517186.505365080,none
1776517187.508189964,none
1776517188.510860292,none
1776517189.513519285,none
1776517190.516605194,none
1776517191.519464948,none
1776517192.522091917,none
1776517193.525098415,none
1776517194.528014406,none
1776517195.530919021,none
1776517196.533751294,none
1776517197.536905601,none
1776517198.539882466,none
1776517199.542626875,none
1776517200.545700136,none
1776517201.548690202,none
1776517202.550986618,none
1776517203.553673308,none
1776517204.556634790,none
1776517205.559327327,none
1776517206.562285539,none
1776517207.564890648,none
1776517208.567959530,none
1776517209.570665540,none
1776517210.573589478,none
1776517211.576207924,none
1776517212.579152663,none
1776517213.581804875,none
1776517214.584583817,none
1776517215.587523146,none
1776517216.590475431,none
1776517217.593468025,none
1776517218.596437970,none
1776517219.599073933,none
1776517220.601194114,none
1776517221.603753031,none
1776517222.607347965,none
1776517223.609909804,none
1776517224.612608839,none
1776517225.615471488,none
1776517226.618618972,none
1776517227.621578517,none
1776517228.624831391,none
1776517229.627228114,none
1776517230.629980596,none
1776517231.632697023,none
1776517232.635339576,none
1776517233.638047074,none
1776517234.640756614,none
1776517235.643803518,none
1776517236.646483983,none
1776517237.649169304,none
1776517238.651752826,none
1776517239.654797508,none
1776517240.657442217,none
1776517241.660412719,none
1776517242.663300448,none
