timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,steal
1776517168.454943740,cpu0,690815,669,4634,1017137,2317,0,886,0
1776517168.454943740,cpu1,1038837,431,2627,676852,1518,0,301,0
1776517168.454943740,cpu2,832870,505,3638,886330,2121,0,162,0
1776517168.454943740,cpu3,897615,370,4300,821329,1954,0,287,0
1776517168.454943740,cpu4,877053,347,3329,843402,1793,0,117,0
1776517168.454943740,cpu5,853558,589,3722,866005,1880,0,171,0
1776517168.454943740,cpu6,875066,379,3359,845121,1834,0,114,0
1776517168.454943740,cpu7,855269,384,3761,864471,1879,0,194,0
1776517168.454943740,cpu8,1061988,357,7171,655100,1334,0,658,0
1776517168.454943740,cpu9,664102,341,9269,1048031,2303,0,859,0
1776517168.454943740,cpu10,821826,569,6200,893623,2905,0,443,0
1776517168.454943740,cpu11,908742,466,5635,805113,2392,0,2296,0
1776517168.454943740,cpu12,881491,445,7700,832562,2700,0,792,0
1776517168.454943740,cpu13,844180,225,6192,871762,2742,0,543,0
1776517168.454943740,cpu14,1016121,344,2738,704951,1971,0,90,0
1776517168.454943740,cpu15,726120,338,3742,992454,2660,0,128,0
1776517168.454943740,cpu16,1714575,136,483,12711,31,0,25,0
1776517168.454943740,cpu17,1714847,10,280,12780,34,0,3,0
1776517168.454943740,cpu18,1714882,9,283,12747,35,0,4,0
1776517168.454943740,cpu19,1714929,11,279,12703,34,0,6,0
1776517169.457757554,cpu0,690816,669,4703,1017167,2317,0,886,0
1776517169.457757554,cpu1,1038837,431,2634,676943,1518,0,301,0
1776517169.457757554,cpu2,832871,505,3687,886381,2121,0,162,0
1776517169.457757554,cpu3,897616,370,4345,821383,1954,0,287,0
1776517169.457757554,cpu4,877053,348,3349,843481,1793,0,117,0
1776517169.457757554,cpu5,853558,589,3723,866103,1881,0,171,0
1776517169.457757554,cpu6,875067,379,3361,845218,1834,0,114,0
1776517169.457757554,cpu7,855270,385,3763,864566,1880,0,194,0
1776517169.457757554,cpu8,1061989,357,7188,655181,1334,0,658,0
1776517169.457757554,cpu9,664103,341,9347,1048052,2303,0,859,0
1776517169.457757554,cpu10,821827,569,6200,893722,2905,0,443,0
1776517169.457757554,cpu11,908743,466,5731,805114,2392,0,2297,0
1776517169.457757554,cpu12,881493,445,7701,832658,2701,0,792,0
1776517169.457757554,cpu13,844181,225,6193,871861,2742,0,543,0
1776517169.457757554,cpu14,1016122,344,2739,705047,1971,0,90,0
1776517169.457757554,cpu15,726123,338,3743,992551,2660,0,128,0
1776517169.457757554,cpu16,1714575,136,486,12806,31,0,25,0
1776517169.457757554,cpu17,1714848,10,283,12875,34,0,3,0
1776517169.457757554,cpu18,1714884,9,290,12839,35,0,4,0
1776517169.457757554,cpu19,1714930,12,285,12796,34,0,6,0
1776517170.461197995,cpu0,690816,669,4708,1017257,2320,0,886,0
1776517170.461197995,cpu1,1038838,431,2642,677035,1518,0,305,0
1776517170.461197995,cpu2,832872,506,3699,886467,2121,0,162,0
1776517170.461197995,cpu3,897616,370,4349,821479,1954,0,287,0
1776517170.461197995,cpu4,877054,350,3350,843576,1794,0,117,0
1776517170.461197995,cpu5,853558,589,3723,866202,1881,0,171,0
1776517170.461197995,cpu6,875067,380,3362,845315,1835,0,114,0
1776517170.461197995,cpu7,855270,385,3767,864662,1880,0,194,0
1776517170.461197995,cpu8,1061990,357,7188,655281,1334,0,658,0
1776517170.461197995,cpu9,664109,341,9415,1048078,2303,0,859,0
1776517170.461197995,cpu10,821829,569,6205,893815,2905,0,443,0
1776517170.461197995,cpu11,908748,467,5792,805149,2392,0,2297,0
1776517170.461197995,cpu12,881497,446,7743,832711,2701,0,792,0
1776517170.461197995,cpu13,844181,226,6206,871946,2742,0,543,0
1776517170.461197995,cpu14,1016122,344,2752,705133,1972,0,90,0
1776517170.461197995,cpu15,726124,338,3765,992626,2661,0,128,0
1776517170.461197995,cpu16,1714577,137,488,12902,32,0,25,0
1776517170.461197995,cpu17,1714849,10,284,12971,34,0,3,0
1776517170.461197995,cpu18,1714884,10,292,12936,35,0,4,0
1776517170.461197995,cpu19,1714931,12,287,12892,34,0,6,0
1776517171.463650649,cpu0,690819,669,4712,1017344,2323,0,887,0
1776517171.463650649,cpu1,1038840,432,2642,677131,1518,0,306,0
1776517171.463650649,cpu2,832874,506,3700,886562,2121,0,162,0
1776517171.463650649,cpu3,897616,370,4351,821576,1954,0,287,0
1776517171.463650649,cpu4,877055,350,3351,843672,1795,0,117,0
1776517171.463650649,cpu5,853558,589,3723,866301,1881,0,171,0
1776517171.463650649,cpu6,875070,380,3363,845409,1835,0,114,0
1776517171.463650649,cpu7,855271,385,3767,864762,1880,0,194,0
1776517171.463650649,cpu8,1061990,357,7193,655374,1334,0,659,0
1776517171.463650649,cpu9,664110,341,9490,1048091,2303,0,870,0
1776517171.463650649,cpu10,821834,569,6266,893840,2905,0,449,0
1776517171.463650649,cpu11,908748,467,5792,805248,2392,0,2297,0
1776517171.463650649,cpu12,881501,446,7751,832797,2701,0,793,0
1776517171.463650649,cpu13,844181,226,6208,872043,2742,0,543,0
1776517171.463650649,cpu14,1016123,345,2753,705229,1973,0,90,0
1776517171.463650649,cpu15,726126,338,3767,992722,2661,0,128,0
1776517171.463650649,cpu16,1714580,137,491,12996,32,0,25,0
1776517171.463650649,cpu17,1714851,10,286,13067,34,0,3,0
1776517171.463650649,cpu18,1714885,10,294,13034,35,0,4,0
1776517171.463650649,cpu19,1714932,12,290,12988,34,0,6,0
1776517172.466184904,cpu0,690820,669,4713,1017439,2323,0,888,0
1776517172.466184904,cpu1,1038840,432,2643,677229,1518,0,306,0
1776517172.466184904,cpu2,832875,506,3702,886658,2123,0,163,0
1776517172.466184904,cpu3,897617,370,4351,821674,1955,0,287,0
1776517172.466184904,cpu4,877056,351,3352,843769,1795,0,117,0
1776517172.466184904,cpu5,853559,590,3724,866400,1881,0,171,0
1776517172.466184904,cpu6,875071,381,3365,845507,1836,0,114,0
1776517172.466184904,cpu7,855271,385,3768,864860,1880,0,194,0
1776517172.466184904,cpu8,1061991,357,7246,655410,1334,0,668,0
1776517172.466184904,cpu9,664111,341,9521,1048155,2303,0,875,0
1776517172.466184904,cpu10,821837,569,6307,893892,2905,0,451,0
1776517172.466184904,cpu11,908751,467,5822,805311,2392,0,2298,0
1776517172.466184904,cpu12,881503,447,7757,832887,2701,0,794,0
1776517172.466184904,cpu13,844182,227,6210,872141,2742,0,543,0
1776517172.466184904,cpu14,1016124,346,2754,705326,1973,0,90,0
1776517172.466184904,cpu15,726126,338,3770,992816,2663,0,128,0
1776517172.466184904,cpu16,1714581,137,492,13094,32,0,25,0
1776517172.466184904,cpu17,1714852,10,287,13165,34,0,3,0
1776517172.466184904,cpu18,1714886,10,295,13131,35,0,4,0
1776517172.466184904,cpu19,1714932,12,292,13086,34,0,6,0
1776517173.468774665,cpu0,690820,669,4714,1017535,2323,0,888,0
1776517173.468774665,cpu1,1038840,433,2644,677327,1519,0,306,0
1776517173.468774665,cpu2,832876,507,3702,886756,2123,0,163,0
1776517173.468774665,cpu3,897617,370,4351,821773,1955,0,287,0
1776517173.468774665,cpu4,877056,351,3357,843863,1795,0,118,0
1776517173.468774665,cpu5,853559,591,3724,866499,1881,0,171,0
1776517173.468774665,cpu6,875072,381,3366,845604,1836,0,114,0
1776517173.468774665,cpu7,855271,385,3768,864960,1880,0,194,0
1776517173.468774665,cpu8,1061992,357,7328,655414,1334,0,682,0
1776517173.468774665,cpu9,664111,341,9521,1048254,2303,0,875,0
1776517173.468774665,cpu10,821838,569,6320,893976,2905,0,452,0
1776517173.468774665,cpu11,908759,467,5890,805329,2392,0,2300,0
1776517173.468774665,cpu12,881504,447,7758,832984,2701,0,794,0
1776517173.468774665,cpu13,844182,227,6210,872240,2742,0,543,0
1776517173.468774665,cpu14,1016126,346,2755,705422,1974,0,90,0
1776517173.468774665,cpu15,726126,338,3770,992912,2666,0,128,0
1776517173.468774665,cpu16,1714582,137,494,13190,32,0,25,0
1776517173.468774665,cpu17,1714853,10,289,13262,34,0,3,0
1776517173.468774665,cpu18,1714887,10,297,13229,36,0,4,0
1776517173.468774665,cpu19,1714934,12,293,13183,34,0,6,0
1776517174.471643646,cpu0,690821,669,4714,1017630,2323,0,888,0
