timestamp,tcp_inuse,tcp_mem_pages
1776517168.454841014,48,2288
1776517169.457763946,49,2288
1776517170.460294477,50,2288
1776517171.463470020,52,1845
1776517172.466319893,49,1489
1776517173.469093097,49,1489
1776517174.472017822,49,1163
1776517175.474527240,47,1087
1776517176.477567379,47,1321
1776517177.480011859,47,1269
1776517178.482905231,47,1501
1776517179.485967839,47,1315
1776517180.488939081,47,1582
1776517181.491625206,47,1463
1776517182.494481542,47,1463
1776517183.497594417,47,1463
1776517184.500440736,47,1463
1776517185.502953311,47,1463
1776517186.505868865,47,1463
1776517187.508754078,47,1463
1776517188.511163394,47,1463
1776517189.513719030,47,1463
1776517190.516548880,47,1463
1776517191.519519752,47,1442
1776517192.522075840,47,1456
1776517193.525098391,47,1655
1776517194.528404148,47,1379
1776517195.531139826,47,1347
1776517196.533837143,47,1434
1776517197.536726603,47,1016
1776517198.539587220,47,1021
1776517199.542662847,49,792
1776517200.545469559,49,1135
1776517201.548165780,49,804
1776517202.550857164,49,895
1776517203.553644628,49,666
1776517204.556334695,49,1543
1776517205.559150308,49,1504
1776517206.562099040,49,1391
1776517207.564934750,49,1435
1776517208.567965150,49,1226
1776517209.570624081,49,217
1776517210.573371149,49,374
1776517211.576440973,49,321
1776517212.579395107,49,1143
1776517213.582126086,49,888
1776517214.584791718,49,1759
1776517215.588061274,49,1659
1776517216.591399640,49,1697
1776517217.593752574,49,1021
1776517218.596327351,49,1186
1776517219.598966875,49,1521
1776517220.601979403,48,1319
1776517221.604276514,48,1283
1776517222.607043299,48,1254
1776517223.610067343,48,1388
1776517224.612646016,48,1674
1776517225.615372867,48,1197
1776517226.618266848,48,1289
1776517227.621535808,48,1046
1776517228.624473747,50,1014
1776517229.627139648,53,962
1776517230.629944511,52,1154
1776517231.632943187,52,910
1776517232.635361234,51,1214
1776517233.638176998,51,1112
1776517234.640796228,49,869
1776517235.643481676,49,1084
1776517236.646292835,49,1219
1776517237.648682455,49,1161
1776517238.651259759,49,1307
1776517239.654455525,49,1446
1776517240.657542190,49,1241
1776517241.660244763,49,1187
1776517242.662958375,49,940
