timestamp,tcp_inuse,tcp_mem_pages
1776518201.939834520,48,0
1776518202.949398303,48,0
1776518203.967633102,48,0
1776518204.973370965,48,0
1776518205.983486895,48,0
1776518206.995458395,48,0
1776518208.006428742,48,0
1776518209.017085270,48,0
1776518210.022457275,48,0
1776518211.037479583,48,0
1776518212.048308958,48,0
1776518213.058560365,48,0
1776518214.063486989,48,0
1776518215.076452215,48,0
1776518216.087461880,48,0
1776518217.097939724,48,0
1776518218.109448486,48,0
1776518219.116570357,49,0
1776518220.130422473,49,0
1776518221.139504131,49,0
1776518222.150452937,49,0
1776518223.161539340,49,0
1776518224.175501366,49,0
1776518225.184591680,49,0
1776518226.196183978,49,0
1776518227.204119350,49,0
1776518228.215475669,49,0
1776518229.224494218,49,0
1776518230.236492376,49,0
1776518231.242735565,49,0
1776518232.253431702,49,0
1776518233.265206881,49,0
1776518234.274440003,49,0
1776518235.287491825,49,0
1776518236.296590748,49,0
1776518237.307560722,49,0
1776518238.318616553,49,0
1776518239.329627750,49,0
1776518240.343571718,49,0
1776518241.356586143,49,0
1776518242.366598548,49,0
1776518243.379568980,49,0
1776518244.390616455,49,0
1776518245.401573276,49,0
1776518246.412586582,49,0
1776518247.428543208,49,0
1776518248.440369834,49,0
1776518249.454368062,51,0
1776518250.465723843,51,0
1776518251.476427702,51,0
1776518252.490474349,51,0
1776518253.500511859,51,0
1776518254.513581587,51,0
1776518255.525320930,48,0
1776518256.533654782,48,0
1776518257.545570965,51,0
1776518258.554368780,48,0
1776518259.568529707,48,0
1776518260.576958613,48,0
1776518261.586492033,48,0
1776518262.595502147,48,0
1776518263.607638655,48,0
1776518264.619622848,48,0
1776518265.632591657,48,0
1776518266.646530164,48,0
1776518267.656617854,48,0
1776518268.664575906,48,0
1776518269.678661126,48,304
1776518270.688631121,48,0
1776518271.703766726,48,0
1776518272.715771669,48,0
1776518273.727517336,48,0
1776518274.741490455,48,0
1776518275.753471447,48,0
1776518276.765495612,48,0
