timestamp,snapshot
1776519375.594121632,none
1776519376.606406392,none
1776519377.618876910,none
1776519378.630408348,none
1776519379.643263860,none
1776519380.654465058,none
1776519381.667465905,none
1776519382.678542139,none
1776519383.691501217,none
1776519384.700494576,none
1776519385.710509854,none
1776519386.719564503,none
1776519387.735458435,none
1776519388.746322790,none
1776519389.755495387,none
1776519390.768402139,none
1776519391.777506809,none
1776519392.788282800,none
1776519393.798506750,none
1776519394.810479716,none
1776519395.818533434,none
1776519396.829541449,none
1776519397.842561147,none
1776519398.855531909,none
1776519399.865535430,none
1776519400.877268240,none
1776519401.888455567,none
1776519402.898505345,none
1776519403.906507991,none
1776519404.919499512,none
1776519405.927475157,none
1776519406.939553030,none
1776519407.949549478,none
1776519408.967566810,none
1776519409.980530748,none
1776519410.992559984,none
1776519412.005590197,none
1776519413.019522614,none
1776519414.033600736,none
1776519415.045491510,none
1776519416.055553262,none
1776519417.065526114,none
1776519418.079495479,none
1776519419.089478420,none
1776519420.098897421,none
1776519421.109559021,none
1776519422.121615588,none
1776519423.132508031,none
1776519424.144546740,none
1776519425.153224137,none
1776519426.170530952,none
1776519427.182571238,none
1776519428.193486863,none
1776519429.204710434,none
1776519430.217492843,none
1776519431.232510912,none
1776519432.244498044,none
1776519433.258487947,none
1776519434.266544430,none
1776519435.279537084,none
1776519436.291484465,none
1776519437.302552455,none
1776519438.312096849,none
1776519439.326507982,none
1776519440.338570024,none
1776519441.349492470,none
1776519442.362521243,none
1776519443.378544497,none
1776519444.395365524,none
1776519445.406534356,none
1776519446.414552700,none
1776519447.427540630,none
1776519448.440601414,none
1776519449.449599190,none
1776519450.459586274,none
