timestamp,tcp_inuse,tcp_mem_pages
1776519375.593853957,48,0
1776519376.605585673,48,0
1776519377.618454526,48,0
1776519378.626461899,48,0
1776519379.645454715,48,0
1776519380.655440291,48,0
1776519381.666439481,48,0
1776519382.675557266,48,0
1776519383.685497776,48,0
1776519384.693567571,48,0
1776519385.702574914,48,0
1776519386.716543913,48,0
1776519387.727499581,48,0
1776519388.737695802,50,0
1776519389.747540222,50,0
1776519390.760399989,50,0
1776519391.773496873,50,0
1776519392.782300796,50,0
1776519393.794606766,50,0
1776519394.807522952,48,0
1776519395.818568770,48,0
1776519396.829584858,48,0
1776519397.841538042,48,0
1776519398.854079410,48,0
1776519399.864558958,48,0
1776519400.873650356,47,0
1776519401.881545448,47,0
1776519402.890582922,47,0
1776519403.901634900,47,0
1776519404.910677266,47,0
1776519405.922559440,47,0
1776519406.930563466,47,0
1776519407.941657641,47,0
1776519408.950122812,47,0
1776519409.962551034,47,0
1776519410.975492979,47,0
1776519411.987608308,46,46
1776519412.998599319,46,0
1776519414.011473907,46,0
1776519415.026475956,46,0
1776519416.039909290,46,0
1776519417.053572146,46,0
1776519418.069604610,46,0
1776519419.078651718,47,0
1776519420.087565792,47,0
1776519421.097775304,47,0
1776519422.108702722,47,0
1776519423.121654170,47,0
1776519424.136540181,47,0
1776519425.149591561,47,0
1776519426.166657710,47,0
1776519427.177558804,47,0
1776519428.194533482,47,0
1776519429.205757059,47,0
1776519430.214635228,47,0
1776519431.228697248,47,381
1776519432.240506932,47,0
1776519433.247439506,47,0
1776519434.263678113,47,0
1776519435.278130542,47,0
1776519436.289589915,47,0
1776519437.302512135,47,0
1776519438.312620297,47,0
1776519439.322621964,47,0
1776519440.335423120,47,0
1776519441.348500661,47,0
1776519442.357623882,47,0
1776519443.368657748,47,0
1776519444.382632635,47,0
1776519445.396646394,47,0
1776519446.410589568,47,0
1776519447.421651815,47,485
1776519448.440601451,47,0
1776519449.450766783,49,0
1776519450.468560031,49,0
